StartDate,EndDate,Country,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,No_bots_correct,age_rec,sex_rec,edu_rec,geo_rec,vote.recall_rec,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
05/04/2020,05/04/2020,MEX,100,2340,1,05/04/2020,R_O3fALhJFLpOo2EV,email,ES,1,9,4,4,10,10,9,9,9,9,10,10,10,7,9,10,95,5,0,6,9,6,6,6,10,10,10,0,3,2,5,9,9,8,0,1,5,7,7,9,5,4,3,8,9,7,8,8,10,8,8,9,9,8,0,4,2,2,3,2,0,8,8,2,0,8,8,0,0,0,9,0,30,8,1,9,50,3,4,2, ,55,3,3,5, ,4,1,1,2,213,1,3,2,2,1,5,0.97965126,1.002757738,1.040613572,1.057426344
4/30/2020,4/30/2020,MEX,100,787,1,4/30/2020,R_O7ORUynzTpUJZOF,email,ES,1,10,1,5,10,10,10,10,10,0,10,10,10,10,10,10,100,0,0,5,4,0,6,2,10,6,0,0,0,0,3,10,10,8,0,3,7,7,9,7,2,7,6,10,8,10,10,10,10,2,6,8,8,7,0,6,8,0,10,8,7,7,8,5,0,6,7,0,0,6,10,60,100,8,11,7,50,3,7,1, ,29,2,0,1, ,4,1,1,1,213,1,1,1,2,2,5,4.783239143,4.806345621,4.844201455,4.861014227
05/01/2020,05/02/2020,MEX,100,72575,1,05/02/2020,R_OB9eIjtS1vah1Jf,email,ES,1,10,0,8,9,10,10,10,10,9,10,10,10,9,10,10,50,25,25,3,4,9,7,9,10,10,0,0,0,0,4,0,9,9,1,3,8,8,8,9,8,2,1,8,9,7,9,7,7,8,9,2,1,9,0,1,3,0,2,2,0,10,10,10,0,10,10,1,9,9,1,0,0,5,2,9,0,3,4,1, ,65,3,1,1, ,3,1,1,1,213,1,4,1,2,2,3,3.37E-05,0.023140133,0.060995967,0.077808739
05/02/2020,05/02/2020,MEX,95,4410,0,05/03/2020,R_OD3Yaw1YlSohXoZ,email,ES,1,7,7,7,7,8,5,5,10,5,10,4,7,4,4,4,50,30,20,4,4,5,5,5,10,8,5,5,5,5,3,9,8,9,0,0,8,8,8,9,8,4,1,10,10,5,5,5,5,6,6,6,2,8,0,6,2,2,5,2,4,5,8,2,0,10,10,0,5,6,2,50,10,5,9,7,25,3,4,2, ,55,1,0,6,Independiente,9,2,1,1,213,1,3,2,2,3,2,0.073214836,0.096321314,0.134177148,0.15098992
05/05/2020,05/05/2020,MEX,98,1530,0,05/06/2020,R_Odqn4QurChBHZvz,anonymous,ES,1,9,8,8,9,10,10,9,10,6,10,10,7,7,10,10,50,25,25,9,9,9,5,5,9,9,5,5,5,5,1,10,10,9,1,0,9,9,10,10,10,10,10,10,10,9,9,9,9,2,8,6,1, ,5,8,5,5,5,5,5,10,7, ,1,7,8,1, ,8,9,50,50,5,16,9,50,900,0.5,2, ,40,3,1,2, ,6,1,1,1,213,1,2,2,2,3,1,0.010540426,0.033646904,0.071502738,0.08831551
05/02/2020,05/02/2020,MEX,100,936,1,05/02/2020,R_OiZgzYllWtqtvIR,email,ES,1,10,0,10,10,10,8,8,8,9,8,9,10,10,10,10,80,20,0,9,8,1,5,9,10,10,0,0,0,0,10,9,9,9,0,1,1,8,9,8,8,8,8,8,8,7,9,9,9,9,9,2,5,9,0,8,8,0,9,6,0,9,9,7,2,8,8,2,8,9,9,70,70,4,3,9,25,3,7,3, ,35,3,0,6,Freelance,4,1,1,1,213,1, , , , , , , , , 
05/05/2020,05/05/2020,MEX,98,1090,0,05/06/2020,R_OJMqBXQcqna1lst,anonymous,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,70,15,15,5,7,0,0,0,10,5,7,0,7,8,2,10,10,10,0,0,10,6,6,10,10,0,0,8,8,10,6,7,6,10,10,6,6,7,0,3,7,2,7,7,0,10,10,10,0,10,10,10,10,4,0,30,10,7,1,6,50,3,4,2, ,37,1,0,3, ,6,1,1,1,213,1, , , , , , , , , 
05/03/2020,05/03/2020,MEX,100,1321,1,05/03/2020,R_OkalsnPsHiLskvf,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,7,8,2,5,0,10,8,0,0,0,0,3,10,10,10,0,0,0,4,3,0,5,5,5,0,7,8,3,3,10,10,7,2,3,4,0,5,10,5,5,0,5,10,8,5,0,9,5,5,7,9,5,50,80,5,9,7,50,300,4,2, ,37,2,0,4, ,4,1,1,2,213,1, , , , , , , , , 
05/05/2020,05/06/2020,MEX,100,81547,1,05/06/2020,R_OKhamSUGQuyD0KB,email,ES,1,10,0,10,10,10,10,10,10,8,10,9,10,9,9,10,80,10,10,1,8,0,0,5,10,8,0,0,0,0,2,10,10,10,0,0,0,0,4,1,1,1,1,9,9,9,9,9,9,8,6,6,3,7,0,1,1,4,5,7,0,9,9,2,0,3,2,4,2,1,0,80,90,3,3,5,50,3,4,2, ,37,2,0,1, ,6,1,1,2,213,1,2,2,2,3,1,0.010540426,0.033646904,0.071502738,0.08831551
05/03/2020,05/03/2020,MEX,100,3987,1,05/03/2020,R_OlKk76sSCjSMC3v,email,ES,1,9,0,9,10,10,10,10,10,10,5,10,10,3,10,10,50,25,25,5,8,5,5,7,9,9,4,4,1,1,7,10,10,10,1,8,9,9,9,10,6,2,0,8,9,5,5,5,5,9,8,1,3,8,0,1,1,0,5,3,0,10,9,5,0,8,9,0,6,6,8,10,20,5,11,9,25,3,4,1, ,77,3,2,1, ,5,1,1,2,213,1,4,1,2,4,2,1.37E-07,0.023106615,0.060962449,0.077775221
05/04/2020,05/04/2020,MEX,98,8104,0,05/06/2020,R_OQoxfe5cNAjdK0N,anonymous,ES,1,8,3,10,10,10,8,9,10,10,10,10,10,10,10,10,0,70,30,10,8,7,7,7,10,9,1,0,0,0,3,10,10,6,0,0,7,10,8,9,6,8,7,9,9,10,10,10,10,7,9,8,9,8,0,7,7,0,8,8,7,8,9,7,0,9,7,0,6,6,9,80,90,5,14,7,25,300,4,2, ,29,3,1,4, ,5,1,1,1,213,1,1,2,2,1,4,0.0136225,0.036728978,0.074584812,0.091397584
05/01/2020,05/01/2020,MEX,100,1490,1,05/01/2020,R_Ov6mdjEg1JekOEp,anonymous,ES,1,10,6,10,10,10,10,10,10,6,10,10,6,2,6,4,70,30,0,6,5,5,5,5,10,10,6,3,7,10,6,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,7,7,8,0,0,10,10,7,10,4,6,0,10,6,7,10,8,7,0,8,3,1,7,8,7,70,80,5,11,4, , , ,2, ,31,3,0,6,Negocio Propio,6,1,1,1,213,1,1,2,2,1,4,0.0136225,0.036728978,0.074584812,0.091397584
05/02/2020,05/02/2020,MEX,95,1869,0,05/03/2020,R_oYyFynNjuFUYvHb,email,ES,1,9,0,7,9,10,10,10,10,9,10,10,10,10,10,10,20,40,40,9,7,0,0,0,10,10,1,1,1,1,0,10,10,10,0,0,10,10,10,10,10,5,4,10,10,10,10,10,10,10,9,2,0,9,8,0,0,0,5,1,0,10,9,5,0,10,10,0,10,9,10,10,30,6,16,9,50,900,4,2, ,72,1,2,1, ,7,1,1,1,213,1,4,2,2,4,3,7.51E-05,0.023181566,0.0610374,0.077850171
05/03/2020,05/03/2020,MEX,100,1657,1,05/03/2020,R_paO3QNdZPcWs0Jb,email,ES,1,10,0,10,10,10,10,4,10, ,10,10,10,10,10,10,50,30,20,10,7,5,5,5,10,10,3,3,3,3,10,10,10,10,0,0,0,10,0,10,10,10,0,10,10,0,5,3,10,3,7,10,6,7,0,0,0,0,5,0,0,10,10,7,0,0,0,0,0,7,10,0,60,10,9,10,50,100,7,1, ,32,1,0,1, ,8,1,1,2,213,1,1,1,2,3,5,2.340445251,2.363551729,2.401407563,2.418220335
05/04/2020,05/04/2020,MEX,100,2168,1,05/04/2020,R_PBeP5iRSJO1OH17,email,ES,1,7,0,5,9,10,10,10,10,10,10,10,10,10,10,10,0,50,50,8,8,5,5,5,10,10,9,10,5,5,8,10,10,10,0,8,9,9,10,10,10,10,9,8,10,9,10,10,10,5,10,9,0,8,0,8,8,0,9,8,0,10,10,10,0,10,10,0,10,10,10,60,90,9,16,9,50,900,4,1, ,51,3,2,1, ,3,1,1,1,213,1,3,1,2,2,1,3.98E-05,0.023146247,0.061002081,0.077814853
05/04/2020,05/04/2020,MEX,98,1525,0,05/06/2020,R_pcMRseqJOl170tP,anonymous,ES,1,8,6,8,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,2,5,5,8,2,10,10,8,2,0,6,2,10,10,10,0,0,9,10,10,7,7,6,7,7,5,7,3,2,5,2,10,10,10,3,8,10,10,7,10,5,0,10,9,8,0,8,9,0,8,2,5,0,60,1,14,4,50,300,4,2, ,38,3,0,3, ,3,1,1,1,213,1,2,2,2,3,5,0.770618469,0.793724947,0.831580781,0.848393553
05/02/2020,05/02/2020,MEX,100,1584,1,05/02/2020,R_pEtZeG6Mrs98NgZ,email,ES,1,9,0,9,10,10,9,9,9,8,10,9,10,8,10,10,50,30,20,4,6,0,0,0,9,7,1,1,1,1,2,1,8,1,0,0,6,6,7,7,1,9,9,6,8,8,8,8,8,6,9,4,9,7,8,1,1,1,8,4,0,10,7,0,0,5,5,1,5,5,9,90,100,7,7,8,50,300,4,2, ,68,3,1,1, ,3,1,1,1,213,1,4,2,2,3,3,0.002815475,0.025921952,0.063777787,0.080590558
05/05/2020,05/05/2020,MEX,100,2037,1,05/05/2020,R_PFcyVwuJkibIEtX,anonymous,ES,1,8,7,9,9,10,10,10,10,8,9,2,10,5,10,10,35,35,30,10,8,5,5,5,10,10,8,5,8,7,5,10,10,10,5,2,7,7,9,7,5,5,0,9,10,8,10,10,10,2,9,2,1,10,0,5,8,0,5,8,5,10,9,9,0,10,7,0,0,7,9,50,80,6,16,8,50,300,446,2, ,30,3,1,1, ,4,1,1,1,213,1,1,2,2,3,5,1.816554281,1.839660758,1.877516593,1.894329364
4/30/2020,4/30/2020,MEX,4,24,0,05/07/2020,R_po4pHPfvHFaDued,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
4/30/2020,4/30/2020,MEX,100,7129,1,4/30/2020,R_pQXb1MNyCHe19GF,email,ES,1,9,0,10,10,10,8,8,10,5,5,10,10,7,10,10,80,20,0,8,9,5,5,5,10,10,2,2,2,1,3,10,10,10,10,1,9,10,7,10,0,6,0,8,8,10,10,10,8,5,9,5,7,8,10,5,5,0,10,5,0,9,9,0,0,7,7,2,5,0,8,20,40,8,7,6,50,300,4,1, ,67,3,5,1, ,3,1,1,2,213,1,4,1,1,2,2,6.121698379,6.144804857,6.182660691,6.199473463
4/30/2020,4/30/2020,MEX,7,119,0,05/07/2020,R_PSDJ1cami09R9Rf,email,ES,1, , , , , ,5,5,10,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/01/2020,05/01/2020,MEX,100,3349,1,05/01/2020,R_pT3Exa9RDtn4QrD,email,ES,1,8,10,7,10,10,9,9,10,9,9,10,10,10,10,10,50,25,25,7,7,9,8,8,10,10,10,0,0,0,7,9,8,9,6,7,10,8,4,10,7,3,0,9,9,9,9,9,9,8,9,8,4,10,0,7,6,6,7,8,6,9,9,9,10,9,9,0,8,8,10,70,80,8,6,7,50,300,4,1, ,66,1,3,6, ,6,1,1,2,213,1,4,1,2,3,3,4.82E-05,0.023154703,0.061010537,0.077823309
05/05/2020,05/05/2020,MEX,100,3000,1,05/05/2020,R_pt8gXeu9T31eHu1,anonymous,ES,1,9,9,10,9,8,10,10,10,10,10,10,10,10,10,10,50,30,20,9,8,8,8,8,10,10,0,0,0,0,4,10,10,10,0,0,9,9,9,9,9,1,0,10,10,10,10,10,10,8,9,9,9,10,6,2,2,0,10,6,1,10,10,10,10,10,10,0,0,10,10,30,10,6,16,8,25,1,7,2, ,57,3,3,6,ama de casa,6,1,1,2,213,1,3,2,2,1,2,0.016318474,0.039424952,0.077280786,0.094093558
05/01/2020,05/01/2020,MEX,2,32,0,05/08/2020,R_QaYtEX3HOzto42R,email,ES, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/04/2020,05/04/2020,MEX,100,2780,1,05/04/2020,R_Qgo6EqrhxYhzDvr,email,ES,1,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,20,7,8,5,5,5,10,10,5,5,5,5,7,10,10,10,10,1,8,8,8,9,8,9,5,8,10,10,10,10,10,9,9,8,1,7,7,5,5,0,10,7,1,10,8,5,1,9,9,10,8,8,10,0,0,5,16,8,50,"90,000",8,2, ,60,3,2,1, ,7,1,1,1,213,1,3,2,1,1,1,3.357177193,3.380283671,3.418139505,3.434952277
05/04/2020,05/04/2020,MEX,98,1178,0,05/06/2020,R_qLbHz0O7ql3G3lf,anonymous,ES,1,9,10,9,9,9,10,10,9,1,10,10,10,10,9,10,85,10,5,7,7,0,7,5,10,9,0,0,0,0,1,10,10,10,0,1,10,8,9,10,9,3,8,6,7,6,7,8,9,4,3,6,6,8,0,1,6,5,5,6,6,10,8,5,1,5,5,1,5,5,9,90,100,1,14,7,5,3,7,1, ,32,1,0,1, ,3,1,1,1,213,1,1,1,2,3,1,0.032012328,0.055118805,0.09297464,0.109787411
05/05/2020,05/05/2020,MEX,100,3164,1,05/05/2020,R_R5qCCZ3uGniyURb,anonymous,ES,1,10,1,9,10,9,9,10,10,10,10,10,10,10,10,10,80,10,10,8,8,0,8,5,10,8,1,1,1,1,0,10,10,10,0,0,5,3,3,3,3,3,5,9,10,9,10,9,10,8,10,1,1,10,0,2,5,5,8,5,2,5,5,4,0,8,8,0,8,8,10,20,50,1,16,9,25,300,7,1, ,33,2,0,1, ,6,1,1,2,213,1,1,1,2,3,1,0.032012328,0.055118805,0.09297464,0.109787411
05/04/2020,05/04/2020,MEX,100,1106,1,05/04/2020,R_r849t3mhe5TdI1r,email,ES,1,9,0,8,8,8,10,10,10,6,10,4,10,10,10,10,50,50,0,8,10,5,5,5,5,5,5,5,5,5,8,9,10,10,1,2,6,6,9,7,6,6,7,9,9,8,8,9,10,8,9,7,6,7,0,3,5,0,6,3,0,10,8,5,1,8,8,3,8,7,10,20,30,5,14,8,50,3,4,2, ,30,3,0,2, ,5,1,1,1,213,1,1,2,2,1,5,3.894723863,3.917830341,3.955686175,3.972498947
05/05/2020,05/05/2020,MEX,98,1692,0,05/06/2020,R_rdqB4pirkr0hjDr,anonymous,ES,1,5,0,5,5,5,5,5,5,0,0,5,2,2,2,2,80,10,10,10,8,0,0,0,10,2,10,10,10,0,0,10,10,10,0,0,5,5,8,5,5,5,0,5,3,1,0,9,8,5,8,5,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30,30,5,3,9,50,300,4,1, ,37,2,0,1, ,6,1,1,1,213,1,2,1,2,3,4,0.000908672,0.02401515,0.061870984,0.078683756
05/08/2020,05/08/2020,MEX,100,2565,1,05/08/2020,R_RE2FzzijrtJkWrL,email,ES, ,10,0,9,10,10,10,10,10,5,8,10,10,10,10,10,20,20,60,8,9, ,0,0,10,8,8,1,0,6,2,10,10,10,0,7,8,8,10,10,8,6,10,10,10,8,8, ,8,10,10,0,0,9,10,0,0,0,0,0,0,8,8,8,0,6,6,2, , ,2,20,80,8,16,9,50,3,4,1, ,53, ,1,1, ,3,1,1,1,213,1,3,1,2,3,2,0.001131988,0.024238466,0.0620943,0.078907072
05/02/2020,05/02/2020,MEX,95,1869,0,05/03/2020,R_RklW9uUuInqwty1,email,ES,1,0,0,10,9,9,8,6,9,8,8,10,9,3,10,10,50,25,25,3,7,6,9,9,10,10,10,9,10,10,3,10,10,10,0,1,8,8,8,8,9,2,1,10,9,4,3,7,8,9,8,1,2,7,3,1,2,1,8,8,2,9,9,3,1,8,8,2,3,9,8,80,30,5,2,4,50,300,4,1, ,59,3,5,1, ,8,1,1,1,213,1,3,1,1,4,5,52.0776289,36.68871469,22.90038728,20.3899788
05/02/2020,05/02/2020,MEX,98,9791,0,05/02/2020,R_Rnrj9D8eiwTSUSZ,email,ES,1,9,8,9,4,10,10,8,10,10,10,10,8,10,10,10,10,70,20,8,8,1,4,4,10,10,0,0,0,0,2,9,9,9,4,7,2,2,1,2,2,1,1,9,9,6,8,8,8,9,10,2,8,9,7,7,2,9,2,2,0,10,10,9,2,7, ,9, ,1,0,90,90,5,10,8,50,900,4,2, ,45,1,1,1, ,3,2,1,2,213,1, , , , , , , , , 
05/04/2020,05/05/2020,MEX,100,1291,1,05/05/2020,R_RrGJls2wQQigLaF,anonymous,ES,1,10,0,10,10,10,9,8,10,10,10,10,10,10,10,10,80,10,10,9,9,0,0,0,8,7,0,0,0,0,5,9,10,9,0,0,7,7,8,7,5,8,8,9,8,7,8,9,9,9,8,4,7,8,0,0,0,5,5,1,0,10,8,5,1,6,9,0,3,3,3,100,100,5,1,7,50,3,7,2, ,32,3,2,6,Ama de casa,5,1,1,1,213,1,1,2,2,1,2,0.064876098,0.087982576,0.12583841,0.142651182
05/04/2020,05/04/2020,MEX,100,2016,1,05/04/2020,R_rrNSXV6AHoLyS41,email,ES,1,9,10,9,10,10,10,10,10,9,10,10,10,9,9,10,40,40,20,7,8,6,7,8,10,9,3,1,1,7,7,10,9,10,1,1,8,8,10,9,8,9,10,9,10,10,8,8,9,7,10,1,0,8,8,3,7,0,7,2,4,10,10,8,1,9,9,1,1,1,9,10,60,3,16,8,50,100,4,2, ,49,2,3,5, ,6,1,1,1,213,1,2,2,1,2,1,4.226826917,4.249933395,4.287789229,4.304602001
05/04/2020,05/04/2020,MEX,98,2014,0,05/06/2020,R_sb53Ow8e3BFE5gd,email,ES,1,8,0,9,10,10,9,10,8,5,7,6,6,3,7,7,0,80,20,8,9,0,8,5,10,10,3,2,0,0,0,10,10,10,0,0,5,9,9,9,9,9,9,8,9,10,10,10,8,4,7,5,7,9,0,5,8,0,6,8,0,9,8,8,0,5,8,0,5,6,10,20,30,4,16,8,50,300,4,2, ,44,2,1,1, ,5,1,1,1,213,1,2,2,2,1,1,0.053051615,0.076158093,0.114013927,0.130826699
05/02/2020,05/02/2020,MEX,100,3092,1,05/02/2020,R_SBizA6jEy2R1iDL,email,ES,1,5, , , , ,10,10,10,10,10,10,10,10,10,10,50,25,25,8,8,5,8,8,10,10,8,8,0,9,5,10,10,10,0,5,5,5,5,5,5,5, ,5,5,5,5,5,5,9,10,0,0,5,0,5,5,5,5,5,5,10,10,10,0,10,10,10,10,10,10,20,60,5,14,8,50,3,4,1, ,67,3,2,3, ,4,1,1,1,213,1,4,1,1,3,5,6.802616997,6.825723475,6.863579309,6.880392081
4/30/2020,4/30/2020,MEX,100,3671,1,4/30/2020,R_SDlyhT31PfUrtJf,email,ES,1,8,0,8,8,10,10,9,8,7,10,9,9,9,10,10,20,40,40,8,6,0,0,0,10,10,5,5,5,5,0,10,10,10,2,0,5,5,8,8,6,0,0,8,10,6,4,5,9,8,7,2,2,8,0,2,2,0,5,0,0,3,5,0,0,0,0,5,0,5,5,80,70,3,16,8,25,3,7,2, ,46,3,2,1, ,5,2,1,1,213,1,2,2,2,2,1,0.011241943,0.034348421,0.072204255,0.089017027
05/02/2020,05/03/2020,MEX,100,28954,1,05/03/2020,R_sgPZoPvpOk3wuCl,email,ES,1,7,5,8,9,9,10,8,10,10,10,7,5,8,10,10,80,20,0,5,5,5,5,5,10,10,10,10,10,10,2,9,10,8,5,5,5,5,5,5,9,5,1,9,9,10,10,10,10,5,5,5,8,8,10,5,5,1,5,1,0,10,10,5,0,5,5,1,1,1,10,10,30,10,16,10, ,3,4,1, ,66,3,3,2, ,5,1,1,1,213,1,4,1,1,1,1,11.5524751,11.57558158,11.61343741,11.63025018
05/07/2020,05/07/2020,MEX,100,1416,1,05/07/2020,R_sHWCQtzELrdPq5X,email,ES,1,9,1,8,9,9,8,8,9,9,10,7,7,9,10,9,25,50,25,6,4,5,5,6,9,10,5,3,1,6,3,9,9,8,1,0,7,6,6,3,6,7,7,8,8,7,8,9,9,7,8,3,4,8,0,5,3,0,7,2,1,9,9,4,1,7,7,2,5,9,9,30,30,5,5,8,50,3,4,1, ,50,2,3,3, ,7,1,1,2,213,1,3,1,1,3,3,1.037584195,1.060690672,1.098546506,1.115359278
05/03/2020,05/03/2020,MEX,95,3108,0,05/03/2020,R_SNPfCpmWDWwqg25,email,ES,1,10,8,10,9,9,10,2,10,8,8,5,8,5,9,9,0,50,50,10,6,5,5,5,10,10,5,5,5,5,5,10,10,9,2,5,8,8,8,10,8,8,10,10,10,10,10,7,9,8,9,1,2,9,0,5,5,2,9,5,9,10,8,5,2,9,8,2,5,3,9,40,60,5,9,9,50,300,4,1, ,77,3,2,5, ,7,2,1,1,213,1,4,1,1,4,3,18.73934459,18.76245106,18.8003069,18.81711967
05/04/2020,05/04/2020,MEX,98,716,0,05/06/2020,R_sogT7JZfBYRDEyZ,anonymous,ES,1,10,0,10,10,10,10,10,10,10,7,10,10,7,10,10,0,100,0,6,8,2,2,2,10,6,0,0,0,0,3,10,10,10,0,2,4,7,8,4,2,0,0,8,9,8,8,9,10,6,9,6,6,6, ,3,3,3,3,3,3,9,7,2,0,2,6,3,3,7,8,90,100,6,3,8,50,300, ,2, ,45,1,0,1, ,1,1,1,2,213,1, , , , , , , , , 
05/05/2020,05/05/2020,MEX,100,2774,1,05/05/2020,R_ssVv9etAxRO63Zf,anonymous,ES,1,10,0,10,10,10,6,10,10,0,10,10,10,3,10,10,0,100,0,8,9,0,5,7,10,10,1,1,1,0,1,10,10,10,0,0,0,6,5,6,6,10,10,8,5,10,10,10,10,8,8,6,0,8,10,5,1,0,6,5,0,10,9,5,0,10,8,0,7,3,10,10,50,2,12,10,50,300,4,2, ,26,2,0,1, ,3,1,1,1,213,1,1,2,2,4,2,6.060496584,6.083603062,6.121458896,6.138271668
05/05/2020,05/05/2020,MEX,100,2265,1,05/05/2020,R_stcYPipBL23Ph2p,email,ES,1,10,8,10,10,10,10,10,10,10,9,10,9,10,10,10,10,90,0,8,8,9,10,10,10,10,0,0,0,0,6,8,10,10,6,0,7,9,9,9,10,9, ,10,10,7,7,6,7,6,7,4,7,10,8,6,6,2,10,9,0,10,8,6,4,9,9,1,1,1,8,40,50,4,14,8,50,1,4,3, ,59,2,0,5, ,6,1,1,2,213,1, , , , , , , , , 
05/04/2020,05/05/2020,MEX,100,3443,1,05/05/2020,R_sTjT9zUsuu7ZF29,email,ES,1,2,9,9,8,8,10,10,10,10,10,10,10,9,9,9,0,50,50,4,2,5,10, ,10,8,1,1,1,1,1,10,10,10,10,10,6,6,6,10,7,5,4,9,9,10,9,9,10,8,8,1,1,10,0,1,1,1,3,6,6,10,10,10,0,9,9,4,10,7,5,100,100,5,7,4,100,300,4,1, ,69,3,2,2, ,5,1,1,1,213,1,4,1,2,3,2,7.72E-05,0.02318369,0.061039525,0.077852296
05/01/2020,05/01/2020,MEX,100,1633,1,05/01/2020,R_svDE7iVXB6Y6Zgd,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,30,20,9,9,7,7,7,10,10,5,5,7,5,5,10,10,10,0,2,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,0,0,10,0,5,5,0,10,10,3,10,10,10,0,10,10,0,10,10,10,50,50,2,15,10,50,3,4,2, ,63,2,1,1, ,3,1,1,2,213,1,3,2,2,3,1,0.060118732,0.08322521,0.121081044,0.137893816
05/02/2020,05/02/2020,MEX,100,1096,1,05/02/2020,R_svwDqhKhw9evLih,email,ES,1,9,3,5,8,3,10,10,10,10,10,10,2,10,8,10,50,40,10,10,9,8,7,8,10,10,2,2,2,3,9,10,10,10,0,8,6,5,10,6,6,9,9,10,10,9,9,10,10,1,10,2,0,10,5,2,5,5,8,8,0,10,10,10,0,8,10,0,10,3,10,50,50,10,1,8,50,1,4,1, ,31,1,3,1, ,6,1,1,1,213,1,1,1,2,3,2,0.038985808,0.062092285,0.09994812,0.116760891
05/03/2020,05/03/2020,MEX,100,1900,1,05/03/2020,R_t0bEB1SoM0ShoKl,email,ES,1,10,0,2,9,10,7,7,8,7,9,8,8,8,9,8,99,0.5,0.5,7,6,8,8,8,8,5,5,4,3,4,4,9,7,9,2,5,7,8,8,8,7,1,0,7,8,5,5,5,7,5,8,3,8,7,8,3,4,3,5,5,3,9,9,9,2,8,9,1,7,6,7,50,50,5,14,6,50,300,7,1, ,61,3,3,2, ,6,2,1,2,213,1,3,1,2,2,3,3.03E-05,0.023136728,0.060992562,0.077805334
05/01/2020,05/01/2020,MEX,100,1805,1,05/01/2020,R_Tb9Y2wAfhniuAAp,email,ES,1,10,1,8,10,10,10,10,10,9,10,8,10,7,10,10,0,100,0,8,8,8,10,9,10,10,5,5,5,5,3,10,10,10,0,4,7,7,7,7,7,7,7,10,10,9,9,9,9,8,9,7,3,9,0,6,6,0,9,5,1,10,8,8,0,8,8,0,7,8,10,0,0,9, ,8, , , ,1, ,60,3,2,6,En proceso de retiro,3,1,1,1,213,1, , , , , , , , , 
4/30/2020,4/30/2020,MEX,5,119,0,05/07/2020,R_tDtJN8yCAiDZunv,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,8,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
4/30/2020,4/30/2020,MEX,98,5006,0,05/02/2020,R_TiQFFf7HiO3fdfz,email,ES,1,9,0,3,10,10,9,9,10,9,10,10,10,10,10,10,50,25,25,4,4,5,9,9,10,10,0,0,0,0,0,0,10,10,0,0,10,10,10,10,5,10,10,10,10,10,8,9,10,5,6,3,6,10,0,2,5,2,6,5,0,10,10,5,0,5,5,5,5,5,5,10,20,5,16,5,50,100,4,1, ,29,1,0,1, ,6,1,1,2,213,1,1,1,2,3,3,0.02434965,0.047456128,0.085311962,0.102124734
