StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,DistributionChannel,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,attention_1,CRT1,CRT2,CRT3,sex,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,edu,Geo,Q46,vote.recall,Q49,no_bots,Q54_1,Q114_1,Q114_2,Q114_3,Q114_4,Q114_5,Q114_6,Q114_7,Q114_8,Q114_9,Q114_10,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
4/23/2020,4/23/2020,0,100,2442,1,4/23/2020,R_3qlCUSAFjoz2xoE, , ,email,DE,10,0,10,10,10,6,6,0,0,0,10,10,10,10,10,50,25,25,9,9,0,5,5,10,5,0,0,0,0,2,10,10,10,0,0,10,10,10,10,5,0,0,8,8,10,9,10,9,8,8,8,2,3,0,0,5,0,1,0,10,10,0,5,1,5,0,2,2,2,10,50,5,16,8,0,50,3 Minute,/ Stunden,1,87,3,4,5, ,6,2,1,1,11,3,&lt;3400,1,1,213,0,4,2,1,5,4,2,5,5,4,1,.324561744217139,.324561744217139,.334204266965109,.365329283874567
4/23/2020,4/23/2020,0,100,1246,1,4/23/2020,R_3QMnItkSnsxYx0X, , ,email,DE,6,1,6,7,10,8,8,8,6,10,4,9,0,10,8,0,50,50,7,7,0,5,5,8,6,0,0,0,0,0,10,10,10,0,10,5,5,5,5,5,5,5,7,7,8,8,8,7,5,7,7,4,8,5,2,1,5,5,2,10,9,5,0,5,5,0,7,8,10,10,10,3,14,8,0,25,3,4,2,59,3,0,2, ,6,1,1,1,6,9,1210,3,2,213,80,1,2,3,4,3,1,4,4,3,1,.0998287692315477,.0998287692315477,.109471291979518,.140596308888976
4/24/2020,4/24/2020,0,100,1204,1,4/24/2020,R_3qNxXs3K8r8irXz, , ,email,DE,6,0,5,10,10,7,7,10,0,10,2,9,1,8,10,50,25,25,2,2,0,0,0,3,1,0,0,0,0,8,7,8,10,0,8,9,10,9,3,6,4,2,0,5,8,8,8,8,3,7,9,7,4,7,4,1,5,4,1,9,9,4,0,8,10,1,10,9,8,10,20,0,10,6,0,25,3,7,1,35,2,1,2, ,3,1,1,1,11,9,1100,3,2,213,20,3,5,5,3,1,3,4,3,5,4,.0406983978965435,.0406983978965435,.0503409206445137,.0814659375539716
4/23/2020,4/23/2020,0,100,1010,1,4/23/2020,R_3qrtgKe12tn5Kc0, , ,email,DE,7,2,8,9,10,8,9,10,10,9,8,7,2,5,7,75,25,0,7,5,8,7,8,10,10,5,6,7,7,5,8,9,8,2,7,9,5,8,8,6,7,9,8,8,7,7,8,9,7,8,5,5,8,5,5,6,5,6,5,5,6,5,3,5,5,5,5,5,5,50,50,8,9,8,0,125,3,2,1,54,3,1,6,Selbstständig,4,1,1,1,5,6,8041,4,4,213,91,3,3,3,4,3,3,4,4,3,3,2.4002107061628,2.4002107061628,2.40985322891077,2.44097824582023
4/30/2020,4/30/2020,0,100,2851,1,4/30/2020,R_3qUrDUIlE5y03IV, , ,anonymous,DE,10,0,10,10,10,6,7,3,0,9,8,10,1,10,10,0,60,40,7,8,0,4,0,10,8,0,0,0,0,1,10,8,8,0,1,8,8,9,6,1,8,8,8,6,8,8,8,10,9,10,5,10,6,1,0,0,0,2,0,9,9,0,0,6,8,2,0,8,8,40,60,6,16,9,0,50,3,7,2,48,3,3,2, ,5,3,1,1,6,3,2331,3,3,213,31,1,1,3,5,3,3,4,4,2,1,.292039411060911,.292039411060911,.301681933808881,.332806950718339
4/24/2020,4/24/2020,0,20,359,0,5/1/2020,R_3QW9dTpkWYpRJth, , ,email,DE, , , , , ,0,0,10,0,4, , , , , ,10,65,25, , , , , , , , , , , , , , , , , , , , , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , ,20,40,3,4,10,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/26/2020,0,8,231147,0,5/3/2020,R_3qwChGDqzBssxwR, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6, , , , , , , , , , , , , ,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/27/2020,4/27/2020,0,100,1181,1,4/27/2020,R_3qwdR5lCLBPeUXk, , ,email,DE,8,1,8,10,10,8,8,8,7,9,5,5,1,4,7,100,0,0,6,7,0,0,0,7,5,0,0,0,0,3,9,9,8,0,2,1,5,7,1,0,7,7,7,7,6,5,6,8,5,5,7,6,5,4,8,0,7,5,1,9,7,5,0,1,1,0,7,7,6,50,50,5,11,6,0,50,3,7,1,53,3,0,1, ,5,2,1,1,7,1,7210,5,5,213,30,2,3,3,3,4,4,4,3,3,3,.555036551629514,.555036551629514,.564679074377484,.595804091286942
4/30/2020,4/30/2020,0,100,2127,1,4/30/2020,R_3qWpjWnGJHYbHaG, , ,anonymous,DE,10,1,10,9,10,8,9,10,8,10,10,8,3,8,8,50,50,0,9,7,5,1,0,10,8,0,0,0,0,2,10,8,8,3,3,7,6,8,9,9,9,9,8,7,7,5,7,9,7,3,7,8,9,6,4,5,6,3,0,10,7,0,0,5,5,3,0,2,5,20,50,2,10,9,0,50,300,6,2,29,2,0,2, ,5,1,1,1,10,9,1160,6,2,213,10,2,1,3,4,4,1,5,5,4,1,.478593639566183,.478593639566183,.488236162314153,.519361179223611
4/26/2020,4/26/2020,0,11,459,0,5/3/2020,R_3qwYFnUm04c1T9m, , ,anonymous,DE,7,4,4,4,7,7,4,10,4,7, , , , , ,80,20,0,4,6, , , , , ,2,3,5,3,0,9,7,7,0,5,5,5,5,5,5,5,7, , , , , , ,6,7,4,1, , , , , , , , , , , , , , , , , , , ,6, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/27/2020,4/27/2020,0,100,958,1,4/27/2020,R_3QYJrmZSuHtOwlM, , ,email,DE,4,8,6,8,10,9,9,9,0,9,2,4,0,1,7,30,50,20,5,4,0,0,0,7,1,0,0,0,0,1,9,9,10,0,0,6,6,7,5,1,4,2,6,5,8,10,10,10,2,8,6,0,4,7,6,2,8,7,0,4,2,0,0,6,3,4,6,6,5,30,20,2,3,10,0,49,300,4,2,35,1,0,2, ,3,1,1,1,11,9,1020,3,8,213,60,4,5,4,3,3,4,4,3,5,4,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/23/2020,4/23/2020,0,14,331,0,4/30/2020,R_3qz1WIdJlCtqv8C, , ,email,DE, , , , , , , , , , ,10,8,3,6,8, , , , , ,0,0,0, , , , , , ,2,10,9,10,0,0, , , , , , , , , , , , , ,5,9,6,1, , , , , , , , , , , , , , , , , , , ,4, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,94,1251,0,4/29/2020,R_3r0RBymzkV28u3w, , ,email,DE,6,1,7,8,9,8,8,8,7,6,8,8,4,8,8,0,0,100,6,8,2,1,0,8,5,1,1,1,1,4,7,8,7,2,5,3,8,7,8,8,3,3,5,5,7,4,7,8,7,8,5,2,7,6,5,6,5,5,3,7,7,6,1,6,7,1,8,6,7,50,50,1,9,8,0,50,1 minute,4,1,42,3,2,6,Elternzeit,5,1,1,1,11,9,1200,2,2,213,37,3,3,3,4,4,3,4,4,4,3,.526182075624007,.526182075624007,.535824598371977,.566949615281435
4/24/2020,4/24/2020,0,6,70,0,5/1/2020,R_3r1kBqUpq0S78FP, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,100,1095,1,4/23/2020,R_3r1VHoKYnS5FQMX, , ,email,DE,9,0,8,10,10,10,10,10,1,10,7,7,0,9,7,0,30,70,4,9,1,0,0,3,3,0,0,0,0,3,10,10,10,0,1,8,7,8,6,3,5,1,8,8,8,9,9,9,10,10,3,0,8,3,2,4,10,8,2,10,10,10,0,9,9,0,7,7,10,10,10,2,15,8,0,25,3,7,2,58,3,4,6,"Anstellung in Teilzeit, politische Führungsfunktion",3,2,1,2,11,4,4232,3,3,213, ,3,5,2,4,3,2,4,4,4,2,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/26/2020,4/26/2020,0,2,27,0,5/3/2020,R_3R26gBd4qPuLs9G, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/24/2020,4/24/2020,0,89,2211,0,5/1/2020,R_3r3cJVeIPJTAPGW, , ,anonymous,DE,7,0,8,8,10,5,7,7,0,7,5,0,0,5,5,60,20,20,5,6,0,0,0,2,0,0,0,0,0,0,10,9,10,0,0,5,5,0,0,0,5,8,5,8,2,2,5,7,5,8,5,5,7,5,2,0,5,2,2,10,8,2,0,5,5,3,7,7,5,10,10,2,11,4,0,25,3,7,1,60,3,2,6,Hausmann,4,2,1,1,9,8,6900,3,3,213,20,1,2,1,5,3,3,4,4,3,2,.0187113929813183,.0187113929813183,.0283539157292886,.0594789326387465
4/24/2020,4/24/2020,0,1,12,0,5/1/2020,R_3R3keqMnWun3VSa, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,100,1235,1,4/26/2020,R_3R7KbeY2g2AwiJy, , ,email,DE,9,0,9,9,10,10,10,10,10,9,8,10,5,9,9,50,25,25,7,6,5,3,5,8,9,0,0,0,0,3,7,7,5,2,6,5,5,4,5,5,5,5,5,5,6,7,7,8,6,7,5,2,7,6,5,5,6,5,2,7,5,4,1,5,6,6,5,5,5,10,20,5,9,7,0,50,3,7,1,75,2,1,5, ,3,1,1,1,11,9,1100,1,1,213,0,2,2,1,4,3,2,3,4,3,2,.324561744217139,.324561744217139,.334204266965109,.365329283874567
4/27/2020,4/27/2020,0,100,1053,1,4/27/2020,R_3Ra2iGuOhFUz62Y, , ,email,DE,7,1,7,10,10,10,10,10,6,10,6,7,1,9,10,0,50,50,7,6,0,0,0,8,7,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,0,0,8,6,8,8,9,9,7,8,3,6,8,6,0,0,2,0,0,10,8,0,0,3,8,0,2,7,10,30,30,3,16,9,0,50,3,3,2,53,3,2,6,angestellt+ selbständig,3,2,1,1,12,5,5084,3,3,213,10,4,2,2,5,4,1,5,4,3,1,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/25/2020,4/25/2020,0,100,3654,1,4/25/2020,R_3Rf3SdCHoZ6kWvk, , ,anonymous,DE,10,0,10,10,10,10,10,10,3,10,10,10,0,10,0,0,70,30,10,8,0,0,0,10,5,0,0,0,0,0,10,10,10,0,0,0,0,0,5,0,0,0,8,8,5,2,8,2,2,8,1,5,10,2,5,1,5,5,1,7,7,2,3,6,2,2,6,6,5,10,20,4,12,9,0,25,3,7,1,60,3,1,1, ,3,1,1,1,11,9,1100,8,8,213,25,2,2,2,5,4,2,5,5,3,1, , , , 
4/29/2020,4/29/2020,0,100,4674,1,4/29/2020,R_3Rfk3KD4Jwfmli7, , ,anonymous,DE,8,1,1,10,10,10,10,10,6,9,2,8,0,9,10,70,15,15,5,4,0,0,0,8,0,0,0,0,0,0,10,9,10,0,0,10,9,10,9,1,2,1,6,9,8,10,10,10,8,8,1,1,9,3,0,0,7,5,0,7,7,0,0,0,0,3,0,1,4,30,50,1,16,10,0,40,300,4,2,42,3,2,6, ,6,1,1,1,11,9,1200,3,3,213, ,4,2,3,4,4,3,4,4,3,3,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/23/2020,4/23/2020,0,100,1386,1,4/23/2020,R_3rFWxU0DywbkBCt, , ,email,DE,8,1,8,10,10,7,8,9,0,10,7,9,3,10,9,5,70,25,6,6,0,0,0,10,6,0,0,0,0,3,10,8,7,0,2,8,7,6,8,3,6,7,8,10,9,7,9,8,7,7,6,3,8,6,3,4,6,1,0,10,7,2,2,6,3,2,3,7,6,10,20,6,11,9,0,50,3,7,1,36,1,0,6,Landwirt,5,2,1,1,6,1,7100,1,1,213, ,2,1,2,4,4,2,5,5,2,1,2.28047177030344,2.28047177030344,2.29011429305141,2.32123930996087
4/26/2020,4/26/2020,0,100,3978,1,4/26/2020,R_3rG9gsFg8hgF6Zk, , ,email,DE,9,0,9,10,10,10,10,10,10,10,9,10,6,9,10,0,60,40,7,8,2,2,1,8,6,0,0,0,0,2,10,10,9,0,0,8,8,10,9,10,9,10,8,8,9,7,9,9,4,9,4,1,8,7,6,3,8,6,2,8,8,5,0,0,0,2,5,8,7,10,40,4,5,8,0,503,3 Minuten,7 Stunden,2,40,3,2,2, ,4,1,1,1,12,9,1060,5,6,213, ,2,2,3,4,4,2,4,4,3,2,.150353076098005,.150353076098005,.159995598845975,.191120615755433
4/24/2020,4/24/2020,0,100,1835,1,4/24/2020,R_3rHad06swMwKWPi, , ,anonymous,DE,7,0,5,8,10,6,6,8,0,10,7,7,0,10,10,5,25,70,9,7,0,0,0,7,3,0,0,0,0,1,10,10,10,0,0,10,10,8,10,6,9,9,9,9,9,9,10,10,9,10,6,1,9,0,0,0,2,0,0,9,8,6,0,7,8,1,6,7,8,10,10,3,14,10,0,25,3,7,2,45,3,3,1, ,4,2,1,1,11,4,4111,5,6,213,10,1,2,2,5,4,1,5,5,1,2,.150353076098005,.150353076098005,.159995598845975,.191120615755433
5/3/2020,5/3/2020,0,100,1219,1,5/3/2020,R_3RlaO6xlqjOWveJ, , ,email,DE,10,0,10,10,10,10,10,10,8,8,9,10,4,10,7,30,35,35,7,7,1,3,0,0,0,0,0,0,0,1,9,9,9,0,1,7,8,9,8,5,8,8,7,8,6,7,7,8,9,10,5,0,8,2,3,0,5,1,1,10,9,8,0,9,8,0,6,4,8,10,10,3,12,6,0,25,3,7,1,38,2,0,1, ,4,1,1,1,12,7,6020,7,3,213,29,5,4,3,5,4,2,4,4,3,2,1.89870870975245,1.89870870975245,1.90835123250042,1.93947624940987
4/25/2020,4/25/2020,0,100,4170,1,4/25/2020,R_3rMsqzTWg8xKzXZ, , ,anonymous,DE,10,1,1,9,10,8,9,6,6,8,10,9,8,10,10,10,0,90,3,7,0,0,0,1,0,0,0,0,0,2,9,9,8,2,2,6,7,8,3,2,7,8,4,7,7,7,5,7,6,9,7,3,3,7,5,6,8,6,1,9,9,4,0,6,5,3,6,7,8,30,10,2,9,9,0,25,3,7,1,44,2,0,1, ,3,2,1,1,12,9,1220,3,3,213,0,2,3,3,4,3,4,4,3,4,4,.0406983978965435,.0406983978965435,.0503409206445137,.0814659375539716
4/26/2020,4/26/2020,0,100,3256,1,4/26/2020,R_3rOoudRweCFZv7l, , ,anonymous,DE,7,2,7,4,9,10,10,10,1,2,1,2,0,8,10,0,30,70,2,3,2,1,0,3,1,7,2,0,1,2,10,7,6,0,3,4,8,8,4,7,6,9,3,4,7,7,7,3,3,7,10,8,3,7,0,2,7,1,7,8,6,2,2,2,7,3,3,8,6,40,30,2,5,3,0,25,3,6,1,46,2,2,2, ,7,2,1,1,5,8,6845,3,3,213,75,4,3,4,3,2,4,3,2,4,3,.174161479481828,.174161479481828,.183804002229798,.214929019139256
4/23/2020,4/23/2020,0,100,982,1,4/23/2020,R_3RpAB2Y073qiEx0, , ,email,DE,9,0,10,10,10,10,10,10,0,10,7,7,0,9,9,0,80,20,10,9,0,5,5,10,8,1,0,9,2,0,10,10,10,0,0,6,6,6,7,6,6,6,10,0,10,10,10,10,8,10,1,0,10,1,0,10,1,1,0,10,10,2,0,0,10,0,0,8,10,10,10,3,16,10,0,25,3 minuten,4,2,46,2,3,6,Selbständig,4,1,1,1,11,2,9400,1,1,213,0,5,4,3,4,2,3,3,3,2,2,.281049668028552,.281049668028552,.290692190776523,.321817207685981
4/30/2020,4/30/2020,0,100,1991,1,4/30/2020,R_3rVyeUilL2nfhw9, , ,anonymous,DE,9,2,9,2,10,7,6,10,0,3,8,8,2,7,8,20,80,0,6,7,0,0,0,8,6,0,0,0,0,0,10,10,10,0,0,6,6,6,6,4,4,6,8,8,8,8,8,8,4,6,7,4,7,2,4,2,6,4,3,8,7,0,0,2,6,2,0,0,7,80,80,3,15,7,0,25,300,7,2,37,3,0,2, ,3,1,1,1,11,9,1150,3,3,213,10,1,2,2,4,3,3,4,3,4,2,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/25/2020,4/25/2020,0,100,3333,1,4/25/2020,R_3rVzCOtHjrIGXJK, , ,anonymous,DE,8,0,7,10,10,10,10,9,6,5,10,10,6,10,5,70,20,10,1,4,8,7,9,10,9,1,0,0,0,4,6,8,9,5,8,9,6,9,10,5,10,4,2,3,7,3,5,8,4,5,3,7,3,4,1,1,3,0,6,7,8,3,1,5,0,0,1,2,5,40,40,5,2,7,0,50,3,0,1,30,1,0,3, ,4,1,1,1,7,9,1200,8,8,213,34,4,5,5,3,2,4,3,3,2,5, , , , 
4/25/2020,4/25/2020,0,100,1761,1,4/25/2020,R_3rZiPA9jLsznD2p, , ,email,DE,10,0,10,10,10,10,10,10,6,8,6,10,4,10,10,0,10,90,2,7,0,1,0,10,5,1,0,0,0,3,10,10,10,0,1,10,10,10,10,5,0,0,4,5,10,10,8,8,4,7,5,2,6,1,0,0,0,0,0,10,8,6,0,5,5,1,9,8,9,10,30,5,16,10,0,125,300,7 Stunden,2,64,1,0,5, ,6,2,1,1,8,7,6060,3,3,213, ,5,4,4,3,3,3,4,3,4,4,.0998287692315477,.0998287692315477,.109471291979518,.140596308888976
4/24/2020,4/24/2020,0,100,1200,1,4/24/2020,R_3s0ObET4XHVmosO, , ,email,DE,7,8,10,2,8,6,7,0,0,10,0,0,0,0,0,80,20,0,1,3,0,0,0,10,7,7,10,8,10,1,9,9,10,0,2,6,7,8,9,6,9,9,7,9,8,9,10,10,7,9,4,0,2,3,1,3,7,6,2,9,8,0,0,8,8,1,6,6,10,80,80,4,11,8,0,50,3 Minuten,4,2,34,3,0,1, ,4,2,1,2,6,8,6800,4,3,213,8,4,4,5,3,2,5,3,2,4,5,12.6300222818702,12.6300222818702,12.6396648046182,11.4076132702434
4/23/2020,4/23/2020,0,4,2898,0,4/30/2020,R_3s5rheXVVhRMTqQ, , ,email,DE, , , , , , , , , , , , , , , ,0,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,100,4696,1,4/26/2020,R_3s7mhTv28duLDZd, , ,anonymous,DE,10,8,9,10,10,10,10,8,8,6,10,10,8,10,10,50,30,20,7,8,0,7,0,8,3,1,0,0,0,0,10,10,9,0,2,8,10,8,8,10,8,10,8,10,8,8,10,8,7,8,8,0,8,6,4,5,7,6,2,8,8,6,1,8,7,2,0,7,8,60,60,3,14,6,0,10,300,7,1,45,2,1,1, ,3,2,1,1,7,3,2514,2,3,213, ,2,1,2,4,4,1,5,5,3,1,2.25170162718566,2.25170162718566,2.26134414993363,2.29246916684308
4/27/2020,4/27/2020,0,100,1084,1,4/27/2020,R_3sA3VZ0TLL2e1z4, , ,email,DE,10,0,10,10,10,8,8,10,5,10,8,10,10,10,10,0,100,0,5,8,0,5,5,10,10,0,0,0,0,2,10,10,10,0,0,10,10,10,10,10,10,10,7,8,10,10,8,10,7,10,5,2,5,5,5,5,5,5,5,10,10,5,0,10,5,0,10,10,5,50,50,5,16,8,0,50,3,4,2,59,3,2,6, ,3,1,1,1,4,6,8020,8,8,213,13,2,2,2,4,4,3,4,4,3,3, , , , 
4/24/2020,4/24/2020,0,100,1325,1,4/24/2020,R_3scBh3UtF63O1ie, , ,email,DE,9,2,9,9,10,8,8,5,2,8,8,10,1,8,10,50,50,0,6,8,1,1,1,10,10,2,1,1,1,1,10,10,10,1,1,7,7,9,6,4,7,8,9,9,10,10,10,10,6,9,4,3,8,2,1,0,7,4,1,8,7,2,2,4,4,4,6,7,5,20,30,6,11,9,0,25,3 Minuten,7Stunden,2,46,3,2,2, ,4,1,1,2,9,6,8045,3,6,213,0,2,3,1,5,4,2,5,5,2,1,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/23/2020,4/26/2020,0,22,251375,0,5/3/2020,R_3scgoZ1HbjaS1PG, , ,email,DE,6,6,8,8,10, , , , , , , , , , ,0,50,50, , , , , , , ,1,1,1,0, , , , , , , , , , , , , ,7,8, , , , ,5,7,6,2, ,5,5,1,10,6,0, , , , , , , , , , ,50,50, ,1, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/25/2020,4/25/2020,0,98,2133,0,4/29/2020,R_3scs0qTuzyPPFBO, , ,email,DE,8,0,10,10,10,10,10,10,2,10,6,6,2,10,10,33,34,33,8,9,1,0,2,8,8,0,1,0,0,5,10,10,10,0, ,5,5,9,5,7,9,9,9,10,9,7,9,9,5,9,5,1,8,1,8,0,9,5,0,10,8,0,0,6,1,3,6,7,7,20,20,2,16,9,0,50 cent,300 minuten,"es wäre verlockend 4 Stunden zu schreiben, ich glaube das ist eine exponentielle Steigerung... Ich weiß die Antwort nicht...",2,35,1,1,2, ,8,1,1,2,11,9,1140,3,3,213,0,3,2,4,4,4,4,4,4,3,4,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/26/2020,4/26/2020,0,100,2225,1,4/26/2020,R_3sh6wtTbznTysji, , ,anonymous,DE,10,0,10,10,10,7,7,9,8,3,8,10,4,10,10,0,70,30,5,6,5,2,0,10,8,0,0,0,0,3,9,8,6,0,6,9,8,6,6,5,7,9,5,7,7,5,6,8,3,7,7,5,5,5,0,0,3,1,0,10,7,0,0,0,0,0,0,3,8,50,60,4,6,4,0,50 Cent,"3 Minuten, wenn sie genug Meßgeräte haben",7 Stunden,2,59,3,0,5, ,7,1,1,1,6,3,2500,8,8,213,0,2,3,2,4,4,1,2,2,4,2, , , , 
4/24/2020,4/24/2020,0,100,807,1,4/24/2020,R_3siC8LaZEf4bkyH, , ,email,DE,7,3,10,10,10,10,10,9,6,10,10,10,10,10,10,0,100,0,8,8,0,0,0,10,7,0,0,0,0,2,10,9,10,0,2,6,8,5,7,2,9,9,7,7,7,9,10,8,9,10,3,3,9,5,5,6,7,9,0,8,8,0,0,3,7,2,0,3,6,80,80,6,11,10,0,50,300,4,2,31,2,0,1, ,5,2,1,1,11,2,9122,1,6,213, ,4,2,2,4,4,2,3,5,2,2,.460562882488073,.460562882488073,.470205405236043,.501330422145501
4/23/2020,4/23/2020,0,6,139,0,4/30/2020,R_3sjBBBHC7J5LMYN, , ,email,DE,7,2,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,9,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,10,268,0,5/3/2020,R_3sofu0li0urbctD, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,7,7,7,3,2,7,7,8, , , , , , , , , ,6,4,6,6,7,5, , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/24/2020,4/24/2020,0,100,1546,1,4/24/2020,R_3ssGG2SkwoFPq0h, , ,anonymous,DE,10,1,2,10,10,10,10,10,7,10,10,10,7,10,9,0,0,100,8,8,0,0,0,7,2,0,0,0,0,2,10,10,10,0,0,5,9,9,5,0,7,7,9,9,8,5,10,10,7,7,5,5,5,0,0,0,2,0,0,10,10,2,0,0,0,0,2,5,5,50,50,2,4,10,0,25,3,7,2,35,2,1,6,Selbstständig,2,1,1,2,11,8,6900,3,8,213,82,3,2,2,5,5,2,5,5,3,2,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/25/2020,4/25/2020,0,100,2095,1,4/25/2020,R_3st7QC5siUVu5hn, , ,anonymous,DE,3,3,4,9,10,7,7,5,0,8,4,7,3,4,6,0,70,30,3,6,2,2,2,7,6,0,2,2,2,3,8,5,7,1,5,6,7,8,5,4,8,8,4,5,7,5,5,8,4,9,6,0,3,4,4,4,6,6,0,7,9,4,7,6,8,3,8,7,7,40,40,4,14,5,0,25,300,7,2,57,3,0,6,selbstständig,3,1,1,2,10,9,1170,3,3,213,10,3,4,4,3,3,2,4,4,4,4,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
5/1/2020,5/1/2020,0,99,2667,0,5/3/2020,R_3stC157fUqSTF2m, , ,anonymous,DE,9,2,3,10,10,10,10,10,7,7,6,7,3,8,8,100,0,0,4,4,0,0,0,6,2,0,0,0,0,0,10,9,10,0,0,3,7,10,5,5,8,10,3,3,9,8,7,10,2,3,7,3,6,0,0,0,0,0,0,8,7,0,0,0,8,1,6,6,2,70,60,2,14,4,0,25,300,6,2,26,2,0,6,Ende des Studiums und Arbeitssuchend,4,1,1,1,10,9,1160,3,3,213,74,4,4,5,3,1,5,3,1,3,3,.0351735610381465,.0351735610381465,.0448160837861167,.0759411006955747
4/26/2020,4/26/2020,0,100,1034,1,4/26/2020,R_3sywkzwvtNnrcQm, , ,email,DE,6,4,6,6,8,6,5,6,4,5,4,4,0,6,6,20,45,35,4,8,4,4,4,6,6,3,4,4,4,4,7,6,6,1,4,7,7,4,7,6,4,6,6,6,7,7,7,6,4,6,6,5,8,4,5,5,4,6,1,8,8,8,0,4,7,1,6,7,8,20,60,4,5,5,0,50,300,4,1,72,1,1,5, ,6,1,1,2,5,7,6130,5,5,213,0,3,4,3,3,3,3,3,3,4,3,1.10108767727288,1.10108767727288,1.11073020002085,1.14185521693031
