V1,V2,V3,V4,V5,SC0_0,SC0_1,SC0_2,rid,pid,SUPPLIER_ID,SUPNAME,complete,information sheet,consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_4,collective_narcis_5,collective_narcis_6,national_identity_4,national_identity_5,conspiracy_theories_4,conspiracy_theories_5,conspiracy_theories_7,conspiracy_theories_8,open_mindness_4,open_mindness_5,open_mindness_7,open_mindness_8,open_mindness_9,open_mindness_10,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_7,morality_as_cooperat_8,morality_as_cooperat_9,morality_as_cooperat_10,morality_as_cooperat_11,trait_optimism_4,trait_optimism_5,social_belonging_4,social_belonging_5,social_belonging_12,social_belonging_13,trait_self-control_4,trait_self-control_5,trait_self-control_12,trait_self-control_13,self-esteem_4,attention_check_4,narcissism_4,narcissism_5,narcissism_12,narcissism_13,narcissism_14,narcissism_15,moral_identity_4,moral_identity_5,moral_identity_12,moral_identity_13,moral_identity_14,moral_identity_15,moral_identity_16,moral_identity_17,moral_identity_18,moral_identity_19,risk_perception_4,risk_perception_5,political_ideology_1,moral_circle,moral_circle1,health_8,CRT,CRT1,CRT2,CRT3,intro,sex,sex_TEXT,age,marital,children,employment,employment_TEXT,ladder_instro,ladder_picture,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,prefecture,education,income,support,comments,debrief,
R_2Tq3861aNzBYFyo,Default Response Set,2020-04-29 12:42:18,2020-04-29 12:52:32,1,0,0,0,5ea9ae40-5140-b361-b89d-a68c0c436b6f,121775970,968,TheoremReach,1,1,1,10,0,8,8,1,10,10,10,5,8,10,10,5,10,10,50,25,25,6,5,5,5,5,9,9,0,0,0,0,3,9,8,8,0,3,10,5,7,3,3,5,5,10,10,7,7,5,5,5,10,6,5,7,0,0,5,3,9,5,8,2,5,6,1,7,6,6,5,1,6,0,70,5,1,4,6,1,25,3,7,1,2,,23,1,0,4,,1,1,6,1,1,1,213,12,5,4,3,,1,
R_eLMKXWvcDu7DiwN,Default Response Set,2020-04-29 12:44:27,2020-04-29 12:55:17,1,0,0,0,5ea9aebc-5248-650f-746b-5ff772362881,cb5b31ed-1f96-4b74-8049-10e69a3a2e09,737,Dalia_Research,1,1,1,10,0,10,10,10,10,10,10,10,10,10,5,10,10,10,0,100,0,10,5,5,5,8,9,8,5,0,0,0,10,10,10,10,0,6,8,8,10,10,10,9,5,7,10,8,8,3,10,3,7,2,9,8,0,8,7,3,7,7,5,5,7,6,0,7,7,9,10,5,5,10,10,5,1,3,10,1,25원,300분,4시간,1,3,,19,1,0,4,,1,1,6,1,1,1,213,2,2,2,1,,1,
R_1plglqGzK9JbyNL,Default Response Set,2020-04-29 12:10:39,2020-04-29 12:59:00,1,0,0,0,5ea9a6cc-9f54-92d5-dfa3-6e70411ba26d,29ee47dcbcfe4f82f07bfd7568f90e0a,708,TapResearch,1,1,1,10,5,10,10,10,10,10,10,9,10,8,8,5,8,10,100,0,0,0,0,10,10,5,10,10,10,10,10,10,5,10,9,10,1,5,8,6,8,8,5,5,5,5,5,5,5,5,5,9,7,5,3,5,0,5,10,5,10,10,5,8,9,9,5,9,9,9,8,8,8,90,100,10,1,7,8,1,50,3,16,1,1,,24,1,0,1,,1,1,10,1,1,1,213,1,5,3,3,,1,
R_1F8NNBEIXMm567a,Default Response Set,2020-04-29 12:45:08,2020-04-29 12:59:37,1,0,0,0,5ea9aee6-30a9-0353-8993-3dda1d4855d7,06e74859-31bf-41c2-ba1e-f97c529d02a2,737,Dalia_Research,1,1,1,10,0,10,10,10,10,10,10,10,10,10,0,5,10,10,100,0,0,5,10,5,5,5,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,0,10,10,10,10,6,4,5,8,7,7,3,6,5,0,0,5,0,5,7,8,10,10,10,0,10,10,5,10,10,10,0,0,0,1,3,4,1,25,3,4,1,2,,21,2,0,4,,1,1,6,1,1,1,213,3,5,8,3,,1,
R_tPui1JvRsEnMBTr,Default Response Set,2020-04-29 12:48:08,2020-04-29 13:00:13,1,0,0,0,5ea9afbc-6500-8ce8-fde6-4ad2e84d6044,c21c9446-26d3-4921-8735-67d91592e4aa,737,Dalia_Research,1,1,1,8,3,7,7,7,9,9,9,6,9,7,7,7,7,8,70,30,0,2,8,6,6,6,9,9,2,2,2,2,3,7,7,7,2,2,8,8,8,8,4,4,6,7,7,8,8,8,8,8,8,4,4,7,0,7,7,2,6,6,3,8,8,6,2,6,8,2,7,7,9,10,10,4,1,8,8,1,25,3,7,1,2,,48,3,2,3,,1,1,4,1,1,1,213,1,5,8,1,,1,
R_brM5i8reE6YQvPX,Default Response Set,2020-04-29 12:48:02,2020-04-29 13:02:53,1,0,0,0,5ea9af8c-7923-7e75-456f-22bf8c27f2c0,118626308,968,TheoremReach,1,1,1,10,0,10,10,10,10,10,10,7,10,10,8,8,10,10,0,60,40,8,8,5,3,7,10,10,4,0,3,3,8,8,8,9,0,0,5,6,6,7,5,7,8,7,8,7,7,7,8,6,6,4,9,6,0,6,8,5,5,6,2,10,8,5,0,8,8,0,7,8,10,0,20,3,1,11,8,1,25,3분,2,1,2,,40,3,2,1,,1,1,5,1,1,1,213,1,5,3,1,,1,
R_3R8TAkK6w2ncGXH,Default Response Set,2020-04-29 12:47:26,2020-04-29 13:03:05,1,0,0,0,5ea9af60-ba90-a639-38a6-b0493ea0f486,5c8c3fb9-6e1c-427f-8583-043abb639d98,737,Dalia_Research,1,1,1,10,1,9,8,10,8,8,8,8,7,10,8,5,9,9,40,40,20,7,7,5,8,8,10,10,7,1,1,1,2,8,9,9,1,1,9,9,10,10,9,8,9,7,8,7,8,8,9,8,7,6,5,8,0,7,7,4,8,7,5,8,8,8,1,8,8,1,8,6,9,10,20,3,1,16,5,1,25원,3분,7시간,1,2,,32,1,0,1,,1,1,8,2,1,1,213,9,5,3,1,,1,
R_30quUXLFtXNM6jG,Default Response Set,2020-04-29 12:38:44,2020-04-29 13:06:13,1,0,0,0,5ea9ad77-1bd8-e9e4-2626-dd9d5a4aa0f1,1e65d55c-0ec4-445a-a14e-ec66b42a88c2,737,Dalia_Research,1,1,1,8,3,6,5,8,10,10,10,9,10,10,10,8,10,9,60,20,20,7,7,4,4,5,5,5,5,4,2,2,3,9,8,6,0,3,7,6,7,7,3,7,6,10,10,8,8,6,8,7,7,5,3,6,0,10,8,1,9,4,5,5,5,9,5,8,6,3,4,5,7,0,0,5,1,10,8,1,300,300,8,1,2,,42,1,0,2,,1,1,6,1,1,1,213,3,5,5,3,,1,
R_3jdHbA4fxl0vpU2,Default Response Set,2020-04-29 12:51:08,2020-04-29 13:08:26,1,0,0,0,5ea9b073-9a12-0e41-d02a-09ac0ec49425,ff8a8b85-9ec0-42cb-8ba7-948c43471b71,737,Dalia_Research,1,1,1,8,3,8,7,5,7,7,10,8,8,5,5,5,5,5,070,20,10,6,7,5,5,5,8,8,5,4,4,5,3,9,9,9,1,4,7,7,9,7,4,8,5,8,7,8,5,6,7,7,8,7,5,7,5,7,8,5,7,6,5,8,8,8,2,7,6,4,7,7,6,30,50,6,1,10,6,1,50,3,4,1,2,,50,3,1,1,,1,1,4,1,1,1,213,3,4,4,3,,1,
R_xmgxPpJ4RNbwQjT,Default Response Set,2020-04-29 13:07:10,2020-04-29 13:13:05,1,0,0,0,5ea9b436-87d2-be2f-069a-098f0766bac6,102e4127-5fbd-4e3d-ae51-61e289d51c68,737,Dalia_Research,1,1,1,8,9,8,8,7,7,6,8,9,10,3,7,4,7,10,60,20,020,7,3,8,7,9,8,8,8,7,10,9,8,7,10,9,9,8,8,7,10,9,3,7,7,8,7,8,7,9,9,9,8,4,4,8,8,3,6,6,7,6,3,8,10,7,7,9,8,6,7,8,7,10,40,9,1,10,7,1,50,300,5,1,2,,42,3,2,1,,1,1,5,1,2,2,213,1,5,4,4,,1,
R_yDCYk3MEEpJs9Lr,Default Response Set,2020-04-29 13:11:02,2020-04-29 13:18:43,1,0,0,0,5ea9b51d-52b4-6ecb-5d8e-f042d51cddd9,517253bc-e409-4719-856e-6b6b3a3147c0,737,Dalia_Research,1,1,1,8,3,4,6,4,6,9,9,2,6,7,7,8,9,9,50,25,25,7,7,9,7,8,9,8,7,1,1,1,6,7,7,6,7,6,6,7,6,7,6,7,7,7,6,7,6,6,7,7,8,3,2,7,7,6,7,4,6,6,7,7,6,7,7,6,7,6,7,8,7,50,50,7,1,5,5,1,50,3,7,1,1,,53,3,1,1,,1,1,6,1,1,1,213,1,5,7,1,,1,
R_31bZwFNaFPKueRf,Default Response Set,2020-04-29 13:15:52,2020-04-29 13:24:03,1,0,0,0,5ea9b61a-1383-e512-4c9a-d31c2d0e0d16,b2c38fc7243cc563830f0cb8c72adeca,708,TapResearch,1,1,1,8,3,5,7,7,8,8,8,6,7,8,3,6,3,7,80,20,0,5,4,4,6,7,6,4,4,4,4,3,4,6,6,6,3,3,3,7,3,7,4,8,6,6,7,8,6,6,7,4,4,6,7,4,0,7,7,7,3,7,7,7,7,3,5,4,7,6,6,3,6,40,50,6,1,3,4,1,50,300,16,1,2,,28,1,0,1,,1,1,6,1,1,1,213,3,2,4,2,니애미,1,
R_dnXfOzHEihD3RIZ,Default Response Set,2020-04-29 13:33:04,2020-04-29 13:38:34,1,0,0,0,5ea9ba4e-8ff3-3259-1344-5a12acc61196,_6572_a9fe323616e7e011fa473eaa45c3e13f,1135,RevenueUniverse,1,1,1,2,8,7,8,7,1,1,1,1,9,10,10,10,10,10,80,10,10,10,10,8,8,8,10,10,3,3,2,3,9,9,9,8,2,3,9,10,9,9,9,9,9,8,10,10,10,9,10,10,10,10,10,9,10,3,3,2,2,9,3,10,3,9,2,8,8,8,1,2,8,0,100,2,1,12,9,1,몰라,몰라,몰라,1,1,,56,1,0,1,,1,1,3,2,1,1,213,1,2,1,5,없음,1,
R_111T0B9nLLCPPLQ,Default Response Set,2020-04-29 12:46:50,2020-04-29 13:39:48,1,0,0,0,5ea9af70-16fa-3bbc-58b3-c20c06bc38a7,75e46971-4a8f-4e15-8605-8dd17c337b6d,737,Dalia_Research,1,1,1,9,9,9,9,10,8,8,9,8,8,7,8,6,5,6,100,0,0,5,6,6,7,7,9,8,7,7,8,9,4,6,8,5,2,5,6,5,8,7,5,5,4,5,7,6,6,5,5,5,5,6,5,4,7,8,5,5,5,5,6,8,7,5,3,5,5,4,5,5,5,0,10,5,1,1,7,1,50,3,4,1,2,,54,3,1,6,전업주부 ,1,1,4,1,1,1,213,4,2,3,1,,1,
R_11hiU9kgBOXuR91,Default Response Set,2020-04-29 13:29:58,2020-04-29 13:47:14,1,0,0,0,5ea9b95e-22b6-ff38-47cd-6aa94a8d4a29,d4f2041b-b35c-47b5-9447-a4706e6c2f61,737,Dalia_Research,1,1,1,8,4,8,10,8,10,10,10,10,10,9,10,10,10,10,10,75,15,8,7,8,8,7,9,8,8,7,7,7,5,8,8,7,1,3,8,7,9,8,3,7,3,9,1,6,7,7,9,8,7,6,5,5,3,8,9,2,8,8,3,4,8,8,8,8,8,7,3,7,5,10,10,5,1,15,10,1,50,0,5,1,2,,56,3,3,5,,1,1,7,1,1,1,213,2,2,2,1,없음,1,
R_74HN5aXbkaBTFcd,Default Response Set,2020-04-29 13:14:07,2020-04-29 14:04:54,1,0,0,0,5ea9b5d5-96cf-0eb0-6768-2c88900430ea,b85aae3c-0144-4e9f-90b0-61fb180d1ed8,737,Dalia_Research,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,9,5,1,50,3,4,1,2,,50,3,1,5,,1,1,7,1,2,2,213,3,2,3,1,,1,
R_1EZjyUs3cKifGCJ,Default Response Set,2020-04-29 14:21:22,2020-04-29 14:37:56,1,0,0,0,5ea9c597-eb73-18cf-8cce-776d363ff4a0,111429469,968,TheoremReach,1,1,1,9,2,7,9,10,10,10,10,10,10,10,7,4,10,10,50,50,0,7,6,4,9,7,10,10,4,1,1,0,6,7,9,4,3,6,3,4,7,7,3,4,4,6,8,7,8,7,9,4,6,7,0,6,0,9,7,10,8,8,1,8,7,4,2,6,6,2,7,7,9,0,10,1,1,7,6,1,50,,,1,2,,32,3,0,1,,1,1,1,1,1,1,213,1,4,3,1,질문이 삶에 있어서 되돌아볼수 있는 질문이 많아서 유용하고 좋았습니다,1,
R_3RrdF8Aqs4ndsKQ,Default Response Set,2020-04-29 14:27:57,2020-04-29 14:41:28,1,0,0,0,5ea9c6fa-a4b5-ad31-95fd-dce5e687984d,ee0058b305236c663d36037f2e9229cd,708,TapResearch,1,1,1,10,0,10,10,10,10,10,10,10,10,10,8,8,10,10,50,30,20,4,4,5,5,6,10,8,0,0,0,0,3,7,7,6,0,1,5,5,6,6,6,6,6,4,4,5,7,5,6,5,4,4,4,4,0,6,5,6,4,4,6,6,6,5,0,5,7,8,7,7,10,50,50,4,1,11,5,1,50,3,7,1,2,,35,1,0,6,,1,1,6,1,1,1,213,3,5,4,1,,1,
R_OfIs4tbZc90Yfnz,Default Response Set,2020-04-29 14:42:11,2020-04-29 14:45:42,1,0,0,0,5ea9ca3c-de12-b134-3bb1-166012afa375,121794687,968,TheoremReach,1,1,1,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,30,20,50,10,10,10,0,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,9,10,10,10,10,10,9,10,9,7,10,10,10,9,9,8,3,2,9,3,70,100,0,1,15,10,1,100,30,16,1,2,,20,1,0,1,,1,1,1,1,1,1,213,2,5,5,1,멋져요,1,
R_2q7zRSXdf7UsqjJ,Default Response Set,2020-04-29 15:12:38,2020-04-29 15:23:44,1,0,0,0,5ea9d177-0d11-ba9f-7358-1d8365e69758,76380c331bbc14ae3282e48dcc2bbcbe,708,TapResearch,1,1,1,7,4,3,3,3,9,9,9,9,9,9,9,9,9,9,0,50,50,3,3,3,8,2,9,8,3,2,0,0,4,8,9,10,0,2,7,8,9,10,10,10,10,4,4,4,3,2,1,4,3,8,8,2,0,2,3,8,3,2,1,8,9,7,3,8,9,3,8,7,9,70,60,3,1,6,3,1,50,300,4,1,2,,31,1,0,1,,1,1,10,1,1,2,213,1,2,1,3,,1,
R_3lQFxsfKPsoXATX,Default Response Set,2020-04-29 15:34:18,2020-04-29 15:46:08,1,0,0,0,5ea9d68b-a770-4b9e-ccf4-aa92bd761899,c9cc44cdbf8978b0da50f91207c9eaa5,708,TapResearch,1,1,1,8,1,8,8,9,8,8,9,6,9,7,7,6,6,6,20,60,20,5,5,6,8,8,10,10,8,3,3,3,6,7,7,7,0,0,7,6,9,7,3,5,4,5,8,6,5,5,8,5,5,6,2,6,0,5,5,3,5,5,5,7,6,6,0,5,5,0,5,5,8,50,50,7,1,1,7,1,50,,,1,1,,52,1,0,1,,1,1,7,1,1,1,213,3,4,3,3,,1,
R_3qxknAs2Ylyk3vA,Default Response Set,2020-04-29 15:55:20,2020-04-29 16:07:47,1,0,0,0,5ea9db9f-1532-c904-5ac2-9a344f2a1e58,35444c415abe8c09ab106d9d940b2348,708,TapResearch,1,1,1,7,2,7,8,9,9,9,9,9,9,5,5,5,5,5,30,40,30,5,5,7,4,4,9,8,5,5,5,5,3,7,8,8,3,3,5,7,8,8,5,5,5,8,8,8,5,7,8,8,8,4,4,7,0,3,7,3,5,6,3,8,8,7,3,8,7,3,7,8,8,50,50,4,1,16,7,1,25,3,7,1,2,,49,3,0,1,,1,1,6,1,1,1,213,1,5,4,1,,1,
R_3KMYln7axKUvwZz,Default Response Set,2020-04-29 16:10:30,2020-04-29 16:13:56,1,0,0,0,5ea9df03-6eb1-7bbb-19ac-0a626a10aa40,b4f0eef992dcd742bd551aef3dde2774,708,TapResearch,1,1,1,6,6,5,5,5,7,4,7,6,8,6,5,6,6,6,50,10,40,7,6,7,7,6,6,7,7,6,7,7,6,7,6,8,8,7,7,5,6,6,7,4,7,6,5,7,7,7,7,6,7,7,6,6,6,6,5,6,6,5,6,5,5,5,6,3,6,5,7,7,6,70,70,8,1,1,6,1,잉크,30,4,1,1,,40,3,1,1,,1,1,7,1,1,1,213,1,5,4,4,,1,
R_2VsjomguxcAaVDF,Default Response Set,2020-04-29 16:06:01,2020-04-29 16:14:26,1,0,0,0,5ea9de0f-d836-8f63-00c6-7c91611e6175,e95ccaa6-4f43-47c4-a15b-9fb0b5578f40,737,Dalia_Research,1,1,1,7,2,7,6,7,10,8,10,6,10,10,10,10,10,10,70,30,0,6,6,7,3,7,10,8,7,2,2,2,5,7,7,6,0,3,6,6,7,5,4,4,4,7,7,6,5,5,7,6,7,3,3,6,0,6,5,2,6,6,2,7,6,5,0,5,5,2,4,5,7,10,20,4,1,3,5,1,50,3,7,1,1,,60,3,2,2,,1,1,8,1,1,1,213,14,2,5,1,,1,
R_djniTmWfkYyEtl7,Default Response Set,2020-04-29 16:22:54,2020-04-29 16:27:04,1,0,0,0,5ea9e1dd-9f62-c20e-3caf-abf3fd3ed6e5,3d6c6a9e-f1d2-41d7-9d1c-08f222adfc29,737,Dalia_Research,1,1,1,,,,,,,,,,,,,,,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,2,,62,3,2,1,,1,1,6,1,1,1,213,3,2,1,1,없음,1,
R_307W0fPhBKKpfXd,Default Response Set,2020-04-29 16:28:22,2020-04-29 16:38:28,1,0,0,0,5ea9e345-4115-57a1-a63d-d161332de663,09eb7be8-376c-4426-b160-b5105c324974,737,Dalia_Research,1,1,1,6,7,8,6,9,6,9,7,4,8,8,8,6,8,9,50,30,20,9,8,7,7,9,10,10,1,0,1,0,2,8,7,8,2,2,7,9,10,7,3,3,1,9,9,7,9,6,9,9,6,8,2,10,0,2,9,3,7,8,6,8,7,3,2,4,6,2,7,6,8,10,10,9,1,8,8,1,50,3,7,1,1,,51,3,2,1,,1,1,2,1,1,1,213,1,5,8,1,,1,
R_1f0K5aO3fKmoq0H,Default Response Set,2020-04-29 16:30:57,2020-04-29 16:39:23,1,0,0,0,5ea9e3d8-ef96-f507-e1a1-86a4d47cd25f,121809249,968,TheoremReach,1,1,1,10,0,7,3,0,10,10,10,3,10,10,7,10,10,10,50,50,0,2,4,0,8,8,8,5,7,2,2,3,3,8,8,10,0,6,6,7,8,7,3,3,2,7,3,8,9,9,9,3,2,7,9,2,0,3,3,8,7,4,2,8,8,4,2,8,8,3,7,8,9,20,70,3,1,11,4,1,50,300,4,1,2,,33,3,2,1,,1,1,7,1,1,1,213,1,5,3,1,,1,
R_3094TNJUltQAx57,Default Response Set,2020-04-29 16:12:31,2020-04-29 16:40:45,1,0,0,0,5ea9df8d-72ea-fdda-a6b3-d660ffcd3ff6,ab041ec4-ea67-489b-9a80-79c7a36bd962,737,Dalia_Research,1,1,1,6,4,5,6,5,6,7,7,7,7,9,3,3,7,8,60,30,10,5,3,5,6,6,8,7,1,1,1,1,4,7,7,7,3,4,5,6,7,6,6,6,6,4,6,8,6,7,6,6,5,6,5,6,0,8,6,5,5,4,4,8,7,6,1,3,5,7,5,6,7,20,20,6,1,10,4,1,25원,3분,7시간,1,1,,57,3,1,2,,1,1,8,1,1,1,213,1,5,2,2,,1,
R_p9uEBBxOxezrhuh,Default Response Set,2020-04-29 16:43:45,2020-04-29 16:53:01,1,0,0,0,5ea9e6d8-8dd2-39c5-6696-228410df2add,114530845,968,TheoremReach,1,1,1,7,1,8,7,8,7,8,8,5,9,10,10,7,10,10,60,20,20,4,3,7,7,5,4,3,3,4,3,4,3,4,4,4,5,5,6,6,7,6,4,6,5,4,6,5,3,4,7,3,6,5,5,4,5,3,5,3,3,3,5,5,4,3,6,6,2,5,3,2,5,10,50,4,1,5,5,1,50,300,4,1,2,,37,3,2,3,,1,1,8,1,1,1,213,3,4,2,3,없음,1,
R_2bPqAqm9n3vZ3cp,Default Response Set,2020-04-29 16:55:19,2020-04-29 16:59:44,1,0,0,0,5ea9e995-ce36-8d95-0e7d-ad4e874e5d8b,86889689,968,TheoremReach,1,1,1,6,4,5,7,5,5,7,5,3,6,6,5,6,4,5,50,20,30,6,4,4,6,5,6,4,7,6,5,4,6,4,5,6,4,6,8,5,6,4,4,6,5,6,4,6,4,5,6,5,4,6,5,5,0,6,5,6,4,5,6,6,5,4,6,5,5,6,5,4,5,60,50,5,1,12,4,1,25,300분,16시간,1,2,,35,2,1,1,,1,1,6,1,1,2,213,4,4,4,2,,1,
R_2V8ffbNZGxhT8Fa,Default Response Set,2020-04-29 16:42:05,2020-04-29 17:00:31,1,0,0,0,5ea9e681-1a01-824e-0031-598eea019148,233f7c54-c6aa-4d5c-81f8-cd9c66ccf78f,737,Dalia_Research,1,1,1,9,3,9,10,10,10,10,10,6,10,9,6,5,6,10,50,25,25,1,5,5,7,9,8,5,5,0,0,0,5,10,10,10,0,5,8,7,7,7,5,5,4,3,5,5,5,5,7,3,2,8,9,2,0,5,3,2,2,1,5,5,6,5,0,6,5,5,6,6,5,50,50,5,1,1,5,1,25,3,7,1,2,,39,1,0,1,,1,1,3,1,1,1,213,1,5,3,1,,1,
R_2qeoHPkg7z0xMr9,Default Response Set,2020-04-29 17:03:01,2020-04-29 17:09:52,1,0,0,0,5ea9eb63-5ed0-2f57-e8a7-0daf3778e4ef,ec1a1eaa-c053-4feb-9b3d-ca7ddab7b6f1,737,Dalia_Research,1,1,1,7,7,7,7,6,5,5,6,6,7,6,7,7,7,7,60,30,010,6,6,7,7,7,7,7,7,7,6,6,7,7,7,6,6,7,7,7,6,7,9,6,7,6,7,7,7,10,6,7,8,8,8,6,7,6,5,6,7,7,6,6,6,8,6,6,7,8,8,8,9,70,70,7,1,7,7,1,50,9000,16,1,1,,59,3,2,1,,1,1,4,2,1,1,213,13,5,3,1,없음,1,
R_1Fkq6DzFcgBfV6A,Default Response Set,2020-04-29 16:58:29,2020-04-29 17:12:51,1,0,0,0,5ea9ea53-ac06-fdc5-fce3-c385e4f736f5,52361c77-4664-4699-a9de-238fa2ed0b3f,737,Dalia_Research,1,1,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,3,5,1,25,300,4,1,1,,52,1,0,6,무,1,1,10,1,1,1,213,14,2,2,3,,1,
R_1odaXyUzVr0EgRq,Default Response Set,2020-04-29 16:48:52,2020-04-29 17:36:39,1,0,0,0,5ea9e80b-c0a2-91b6-de38-8dce367718fe,8f5daec2-15d1-4762-8c60-d8d9d4e7837b,737,Dalia_Research,1,1,1,9,3,10,9,8,7,6,6,5,9,10,9,9,10,8,0,50,50,3,3,5,9,9,10,10,7,6,0,3,3,10,10,9,0,3,10,8,8,9,2,5,8,7,6,9,7,6,7,7,7,3,6,7,0,3,5,2,7,8,6,10,8,3,0,6,7,2,2,3,10,0,20,3,1,1,7,1,답 없음,3분,7시간,1,1,,66,3,1,2,,1,1,8,2,1,1,213,11,3,4,1,,1,
R_1dGoRsvinaWoF6y,Default Response Set,2020-04-29 17:10:49,2020-04-29 17:37:07,1,0,0,0,5ea9ed2a-c615-57b6-677d-c05fc54f2717,09f2dee6-1c46-407b-8006-f24147f5190c,737,Dalia_Research,1,1,1,9,9,8,9,10,10,10,10,9,10,9,7,3,10,10,60,30,10,9,8,1,8,5,10,10,6,4,3,4,2,10,10,10,2,0,7,5,9,7,2,4,2,8,7,5,4,3,7,9,5,2,8,8,0,8,8,0,5,3,2,9,8,7,2,7,5,3,5,5,7,10,50,4,1,5,7,1,50,1,8,1,2,,56,3,2,6,,1,1,4,1,1,1,213,4,2,2,1,없습니다,1,
R_21AhBamm2sL5sQc,Default Response Set,2020-04-29 17:28:00,2020-04-29 17:37:34,1,0,0,0,5ea9f143-4533-ea56-080b-a932194a8526,94276524,968,TheoremReach,1,1,1,6,4,6,8,10,6,7,7,4,9,8,7,9,7,10,70,15,15,4,4,4,3,6,8,7,2,2,2,3,3,6,3,6,2,4,6,7,8,6,4,5,3,6,4,7,7,6,9,4,3,8,7,6,0,3,6,6,4,6,6,6,8,6,4,6,7,4,6,7,8,10,20,1,1,10,6,1,50,100,4,1,1,,43,3,2,1,,1,1,3,1,1,1,213,14,5,4,1,질문이 난해하군요,1,
R_T2eyiKL0Yj6xtx7,Default Response Set,2020-04-29 17:25:36,2020-04-29 17:39:35,1,0,0,0,5ea9f08b-9206-521a-2acf-f95412b4fb31,19bb7fa9-4ffa-4e0e-a3c7-dee0d4315ec5,737,Dalia_Research,1,1,1,6,4,6,5,4,8,8,8,5,9,6,6,5,4,5,60,020,20,6,5,4,6,6,7,7,5,5,6,5,4,7,7,8,1,4,5,5,7,7,4,4,3,8,7,6,5,6,7,6,6,5,4,6,0,4,5,4,4,4,5,5,7,6,2,6,7,3,6,6,7,20,60,7,1,11,7,1,70,3,7,1,2,,57,1,0,5,,1,1,5,1,1,1,213,1,5,2,4,구체적이고 세분되어 긍정적,1,
R_2f6tUzyGywfXfpY,Default Response Set,2020-04-29 17:33:16,2020-04-29 17:42:34,1,0,0,0,5ea9f26e-baff-d9a8-8a05-8b8164cd4fb7,64bc44e1-4044-4400-9ba3-0c99cc8a70ad,737,Dalia_Research,1,1,1,4,6,6,6,5,6,7,8,7,7,8,4,1,1,0,90,5,5,4,6,4,3,4,6,6,10,0,0,1,4,3,4,6,4,3,6,6,6,5,5,5,5,6,6,6,6,6,6,6,8,7,4,4,6,4,4,6,3,4,4,6,6,4,5,6,6,4,4,2,8,60,60,5,1,5,3,1,50,3,7,1,2,,32,3,1,1,,1,1,10,1,1,1,213,1,5,4,5,,1,
R_0HFgCxftIFxybRf,Default Response Set,2020-04-29 17:34:03,2020-04-29 17:52:49,1,0,0,0,5ea9f29b-4da1-a989-d354-6d4845171faa,020a2099-039e-4d44-87ab-64a6c075a135,737,Dalia_Research,1,1,1,7,3,6,6,6,6,6,6,4,5,2,4,2,2,2,080,020,0,3,4,8,6,7,10,10,4,2,3,2,4,7,7,8,2,4,7,7,7,7,6,5,4,4,4,6,4,7,6,6,4,6,6,7,6,8,9,3,6,4,4,7,7,7,6,6,4,7,7,4,6,20,30,7,1,3,3,1,25,300,4,1,1,,59,3,2,2,,1,1,8,1,1,1,213,16,5,3,3,",",1,
R_3HLySVujfWNB4D7,Default Response Set,2020-04-29 17:48:13,2020-04-29 18:06:29,1,0,0,0,5ea9f5e5-cfbd-763c-e31b-878ddb1f8a08,264b6659-d7a7-4987-9622-5215900587e7,737,Dalia_Research,1,1,1,10,0,10,10,10,10,10,10,10,10,8,6,4,7,8,0,60,40,3,3,3,5,5,10,10,0,0,0,0,1,9,9,9,1,1,8,9,9,9,8,6,8,7,5,6,6,7,6,9,8,1,1,7,0,4,6,2,6,4,3,9,9,7,0,7,9,2,6,8,7,0,10,2,1,11,8,1,25,3,7,1,2,,43,1,0,1,,1,1,8,1,1,1,213,15,5,4,1,,1,
