subId,country,check_selfrep,check_voting,age,education,subj_SES,pol_ideology,religiosity,argument,gender_recode,race_recode,exclude_behav,dimension,dilemma,behav,support,avg_trust,taskOrder
929,ASDF3,1,1,52,2,2,3,2,Utilitarian,Male,Black,0,IH,lockdown,NA,3,3.5,self-rep
929,ASDF3,1,1,52,2,2,3,2,Utilitarian,Male,Black,0,IH,ventilator,NA,1,2,self-rep
929,ASDF3,1,1,52,2,2,3,2,Utilitarian,Male,Black,0,IB,medicine,Utilitarian,2,NA,self-rep
930,ASDF3,1,1,47,2,10,1,6,Utilitarian,Male,White,0,IH,ventilator,NA,1,3,self-rep
930,ASDF3,1,1,47,2,10,1,6,Utilitarian,Male,White,0,IB,medicine,Utilitarian,1,NA,self-rep
930,ASDF3,1,1,47,2,10,1,6,Utilitarian,Male,White,0,IH,lockdown,NA,1,1,self-rep
931,ASDF3,1,1,56,2,6,6,1,Non-Utilitarian,Male,White,0,IB,medicine,Non-Utilitarian,2,NA,behav
931,ASDF3,1,1,56,2,6,6,1,Non-Utilitarian,Female,White,0,IH,lockdown,NA,7,5.5,behav
931,ASDF3,1,1,56,2,6,6,1,Non-Utilitarian,Female,White,0,IH,ventilator,NA,2,4.5,behav
932,ASDF3,1,1,54,2,5,1,3,Utilitarian,Female,White,0,IB,ppe,Utilitarian,4,NA,self-rep
932,ASDF3,1,1,54,2,5,1,3,Utilitarian,Female,White,0,IH,tracing,NA,4,4,self-rep
932,ASDF3,1,1,54,2,5,1,3,Utilitarian,Female,White,0,IH,ventilator,NA,1,4.5,self-rep
933,ASDF3,1,1,62,3,4,6,7,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,7,5,behav
933,ASDF3,1,1,62,3,4,6,7,Non-Utilitarian,Male,Black,0,IH,tracing,NA,6,2.5,behav
933,ASDF3,1,1,62,3,4,6,7,Non-Utilitarian,Male,Black,0,IB,ppe,Non-Utilitarian,1,NA,behav
934,ASDF3,1,1,15,5,6,1,2,Non-Utilitarian,Male,White,0,IB,ppe,NA,7,5.5,behav
934,ASDF3,1,1,15,5,6,1,2,Non-Utilitarian,Male,Black,0,IB,medicine,NA,7,5.5,behav
934,ASDF3,1,1,15,5,6,1,2,Non-Utilitarian,Male,Black,0,IH,lockdown,Non-Utilitarian,3,NA,behav
935,ASDF3,1,1,55,2,8,2,1,Utilitarian,Male,Black,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
935,ASDF3,1,1,55,2,8,2,1,Utilitarian,Female,White,0,IB,medicine,NA,7,1,self-rep
935,ASDF3,1,1,55,2,8,2,1,Utilitarian,Female,Black,0,IB,ppe,NA,7,3.5,self-rep
936,ASDF3,1,1,98,3,3,2,7,Utilitarian,Female,Black,0,IH,ventilator,NA,2,3,behav
936,ASDF3,1,1,98,3,3,2,7,Utilitarian,Female,Black,0,IH,lockdown,NA,1,1,behav
936,ASDF3,1,1,98,3,3,2,7,Utilitarian,Female,Black,0,IB,medicine,Utilitarian,6,NA,behav
937,ASDF3,1,1,58,1,6,6,3,Utilitarian,Male,Black,0,IH,ventilator,NA,1,1,self-rep
937,ASDF3,1,1,58,1,6,6,3,Utilitarian,Male,Black,0,IH,lockdown,NA,1,1,self-rep
937,ASDF3,1,1,58,1,6,6,3,Utilitarian,Male,Black,0,IB,medicine,Non-Utilitarian,2,NA,self-rep
938,ASDF3,1,1,33,1,1,6,3,Utilitarian,Female,White,0,IB,medicine,Utilitarian,3,NA,behav
938,ASDF3,1,1,33,1,1,6,3,Utilitarian,Female,Black,0,IH,lockdown,NA,3,5,behav
938,ASDF3,1,1,33,1,1,6,3,Utilitarian,Female,Black,0,IH,ventilator,NA,5,4.5,behav
939,ASDF3,1,1,93,5,9,7,1,Non-Utilitarian,Female,Black,0,IH,ventilator,Utilitarian,5,NA,self-rep
939,ASDF3,1,1,93,5,9,7,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,3,5.5,self-rep
939,ASDF3,1,1,93,5,9,7,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,5,5.5,self-rep
940,ASDF3,1,1,87,4,4,2,5,Utilitarian,Female,White,0,IB,medicine,NA,2,5,behav
940,ASDF3,1,1,87,4,4,2,5,Utilitarian,Female,White,0,IB,ppe,NA,3,5,behav
940,ASDF3,1,1,87,4,4,2,5,Utilitarian,Female,White,0,IH,ventilator,Utilitarian,5,NA,behav
941,ASDF3,1,1,63,4,6,3,4,Utilitarian,Male,White,0,IH,lockdown,NA,4,5,behav
941,ASDF3,1,1,63,4,6,3,4,Utilitarian,Male,White,0,IH,ventilator,NA,5,4,behav
941,ASDF3,1,1,63,4,6,3,4,Utilitarian,Male,White,0,IB,medicine,Utilitarian,5,NA,behav
942,ASDF3,1,1,62,3,1,7,1,Non-Utilitarian,Female,White,0,IH,tracing,NA,3,1,behav
942,ASDF3,1,1,62,3,1,7,1,Non-Utilitarian,Female,Black,0,IH,ventilator,NA,4,6,behav
942,ASDF3,1,1,62,3,1,7,1,Non-Utilitarian,Female,Black,0,IB,medicine,Non-Utilitarian,1,NA,behav
943,ASDF1,1,1,27,4,7,3,1,Non-Utilitarian,Male,White,0,IH,lockdown,NA,5,4.5,behav
943,ASDF1,1,1,27,4,7,3,1,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,3,NA,behav
943,ASDF1,1,1,27,4,7,3,1,Non-Utilitarian,Male,White,0,IH,ventilator,NA,6,4.5,behav
944,ASDF1,1,1,20,2,2,1,1,Utilitarian,Other,Asian,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
944,ASDF1,1,1,20,2,2,1,1,Utilitarian,Other,Asian,0,IB,medicine,NA,6,4,self-rep
944,ASDF1,1,1,20,2,2,1,1,Utilitarian,Other,Asian,0,IB,ppe,NA,7,3.5,self-rep
945,ASDF1,1,1,24,3,6,1,4,Utilitarian,Male,White,0,IB,ppe,NA,7,6,self-rep
945,ASDF1,1,1,24,3,6,1,4,Utilitarian,Male,White,0,IB,medicine,NA,7,5.5,self-rep
945,ASDF1,1,1,24,3,6,1,4,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,4,NA,self-rep
946,ASDF1,1,1,26,4,3,4,6,Non-Utilitarian,Female,White,0,IB,medicine,NA,5,3.5,self-rep
946,ASDF1,1,1,26,4,3,4,6,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,3,NA,self-rep
946,ASDF1,1,1,26,4,3,4,6,Non-Utilitarian,Female,White,0,IB,ppe,NA,5,5,self-rep
947,ASDF1,1,1,27,5,5,3,1,Utilitarian,Male,Other,0,IH,ventilator,NA,7,4.5,self-rep
947,ASDF1,1,1,27,5,5,3,1,Utilitarian,Male,Other,0,IH,lockdown,NA,2,1,self-rep
947,ASDF1,1,1,27,5,5,3,1,Utilitarian,Male,Other,0,IB,medicine,Utilitarian,6,NA,self-rep
948,ASDF1,1,1,20,2,1,4,1,Utilitarian,Male,Other,0,IB,medicine,NA,6,2,self-rep
948,ASDF1,1,1,20,2,1,4,1,Utilitarian,Male,Other,0,IB,ppe,NA,6,2.5,self-rep
948,ASDF1,1,1,20,2,1,4,1,Utilitarian,Male,Other,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
949,ASDF1,1,1,50,4,4,2,2,Utilitarian,Male,White,0,IH,ventilator,NA,5,2,self-rep
949,ASDF1,1,1,50,4,4,2,2,Utilitarian,Male,White,0,IB,ppe,Utilitarian,2,NA,self-rep
949,ASDF1,0,1,50,4,4,2,2,Utilitarian,Male,White,0,IH,lockdown,NA,1,1,self-rep
950,ASDF1,1,1,19,1,5,4,1,Utilitarian,Male,White,0,IH,ventilator,NA,2,5,behav
950,ASDF1,1,1,19,1,5,4,1,Utilitarian,Male,White,0,IB,ppe,Non-Utilitarian,4,NA,behav
950,ASDF1,1,1,19,1,5,4,1,Utilitarian,Male,White,0,IH,lockdown,NA,4,5,behav
951,ASDF1,1,1,31,2,8,1,1,Utilitarian,Male,White,0,IH,ventilator,NA,1,2,behav
951,ASDF1,1,1,31,2,8,1,1,Utilitarian,Male,White,0,IH,tracing,NA,1,2,behav
951,ASDF1,1,1,31,2,8,1,1,Utilitarian,Male,White,0,IB,medicine,Non-Utilitarian,2,NA,behav
952,ASDF1,1,1,24,4,9,3,4,Utilitarian,Male,Asian,0,IH,ventilator,NA,1,4,self-rep
952,ASDF1,1,1,24,4,9,3,4,Utilitarian,Male,Asian,0,IH,lockdown,NA,2,2,self-rep
952,ASDF1,1,1,24,4,9,3,4,Utilitarian,Male,Asian,0,IB,medicine,Utilitarian,5,NA,self-rep
953,ASDF1,1,1,39,3,8,5,7,Non-Utilitarian,Female,White,0,IH,lockdown,NA,3,5.5,self-rep
953,ASDF1,1,1,39,3,8,5,7,Non-Utilitarian,Female,White,0,IH,ventilator,NA,2,5.5,self-rep
953,ASDF1,1,1,39,3,8,5,7,Non-Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,2,NA,self-rep
954,ASDF1,1,1,32,4,2,1,1,Non-Utilitarian,Male,Other,0,IB,medicine,Utilitarian,7,NA,self-rep
954,ASDF1,1,0,32,4,2,1,1,Non-Utilitarian,Male,Other,0,IH,ventilator,NA,5,4,self-rep
954,ASDF1,1,1,32,4,2,1,1,Non-Utilitarian,Male,Other,0,IH,lockdown,NA,2,5,self-rep
955,ASDF1,1,1,29,2,6,7,2,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
955,ASDF1,1,1,29,2,6,7,2,Utilitarian,Male,White,0,IB,ppe,NA,1,4,self-rep
955,ASDF1,1,1,29,2,6,7,2,Utilitarian,Male,White,0,IB,medicine,NA,1,4,self-rep
956,ASDF1,1,1,23,4,2,2,3,Non-Utilitarian,Female,White,0,IB,ppe,NA,5,3,behav
956,ASDF1,1,1,23,4,2,2,3,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,1,NA,behav
956,ASDF1,1,1,23,4,2,2,3,Non-Utilitarian,Female,White,0,IB,medicine,NA,5,3,behav
957,ASDF1,1,1,18,1,6,1,1,Non-Utilitarian,Male,Other,0,IB,medicine,NA,6,4,self-rep
957,ASDF1,1,1,18,1,6,1,1,Non-Utilitarian,Male,Other,0,IB,ppe,NA,7,3,self-rep
957,ASDF1,1,1,18,1,6,1,1,Non-Utilitarian,Male,Other,0,IH,lockdown,Non-Utilitarian,5,NA,self-rep
958,ASDF1,1,1,19,2,8,2,5,Non-Utilitarian,Female,Other,0,IB,ppe,NA,7,1,self-rep
958,ASDF1,1,1,19,2,8,2,5,Non-Utilitarian,Female,Other,0,IB,medicine,NA,7,1,self-rep
958,ASDF1,1,1,19,2,8,2,5,Non-Utilitarian,Female,Other,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
959,ASDF1,1,1,27,4,7,1,1,Utilitarian,Female,White,0,IB,ppe,NA,6,6.5,behav
959,ASDF1,1,1,27,4,7,1,1,Utilitarian,Female,White,0,IB,medicine,NA,6,6.5,behav
959,ASDF1,1,1,27,4,7,1,1,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,2,NA,behav
960,ASDF1,1,1,26,4,8,3,1,Non-Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,1,NA,behav
960,ASDF1,1,1,26,4,8,3,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,2,4,behav
960,ASDF1,1,0,26,4,8,3,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,2,4,behav
961,ASDF1,1,1,38,2,7,2,5,Utilitarian,Female,White,0,IH,ventilator,NA,3,3,behav
961,ASDF1,1,1,38,2,7,2,5,Utilitarian,Female,White,0,IH,lockdown,NA,1,3,behav
961,ASDF1,1,1,38,2,7,2,5,Utilitarian,Female,White,0,IB,ppe,Utilitarian,7,NA,behav
962,ASDF1,1,1,19,2,1,1,2,Non-Utilitarian,Female,Asian,0,IH,ventilator,Non-Utilitarian,6,NA,self-rep
962,ASDF1,1,1,19,2,1,1,2,Non-Utilitarian,Female,Asian,0,IB,ppe,NA,6,3.5,self-rep
962,ASDF1,1,1,19,2,1,1,2,Non-Utilitarian,Female,Asian,0,IB,medicine,NA,6,2,self-rep
963,ASDF1,1,1,28,5,6,5,6,Non-Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,5,NA,self-rep
963,ASDF1,1,1,28,5,6,5,6,Non-Utilitarian,Female,White,0,IB,ppe,NA,3,4,self-rep
963,ASDF1,0,1,28,5,6,5,6,Non-Utilitarian,Female,White,0,IB,medicine,NA,3,4,self-rep
964,ASDF1,1,1,33,4,10,2,4,Non-Utilitarian,Female,Other,0,IH,tracing,NA,5,4,behav
964,ASDF1,1,1,33,4,10,2,4,Non-Utilitarian,Female,Other,0,IB,medicine,Utilitarian,2,NA,behav
964,ASDF1,1,1,33,4,10,2,4,Non-Utilitarian,Female,Other,0,IH,ventilator,NA,1,4.5,behav
965,ASDF1,1,1,33,2,6,1,4,Utilitarian,Female,White,0,IB,ppe,Utilitarian,1,NA,behav
965,ASDF1,0,1,33,2,6,1,4,Utilitarian,Female,White,0,IH,tracing,NA,1,1,behav
965,ASDF1,1,1,33,2,6,1,4,Utilitarian,Female,White,0,IH,ventilator,NA,1,1,behav
966,ASDF1,1,1,25,4,5,1,1,Non-Utilitarian,Female,White,0,IH,ventilator,Utilitarian,7,NA,behav
966,ASDF1,1,1,25,4,5,1,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,7,2,behav
966,ASDF1,1,1,25,4,5,1,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,7,3,behav
967,ASDF1,1,1,47,2,8,2,6,Utilitarian,Female,White,0,IH,lockdown,NA,2,2.5,self-rep
967,ASDF1,1,1,47,2,8,2,6,Utilitarian,Female,White,0,IB,medicine,Non-Utilitarian,2,NA,self-rep
967,ASDF1,0,1,47,2,8,2,6,Utilitarian,Female,White,0,IH,ventilator,NA,2,5,self-rep
968,ASDF1,1,1,24,4,4,2,1,Utilitarian,Male,White,0,IH,ventilator,NA,2,3,behav
968,ASDF1,1,1,24,4,4,2,1,Utilitarian,Male,White,0,IB,medicine,Utilitarian,3,NA,behav
968,ASDF1,1,1,24,4,4,2,1,Utilitarian,Male,White,0,IH,lockdown,NA,2,2,behav
969,ASDF1,1,1,34,4,9,1,2,Non-Utilitarian,Male,White,1,IH,ventilator,NA,4,4,self-rep
969,ASDF1,1,1,34,4,9,1,2,Non-Utilitarian,Male,White,1,IB,ppe,Utilitarian,4,NA,self-rep
969,ASDF1,0,1,34,4,9,1,2,Non-Utilitarian,Male,White,1,IH,tracing,NA,2,3.5,self-rep
970,ASDF1,1,1,26,5,9,2,3,Utilitarian,Other,Black,0,IB,medicine,Utilitarian,7,NA,self-rep
970,ASDF1,1,1,26,5,9,2,3,Utilitarian,Other,Black,0,IH,lockdown,NA,3,5.5,self-rep
970,ASDF1,1,1,26,5,9,2,3,Utilitarian,Other,Black,0,IH,ventilator,NA,3,6,self-rep
971,ASDF1,1,1,28,4,7,4,7,Non-Utilitarian,Female,White,0,IB,medicine,NA,3,3.5,self-rep
971,ASDF1,1,1,28,4,7,4,7,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,3,NA,self-rep
971,ASDF1,1,1,28,4,7,4,7,Non-Utilitarian,Female,White,0,IB,ppe,NA,3,3.5,self-rep
972,ASDF1,1,1,20,2,1,3,3,Non-Utilitarian,Male,Other,0,IH,tracing,Non-Utilitarian,4,NA,self-rep
972,ASDF1,0,0,20,2,1,3,3,Non-Utilitarian,Male,Other,0,IB,ppe,NA,5,4,self-rep
972,ASDF1,1,1,20,2,1,3,3,Non-Utilitarian,Male,Other,0,IB,medicine,NA,2,4.5,self-rep
973,ASDF1,1,1,21,2,2,1,1,Non-Utilitarian,Male,White,0,IH,ventilator,NA,1,5,behav
973,ASDF1,1,1,21,2,2,1,1,Non-Utilitarian,Male,White,0,IH,lockdown,NA,1,6,behav
973,ASDF1,1,1,21,2,2,1,1,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,7,NA,behav
974,ASDF1,1,1,20,1,2,1,1,Non-Utilitarian,Male,Other,0,IB,medicine,NA,1,4.5,self-rep
974,ASDF1,1,1,20,1,2,1,1,Non-Utilitarian,Male,Other,0,IB,ppe,NA,1,4.5,self-rep
974,ASDF1,1,0,20,1,2,1,1,Non-Utilitarian,Male,Other,0,IH,ventilator,Utilitarian,3,NA,self-rep
975,ASDF1,1,1,20,2,1,1,1,Utilitarian,Male,White,0,IH,lockdown,NA,1,2,behav
975,ASDF1,1,1,20,2,1,1,1,Utilitarian,Male,White,0,IH,ventilator,NA,5,4,behav
975,ASDF1,1,1,20,2,1,1,1,Utilitarian,Male,White,0,IB,ppe,Utilitarian,7,NA,behav
976,ASDF1,1,1,28,4,3,2,1,Utilitarian,Male,White,0,IB,ppe,NA,3,5.5,behav
976,ASDF1,1,1,28,4,3,2,1,Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,3,NA,behav
976,ASDF1,1,1,28,4,3,2,1,Utilitarian,Male,White,0,IB,medicine,NA,3,5.5,behav
977,ASDF1,1,1,22,4,4,5,2,Non-Utilitarian,Male,White,0,IH,ventilator,NA,1,5.5,self-rep
977,ASDF1,1,1,22,4,4,5,2,Non-Utilitarian,Male,White,0,IB,medicine,Non-Utilitarian,1,NA,self-rep
977,ASDF1,1,1,22,4,4,5,2,Non-Utilitarian,Male,White,0,IH,lockdown,NA,5,4,self-rep
978,ASDF1,1,1,21,2,3,3,5,Utilitarian,Female,White,0,IB,medicine,NA,7,4,behav
978,ASDF1,1,1,21,2,3,3,5,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,1,NA,behav
978,ASDF1,1,1,21,2,3,3,5,Utilitarian,Female,White,0,IB,ppe,NA,7,4,behav
979,ASDF1,1,1,35,1,2,1,7,Non-Utilitarian,Male,Black,0,IB,ppe,Utilitarian,7,NA,self-rep
979,ASDF1,1,1,35,1,2,1,7,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,1,6.5,self-rep
979,ASDF1,1,1,35,1,2,1,7,Non-Utilitarian,Male,Black,0,IH,tracing,NA,1,6.5,self-rep
980,ASDF1,1,1,28,4,6,4,1,Non-Utilitarian,Female,White,0,IH,ventilator,NA,3,4,self-rep
980,ASDF1,1,1,28,4,6,4,1,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,2,NA,self-rep
980,ASDF1,1,1,28,4,6,4,1,Non-Utilitarian,Female,White,0,IH,lockdown,NA,2,4.5,self-rep
981,ASDF1,1,1,21,2,1,3,1,Utilitarian,Female,White,0,IB,medicine,NA,7,5.5,self-rep
981,ASDF1,1,1,21,2,1,3,1,Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,5,NA,self-rep
981,ASDF1,1,1,21,2,1,3,1,Utilitarian,Female,White,0,IB,ppe,NA,7,5,self-rep
982,ASDF1,1,1,24,2,2,2,1,Utilitarian,Male,White,0,IB,ppe,Non-Utilitarian,7,NA,behav
982,ASDF1,1,1,24,2,2,2,1,Utilitarian,Male,White,0,IH,ventilator,NA,4,3.5,behav
982,ASDF1,1,1,24,2,2,2,1,Utilitarian,Male,White,0,IH,lockdown,NA,1,1.5,behav
983,ASDF1,1,1,31,4,9,2,3,Utilitarian,Male,White,0,IH,ventilator,NA,5,4,behav
983,ASDF1,0,1,31,4,9,2,3,Utilitarian,Male,White,0,IB,ppe,Utilitarian,5,NA,behav
983,ASDF1,1,1,31,4,9,2,3,Utilitarian,Male,White,0,IH,lockdown,NA,2,2,behav
984,ASDF1,1,1,60,2,8,4,5,Non-Utilitarian,Male,Other,0,IB,medicine,Non-Utilitarian,1,NA,self-rep
984,ASDF1,1,1,60,2,8,4,5,Non-Utilitarian,Male,Other,0,IH,lockdown,NA,7,1,self-rep
984,ASDF1,0,1,60,2,8,4,5,Non-Utilitarian,Male,Other,0,IH,ventilator,NA,4,1,self-rep
985,ASDF1,1,1,18,1,1,1,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,5,2,self-rep
985,ASDF1,1,1,18,1,1,1,1,Non-Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
985,ASDF1,1,1,18,1,1,1,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,5,2,self-rep
986,ASDF1,1,1,25,4,1,3,6,Utilitarian,Female,Other,1,IB,medicine,NA,4,4.5,self-rep
986,ASDF1,0,1,25,4,1,3,6,Utilitarian,Female,Other,1,IB,ppe,NA,4,4.5,self-rep
986,ASDF1,1,1,25,4,1,3,6,Utilitarian,Female,Other,1,IH,tracing,Non-Utilitarian,1,NA,self-rep
987,ASDF1,1,1,21,3,5,2,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,6,1,behav
987,ASDF1,1,1,21,3,5,2,1,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,3,NA,behav
987,ASDF1,1,1,21,3,5,2,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,4,2,behav
988,ASDF1,1,1,49,3,6,5,5,Utilitarian,Male,White,0,IB,medicine,NA,1,4,self-rep
988,ASDF1,1,1,49,3,6,5,5,Utilitarian,Male,White,0,IB,ppe,NA,1,4,self-rep
988,ASDF1,1,0,49,3,6,5,5,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,4,NA,self-rep
989,ASDF1,1,1,21,2,4,1,2,Utilitarian,Other,White,0,IH,ventilator,NA,1,1.5,self-rep
989,ASDF1,0,1,21,2,4,1,2,Utilitarian,Other,White,0,IB,medicine,Utilitarian,7,NA,self-rep
989,ASDF1,1,1,21,2,4,1,2,Utilitarian,Other,White,0,IH,lockdown,NA,1,2,self-rep
990,ASDF1,0,1,40,4,5,1,1,Utilitarian,Female,White,0,IB,medicine,NA,6,6,self-rep
990,ASDF1,1,1,40,4,5,1,1,Utilitarian,Female,White,0,IB,ppe,NA,6,6,self-rep
990,ASDF1,1,1,40,4,5,1,1,Utilitarian,Female,White,0,IH,ventilator,Utilitarian,5,NA,self-rep
991,ASDF1,1,1,21,2,5,1,5,Non-Utilitarian,Male,Other,0,IH,ventilator,NA,1,5,self-rep
991,ASDF1,1,1,21,2,5,1,5,Non-Utilitarian,Male,Other,0,IH,lockdown,NA,1,6,self-rep
991,ASDF1,1,1,21,2,5,1,5,Non-Utilitarian,Male,Other,0,IB,ppe,Utilitarian,6,NA,self-rep
992,ASDF1,1,1,29,4,1,1,1,Utilitarian,Other,White,0,IH,ventilator,NA,4,4,self-rep
992,ASDF1,1,1,29,4,1,1,1,Utilitarian,Other,White,0,IH,lockdown,NA,1,2,self-rep
992,ASDF1,0,1,29,4,1,1,1,Utilitarian,Other,White,0,IB,ppe,Utilitarian,5,NA,self-rep
993,ASDF1,1,1,26,4,5,2,3,Non-Utilitarian,Female,Asian,0,IH,ventilator,NA,1,5.5,self-rep
993,ASDF1,1,1,26,4,5,2,3,Non-Utilitarian,Female,Asian,0,IB,medicine,Utilitarian,6,NA,self-rep
993,ASDF1,1,1,26,4,5,2,3,Non-Utilitarian,Female,Asian,0,IH,lockdown,NA,2,5.5,self-rep
994,ASDF1,1,1,25,4,1,1,1,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,4,NA,self-rep
994,ASDF1,1,1,25,4,1,1,1,Utilitarian,Female,White,0,IB,ppe,NA,3,5,self-rep
994,ASDF1,1,1,25,4,1,1,1,Utilitarian,Female,White,0,IB,medicine,NA,2,4.5,self-rep
995,ASDF1,1,1,53,2,6,5,5,Utilitarian,Female,White,0,IB,ppe,NA,5,5,self-rep
995,ASDF1,1,1,53,2,6,5,5,Utilitarian,Female,White,0,IB,medicine,NA,4,5,self-rep
995,ASDF1,1,1,53,2,6,5,5,Utilitarian,Female,White,0,IH,lockdown,Utilitarian,7,NA,self-rep
996,ASDF1,1,1,21,4,1,4,5,Non-Utilitarian,Female,Asian,0,IB,ppe,NA,2,4,behav
996,ASDF1,1,1,21,4,1,4,5,Non-Utilitarian,Female,Asian,0,IH,ventilator,Non-Utilitarian,1,NA,behav
996,ASDF1,1,1,21,4,1,4,5,Non-Utilitarian,Female,Asian,0,IB,medicine,NA,2,1.5,behav
997,ASDF1,1,1,23,2,5,1,1,Non-Utilitarian,Male,White,0,IB,ppe,Utilitarian,5,NA,self-rep
997,ASDF1,1,1,23,2,5,1,1,Non-Utilitarian,Male,White,0,IH,ventilator,NA,3,6,self-rep
997,ASDF1,1,1,23,2,5,1,1,Non-Utilitarian,Male,White,0,IH,lockdown,NA,1,6.5,self-rep
998,ASDF1,1,1,26,2,2,7,6,Utilitarian,Female,Other,0,IB,medicine,NA,7,1.5,behav
998,ASDF1,1,1,26,2,2,7,6,Utilitarian,Female,Other,0,IB,ppe,NA,1,1,behav
998,ASDF1,1,1,26,2,2,7,6,Utilitarian,Female,Other,0,IH,lockdown,Non-Utilitarian,1,NA,behav
999,ASDF1,1,1,19,1,1,4,1,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,7,NA,self-rep
999,ASDF1,1,1,19,1,1,4,1,Non-Utilitarian,Female,White,0,IH,lockdown,NA,4,7,self-rep
999,ASDF1,1,1,19,1,1,4,1,Non-Utilitarian,Female,White,0,IH,ventilator,NA,3,7,self-rep
1000,ASDF1,1,1,19,1,6,1,1,Non-Utilitarian,Male,Other,1,IB,medicine,NA,7,3,self-rep
1000,ASDF1,1,1,19,1,6,1,1,Non-Utilitarian,Male,Other,1,IH,lockdown,Non-Utilitarian,1,NA,self-rep
1000,ASDF1,1,1,19,1,6,1,1,Non-Utilitarian,Male,Other,1,IB,ppe,NA,7,3,self-rep
1001,ASDF1,1,1,32,4,2,1,1,Utilitarian,Female,White,0,IH,lockdown,NA,1,1,behav
1001,ASDF1,0,1,32,4,2,1,1,Utilitarian,Female,White,0,IB,medicine,Utilitarian,4,NA,behav
1001,ASDF1,1,1,32,4,2,1,1,Utilitarian,Female,White,0,IH,ventilator,NA,5,7,behav
1002,ASDF1,1,1,20,3,1,4,5,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,3,4,self-rep
1002,ASDF1,1,1,20,3,1,4,5,Non-Utilitarian,Male,Black,0,IB,medicine,Utilitarian,3,NA,self-rep
1002,ASDF1,1,1,20,3,1,4,5,Non-Utilitarian,Male,Black,0,IH,lockdown,NA,4,4.5,self-rep
1003,ASDF1,1,1,47,5,10,2,3,Non-Utilitarian,Male,White,0,IB,medicine,NA,2,5,self-rep
1003,ASDF1,0,1,47,5,10,2,3,Non-Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
1003,ASDF1,1,1,47,5,10,2,3,Non-Utilitarian,Male,White,0,IB,ppe,NA,2,5,self-rep
1004,ASDF1,1,0,28,4,9,2,1,Utilitarian,Female,Asian,0,IB,ppe,NA,2,4,self-rep
1004,ASDF1,1,1,28,4,9,2,1,Utilitarian,Female,Asian,0,IB,medicine,NA,2,4,self-rep
1004,ASDF1,1,1,28,4,9,2,1,Utilitarian,Female,Asian,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
1005,ASDF1,1,1,38,4,5,3,1,Non-Utilitarian,Male,Other,0,IB,ppe,Utilitarian,5,NA,self-rep
1005,ASDF1,1,1,38,4,5,3,1,Non-Utilitarian,Male,Other,0,IH,lockdown,NA,1,5.5,self-rep
1005,ASDF1,1,1,38,4,5,3,1,Non-Utilitarian,Male,Other,0,IH,ventilator,NA,1,4,self-rep
1006,ASDF1,1,1,24,4,2,3,1,Utilitarian,Female,White,0,IB,ppe,NA,2,5,self-rep
1006,ASDF1,1,1,24,4,2,3,1,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,5,NA,self-rep
1006,ASDF1,1,1,24,4,2,3,1,Utilitarian,Female,White,0,IB,medicine,NA,3,5,self-rep
