,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID,inclusion,reason,trend,trend_cat,strict,year,rating,participant
180.2,6/11/20 13:43,6/11/20 13:46,IP Address,100,191,TRUE,6/11/20 13:46,R_2QLsA0834sZP8Ju,NA,NA,NA,NA,27.98219299,-81.67060089,anonymous,EN,I consent to take part in this study,5e31bff2a976891a9dded7b4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,politics,77,Male,White,Other,sky,Some college,Neither liberal nor conservative,Lean Democrat,3,1968,No,5e31bff2a976891a9dded7b4,NA,NA,-2,less,NA,2000,5,180
181.2,6/11/20 13:45,6/11/20 13:46,IP Address,100,65,TRUE,6/11/20 13:46,R_2y4amPD7MBCHcbm,NA,NA,NA,NA,37.75480652,-84.29850006,anonymous,EN,I consent to take part in this study,585716b522a6220001da6cb4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,41,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,,585716b522a6220001da6cb4,NA,NA,0,equal,NA,2000,6,181
182.2,6/11/20 13:46,6/11/20 13:47,IP Address,100,57,TRUE,6/11/20 13:47,R_2Swr8RrBFf4Dd4e,NA,NA,NA,NA,40.73590088,-73.99040222,anonymous,EN,I consent to take part in this study,5e4c98a9406adc0fc1aa385c,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,22,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,NA,,5e4c98a9406adc0fc1aa385c,NA,NA,0,equal,NA,2000,6,182
183.2,6/11/20 13:43,6/11/20 13:47,IP Address,100,196,TRUE,6/11/20 13:47,R_cFOVKAiroJLy7zr,NA,NA,NA,NA,39.688797,-105.1559982,anonymous,EN,I consent to take part in this study,5ebc84d2e1fa7c0dcedf7777,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",New day and age with lots of tension so people are attempting to be more nicer to each other.,,50,Male,Black or African-American,Other,sky,Some college,Neither liberal nor conservative,Lean Democrat,0,NA,no,5ebc84d2e1fa7c0dcedf7777,NA,NA,1,more,NA,2000,5,183
184.2,6/11/20 13:42,6/11/20 13:47,IP Address,100,318,TRUE,6/11/20 13:47,R_D5AlMn3MwukS9z3,NA,NA,NA,NA,40.00900269,-76.36309814,anonymous,EN,I consent to take part in this study,5daf8c5d873f860017e48887,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Today there is so much drama going on with this pandemic and people being racist and rioting over what cops are doing its sad...i think today everyone is just fed up and  if making it a pint to be kind to oneanther people are being rude,37,Female,White,Other,Sky,High school diploma,Neither liberal nor conservative,Independent,3,2010,None at this time,5daf8c5d873f860017e48887,NA,NA,-1,less,NA,2000,5,184
185.2,6/11/20 13:45,6/11/20 13:47,IP Address,100,107,TRUE,6/11/20 13:47,R_22n4vSoyTbmywyh,NA,NA,NA,NA,28.37739563,-81.188797,anonymous,EN,I consent to take part in this study,5e842a0eb85d4718ea8a6256,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Economic times were worse then,,62,Male,White,Other,sky,Some college,Very conservative,Strongly Republican,0,NA,,5e842a0eb85d4718ea8a6256,NA,NA,5,more,NA,2000,2,185
186.2,6/11/20 13:46,6/11/20 13:47,IP Address,100,80,TRUE,6/11/20 13:47,R_AjHZlGFFY4EWNB7,NA,NA,NA,NA,34.14489746,-118.3887024,anonymous,EN,I consent to take part in this study,5ea20cbda2c08211ac2d18ca,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,30,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,0,NA,n/a,5ea20cbda2c08211ac2d18ca,NA,NA,0,equal,NA,2000,5,186
187.2,6/11/20 13:46,6/11/20 13:47,IP Address,100,84,TRUE,6/11/20 13:47,R_27rtF0mVngTqM26,NA,NA,NA,NA,40.21040344,-74.82779694,anonymous,EN,I consent to take part in this study,5e8cdf8a6d4609091b4a559b,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,19,Male,White,Other,sky,High school diploma,Somewhat liberal,Strongly Democrat,0,NA,,5e8cdf8a6d4609091b4a559b,NA,NA,0,equal,NA,2000,5,187
188.2,6/11/20 13:42,6/11/20 13:48,IP Address,100,340,TRUE,6/11/20 13:48,R_1gpcctE0OEdl9ej,NA,NA,NA,NA,27.86720276,-82.35030365,anonymous,EN,I consent to take part in this study,5a218f0be473b80001baa9d9,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","In recent years, many people have adopted a much more egalitarian stance compared to those 20 years ago. There has been much more as far as public advocating for equality for everyone.",,21,Male,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,NA,,5a218f0be473b80001baa9d9,NA,NA,1,more,NA,2000,4,188
189.2,6/11/20 13:45,6/11/20 13:48,IP Address,100,182,TRUE,6/11/20 13:48,R_3oLc7jSYIEcQzqG,NA,NA,NA,NA,30.42120361,-86.89260101,anonymous,EN,I consent to take part in this study,5a163779844c7a00015e5beb,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People grow up and evolve and learn from their mistakes and try to become better human beings...at least that’s what you hope. ,,33,Female,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,2010,,5a163779844c7a00015e5beb,NA,NA,1,more,NA,2000,2,189
190.2,6/11/20 13:46,6/11/20 13:48,IP Address,100,144,TRUE,6/11/20 13:48,R_3D8fWa55LcX5hfd,NA,NA,NA,NA,42.23849487,-83.17829895,anonymous,EN,I consent to take part in this study,5e88aa8623211152cd6458c2,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"i think that people made goals to be kinder in the turn of the century (and i also think it eventually died off, like any other resolution)",18,Female,White,Other,sky,High school diploma,Somewhat liberal,Lean Democrat,0,NA,,5e88aa8623211152cd6458c2,NA,NA,-2,less,NA,2000,5,190
191.2,6/11/20 13:45,6/11/20 13:48,IP Address,100,152,TRUE,6/11/20 13:48,R_3kMufT9lzQNJqag,NA,NA,NA,NA,40.78759766,-74.05999756,anonymous,EN,I consent to take part in this study,5be4e5feff68b30001975de9,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People are not as prejudice against others. ,,23,Male,White,Other,sky,High school diploma,Neither liberal nor conservative,Lean Republican,0,NA,,5be4e5feff68b30001975de9,NA,NA,4,more,NA,2000,3,191
192.2,6/11/20 13:45,6/11/20 13:48,IP Address,100,178,TRUE,6/11/20 13:48,R_DBtrWlZ6Oso9MPv,NA,NA,NA,NA,35.79649353,-78.79810333,anonymous,EN,I consent to take part in this study,5ede226bcf475302f765b0e4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People have lost their moral compass, and divisions within society are exploited by politicians and media. Also, the economy is worse for normal people.",60,Female,Asian,Other,sky,Graduate school,Neither liberal nor conservative,Independent,2,1990,,5ede226bcf475302f765b0e4,NA,NA,-3,less,NA,2000,5,192
193.2,6/11/20 13:47,6/11/20 13:49,IP Address,100,118,TRUE,6/11/20 13:49,R_3kKX1PTbPVOcwrn,NA,NA,NA,NA,36.84199524,-119.6577988,anonymous,EN,I consent to take part in this study,5d519e714d044f0001b6826c,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"There are entitled people today that are just not nice.  There are people who expect to be bowed down to, 20 years ago, this was not the case.",59,Female,White,Other,Sky,Graduate school,Somewhat conservative,Strongly Republican,2,1992,,5d519e714d044f0001b6826c,NA,NA,-1,less,NA,2000,6,193
194.2,6/11/20 13:46,6/11/20 13:49,IP Address,100,147,TRUE,6/11/20 13:49,R_1PY4oVI4Es0MQye,NA,NA,NA,NA,37.98950195,-121.8022995,anonymous,EN,I consent to take part in this study,5edd9c1fad3706aac1bc05f5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,30,Male,Other,Other,sky,Some college,Neither liberal nor conservative,Independent,1,2020,,5edd9c1fad3706aac1bc05f5,NA,NA,0,equal,NA,2000,4,194
195.2,6/11/20 13:48,6/11/20 13:49,IP Address,100,72,TRUE,6/11/20 13:49,R_TjGxNbRonxAV2hP,NA,NA,NA,NA,35.71780396,-78.84279633,anonymous,EN,I consent to take part in this study,5e55f0d2d6420c5ffa20a2b5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,37,Male,White,Other,sky,Associate's degree,Very liberal,Lean Democrat,1,2015,,5e55f0d2d6420c5ffa20a2b5,NA,NA,0,equal,NA,2000,3,195
196.2,6/11/20 13:48,6/11/20 13:49,IP Address,100,89,TRUE,6/11/20 13:49,R_3dEZ7U0zItzHCWO,NA,NA,NA,NA,44.40190125,-122.7333984,anonymous,EN,I consent to take part in this study,56c1adc20aab29000c7d556a,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,35,Female,Asian,Other,Sky,Four-year college degree,Neither liberal nor conservative,Independent,2,2002,,56c1adc20aab29000c7d556a,NA,NA,0,equal,NA,2000,4,196
197.2,6/11/20 13:47,6/11/20 13:49,IP Address,100,128,TRUE,6/11/20 13:49,R_ba5nqDBVYo34iDD,NA,NA,NA,NA,41.38439941,-81.70030212,anonymous,EN,I consent to take part in this study,5ea971e8794f480685f70307,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,33,Male,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,3,2015,,5ea971e8794f480685f70307,NA,NA,0,equal,NA,2000,3,197
198.2,6/11/20 13:47,6/11/20 13:49,IP Address,100,138,TRUE,6/11/20 13:49,R_1OUpaDQusFRhYC4,NA,NA,NA,NA,40.87309265,-73.87259674,anonymous,EN,I consent to take part in this study,5c6a617c4330ba000182510e,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The cost of living far outpacing wages, the political and racial division, the introduction of social media.",29,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,0,NA,,5c6a617c4330ba000182510e,NA,NA,-5,less,NA,2000,6,198
199.2,6/11/20 13:45,6/11/20 13:49,IP Address,100,295,TRUE,6/11/20 13:49,R_1CIqezMZf1GCpBn,NA,NA,NA,NA,39.01800537,-77.53900146,anonymous,EN,I consent to take part in this study,5c83f2cb36f2450001c860ed,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",This is a consequence of the fact that today people are more aware that only through common action can progress be made.,,67,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Strongly Republican,2,1979,No comments.,5c83f2cb36f2450001c860ed,NA,NA,1,more,NA,2000,6,199
200.2,6/11/20 13:48,6/11/20 13:50,IP Address,100,141,TRUE,6/11/20 13:50,R_afaCMpTDLQCfNRL,NA,NA,NA,NA,40.76570129,-72.85369873,anonymous,EN,I consent to take part in this study,5e370a4b41d1cd694e21f3fe,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People worry more about themselves and how to get ahead of others now, than in the past.",29,Female,Hispanic or Latino Origin,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,0,NA,,5e370a4b41d1cd694e21f3fe,NA,NA,-2,less,NA,2000,7,200
201.2,6/11/20 13:46,6/11/20 13:50,IP Address,100,251,TRUE,6/11/20 13:50,R_3JdXhFx8N57GYvq,NA,NA,NA,NA,27.3269043,-82.54329681,anonymous,EN,I consent to take part in this study,5c13fe88896dda000149b87a,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",My main thought is about equality and some systemic changes that are ongoing today that increase accountability and are shifting some of the discriminatory value systems people more generally held toward women and minorities. ,,24,Female,White,Other,sky,Four-year college degree,Very liberal,Lean Democrat,0,NA,,5c13fe88896dda000149b87a,NA,NA,1,more,NA,2000,5,201
202.2,6/11/20 13:46,6/11/20 13:50,IP Address,100,236,TRUE,6/11/20 13:50,R_TiPIYTMXyLjYd3j,NA,NA,NA,NA,33.248703,-111.6343002,anonymous,EN,I consent to take part in this study,5ea9f56504e52216c3ede5a1,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I believe a lack of compassion & discipline/guidance with younger generations has caused a decline in respect (not just of elders but a lack of respect in general of people and values.),32,Female,White,Other,sky,Graduate school,Somewhat conservative,Independent,2,2017,,5ea9f56504e52216c3ede5a1,NA,NA,-2,less,NA,2000,4,202
203.2,6/11/20 13:49,6/11/20 13:50,IP Address,100,77,TRUE,6/11/20 13:50,R_3EuxcLrxlUeLRSY,NA,NA,NA,NA,42.28030396,-71.25,anonymous,EN,I consent to take part in this study,5ec4465c16290213a8e30fd5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,36,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,NA,,5ec4465c16290213a8e30fd5,NA,NA,0,equal,NA,2000,4,203
204.2,6/11/20 13:48,6/11/20 13:50,IP Address,100,147,TRUE,6/11/20 13:50,R_3NKx32CNkIwiXCm,NA,NA,NA,NA,32.90739441,-97.42569733,anonymous,EN,I consent to take part in this study,5bfd83b1a6d6a0000158ecd5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,39,Female,White,Other,sky,Four-year college degree,Very conservative,Strongly Republican,2,2008,,5bfd83b1a6d6a0000158ecd5,NA,NA,0,equal,NA,2000,5,204
205.2,6/11/20 13:47,6/11/20 13:51,IP Address,100,185,TRUE,6/11/20 13:51,R_1ptBCQxYDIyDlTH,NA,NA,NA,NA,25.99719238,-80.32589722,anonymous,EN,I consent to take part in this study,5dd1bbc5eab0422259102ab9,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,20 years ago it was was much better because everyone was more of a community and everyone work together,39,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,NA,,5dd1bbc5eab0422259102ab9,NA,NA,-2,less,NA,2000,6,205
206.2,6/11/20 13:49,6/11/20 13:51,IP Address,100,95,TRUE,6/11/20 13:51,R_WiDg2WvIPPN0seJ,NA,NA,NA,NA,33.19549561,-117.2862015,anonymous,EN,I consent to take part in this study,5ed9c481983647570d11efe2,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,20,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,NA,,5ed9c481983647570d11efe2,NA,NA,0,equal,NA,2000,3,206
207.2,6/11/20 13:47,6/11/20 13:51,IP Address,100,216,TRUE,6/11/20 13:51,R_vIhEf0AwoHR1wt3,NA,NA,NA,NA,34.3309021,-89.48370361,anonymous,EN,I consent to take part in this study,5dd00b29caee3e107a99f653,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media and partisan politics and religion have made people more hateful.,70,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,2,1982,,5dd00b29caee3e107a99f653,NA,NA,-1,less,NA,2000,6,207
208.2,6/11/20 13:45,6/11/20 13:51,IP Address,100,351,TRUE,6/11/20 13:51,R_3G7i12wIvT0LXaw,NA,NA,NA,NA,41.43769836,-81.54869843,anonymous,EN,I consent to take part in this study,5ce5846d197daf001aece064,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People don't value each other now. Material possessions matter more. Than people. ,42,Female,White,Other,Sky,Some college,Neither liberal nor conservative,Independent,3,2005,No,5ce5846d197daf001aece064,NA,NA,-2,less,NA,2000,4,208
209.2,6/11/20 13:49,6/11/20 13:51,IP Address,100,87,TRUE,6/11/20 13:51,R_10YKq1B6pmpkClK,NA,NA,NA,NA,37.25549316,-80.05310059,anonymous,EN,I consent to take part in this study,58d3dad59dbe3f0001258f66,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Female,White,Other,sky,Associate's degree,Somewhat conservative,Independent,2,1991,None,58d3dad59dbe3f0001258f66,NA,NA,0,equal,NA,2000,7,209
210.2,6/11/20 13:50,6/11/20 13:51,IP Address,100,70,TRUE,6/11/20 13:51,R_1QfLZJGi8RjsXTI,NA,NA,NA,NA,35.81230164,-78.54689789,anonymous,EN,I consent to take part in this study,5e9f3f09ccc75a0c345e4845,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1989,,5e9f3f09ccc75a0c345e4845,NA,NA,0,equal,NA,2000,5,210
211.2,6/11/20 13:50,6/11/20 13:51,IP Address,100,44,TRUE,6/11/20 13:51,R_3kCgD2sma4t9fqP,NA,NA,NA,NA,44.96910095,-93.28430176,anonymous,EN,I consent to take part in this study,5be8fae440b06b0001373025,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,37,Male,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,0,NA,,5be8fae440b06b0001373025,NA,NA,0,equal,NA,2000,5,211
212.2,6/11/20 13:49,6/11/20 13:51,IP Address,100,145,TRUE,6/11/20 13:51,R_1FegLRuxvJQsAEN,NA,NA,NA,NA,45.46099854,-122.7052002,anonymous,EN,I consent to take part in this study,5dc47919b9fad3334f969660,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Wealth inequality.,56,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1999,,5dc47919b9fad3334f969660,NA,NA,-1,less,NA,2000,4,212
213.2,6/11/20 13:49,6/11/20 13:51,IP Address,100,157,TRUE,6/11/20 13:51,R_2pPoqccwEAiNrZ2,NA,NA,NA,NA,39.06799316,-76.99330139,anonymous,EN,I consent to take part in this study,5e1e6322611d531c251ff79a,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Less religion and family values. More acceptance of bad behavior. Fear caused by increased information of bad things other places. ,36,Female,White,Other,Sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2011,No,5e1e6322611d531c251ff79a,NA,NA,-1,less,NA,2000,6,213
