,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,X2015,X2010,X2005,X2000,X1995,X1990,X1985,X1980,X1975,X2000_born,X1995_born,X1990_born,X1985_born,X1980_born,X1975_born,X1970_born,X1965_born,X1960_born,X1955_.born,check_20,check_25,check_30,check_35,check_40,check_45,check_50,check_55,check_60,check_65,old_today,young_today,old_past,explain_more_20,explain_more_25,explain_more_30,explain_more_35,explain_more_40,explain_more_45,explain_more_50,explain_more_55,explain_more_60,explain_more_65,explain_less_20,explain_less_25,explain_less_30,explain_less_35,explain_less_40,explain_less_45,explain_less_50,explain_less_55,explain_less_60,explain_less_65,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments,inclusion,reason,diff,diff_born,diff_20,diff_cat,cat,cat2,born_minus_twenty,twenty_minus_today,born_minus_today,time,rating,participant
153.born,1/29/20 10:27,1/29/20 10:31,IP Address,100,267,TRUE,1/29/20 10:31,R_1dE7lWbuZOYZGYe,NA,NA,NA,NA,30.56610107,-90.10980225,anonymous,EN,45-49,Bell bottoms,4,1,2,3,5,A wedding invitation,5,3,2,4,1,An elevator,1,5,4,3,2,I consent to take part in this study,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,,,,,,"People are LESS kind, honest, nice, and good today compared to about 45 years ago",,,,,5,5,6,,,,,,,,,,,,,,,,I think a decline in moral values are to blame.,,,,,45,Male,White,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Somewhat liberal,NA,Best of luck with the findings. Thanks for the survey.,NA,NA,-1,-1,0,less,"People are LESS kind, honest, nice, and good today compared to about 45 years ago",less,1,0,1,born,6,153
154.born,1/29/20 10:26,1/29/20 10:31,IP Address,100,319,TRUE,1/29/20 10:31,R_1FEfC741mKBDrz9,NA,NA,NA,NA,35.85969543,-82.71050262,anonymous,EN,40-44,Bell bottoms,2,3,5,1,4,A wedding invitation,2,3,5,4,1,An elevator,3,4,1,2,5,I consent to take part in this study,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,,,,,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",,,,,,3,4,6,,,,,,,,,,,,,,," I think it is due to the rise in technology, it makes people be in less contact with others on a personal level. Also, the way children are now raised, the home life was totally different then than it is now. ",,,,,,41,Female,White,"less than $15,000",Other,apple,High school diploma,1,Neither liberal nor conservative,2006,No,NA,NA,-2,-2,-1,less,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",less,1,1,2,born,6,154
155.born,1/29/20 10:26,1/29/20 10:31,IP Address,100,341,TRUE,1/29/20 10:31,R_2YfaWp4IU2chKmy,NA,NA,NA,NA,36.56860352,-82.18190002,anonymous,EN,55-59,Bell bottoms,5,3,1,4,2,A wedding invitation,5,4,1,2,3,An elevator,4,3,5,2,1,I consent to take part in this study,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 55 years ago",,,4,3,6,,,,,,,,,,,,,,,,,,"Drugs, alcohol, lack of value placed on life, poverty, lack of Christian morals",,,58,Female,White,"$75,000 - $95,000",Other,apple,Graduate school,0,Somewhat conservative,NA,none,NA,NA,-2,-2,-1,less,"People are LESS kind, honest, nice, and good today compared to about 55 years ago",less,1,1,2,born,6,155
156.born,1/29/20 10:30,1/29/20 10:31,IP Address,100,75,TRUE,1/29/20 10:31,R_VJtH91u0dU52eI1,NA,NA,NA,NA,36.09440613,-95.97170258,anonymous,EN,30-34,Bell bottoms,5,2,4,1,3,A wedding invitation,4,3,5,1,2,An elevator,3,1,5,2,4,I consent to take part in this study,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,33,Female,White,"$35,000 - $55,000",Other,apple,Graduate school,0,Neither liberal nor conservative,NA,,NA,NA,0,0,0,equal,"People are equally kind, honest, nice, and good today compared to about 30 years ago",equal,0,0,0,born,5,156
157.born,1/29/20 10:25,1/29/20 10:32,IP Address,100,364,TRUE,1/29/20 10:32,R_2zAbOM4mTwSPdoD,NA,NA,NA,NA,43.74090576,-87.72979736,anonymous,EN,50-54,Bell bottoms,5,3,1,2,4,A wedding invitation,4,2,5,3,1,An elevator,5,3,1,2,4,I consent to take part in this study,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 50 years ago",,,,4,4,4,,,,,,,,,,,,,,,,,I feel like our culture is becoming more dependent on government and as a result people feel more and more entitled to things. When you are strapped with the responsibility for things I think you tend to appreciate other people and their assistance more and so you value them and make them more of a priority in your life.,,,,53,Male,White,"$150,000 - $200,000",Other,apple,Some college,0,Somewhat conservative,NA,None,NA,NA,-1,-1,0,less,"People are LESS kind, honest, nice, and good today compared to about 50 years ago",less,1,0,1,born,5,157
158.born,1/29/20 10:26,1/29/20 10:32,IP Address,100,318,TRUE,1/29/20 10:32,R_3O964s1Yvr1wTVS,NA,NA,NA,NA,32.29910278,-90.19499969,anonymous,EN,25-29,Bell bottoms,2,1,4,3,5,A wedding invitation,1,3,5,2,4,An elevator,5,2,3,1,4,I consent to take part in this study,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,5,6,,The world was less civilized 25 years ago,,,,,,,,,,,,,,,,,,,29,Male,Black or African-American,"$35,000 - $55,000",Other,apple,Four-year college degree,1,Somewhat liberal,2015,,NA,NA,1,1,-1,more,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",more,-2,1,-1,born,5,158
159.born,1/29/20 10:30,1/29/20 10:32,IP Address,100,89,TRUE,1/29/20 10:32,R_1jKim0m4gJgmb9R,NA,NA,NA,NA,35.04899597,-89.95189667,anonymous,EN,30-34,Bell bottoms,5,2,1,4,3,A wedding invitation,3,2,4,1,5,An elevator,3,2,4,1,5,I consent to take part in this study,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,31,Male,White,"$35,000 - $55,000",Other,apple,High school diploma,0,Somewhat liberal,NA,,NA,NA,0,0,0,equal,"People are equally kind, honest, nice, and good today compared to about 30 years ago",equal,0,0,0,born,3,159
160.born,1/29/20 10:26,1/29/20 10:32,IP Address,100,359,TRUE,1/29/20 10:32,R_3lAksTXyoTTsY56,NA,NA,NA,NA,33.31990051,-112.0675964,anonymous,EN,40-44,Bell bottoms,1,2,4,3,5,A wedding invitation,4,1,3,5,2,An elevator,2,3,1,4,5,I consent to take part in this study,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,,,,,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",,,,,,4,3,5,,,,,,,,,,,,,,,"I think social media and cell phones have a lot to do with it. People are more disconnected from the here and now. They spend so much time behind screens, that they forget what it means to really connect with people. People have lost the ability to be as empathetic.",,,,,,40,Female,White,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat conservative,NA,Interesting topic. I enjoyed participating.,NA,NA,-3,-3,-1,less,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",less,2,1,3,born,6,160
161.born,1/29/20 10:27,1/29/20 10:32,IP Address,100,323,TRUE,1/29/20 10:32,R_3Mfgw2OjUqQjw54,NA,NA,NA,NA,42.27830505,-71.15930176,anonymous,EN,45-49,Bell bottoms,5,1,3,2,4,A wedding invitation,5,2,1,3,4,An elevator,2,5,1,4,3,I consent to take part in this study,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,,,,,,"People are MORE kind, honest, nice, and good today compared to about 45 years ago",,,,,6,5,5,,,,,,"45 years ago the world was a more bigoted and unjust place.  Some people today, especially in social media and media in general, are trying really hard to be divisive, but people in the real world are charitable, giving, caring, and kind.  We're good people.  We just need to stop listening to media and social media.",,,,,,,,,,,,,,,49,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat conservative,NA,,NA,NA,1,1,0,more,"People are MORE kind, honest, nice, and good today compared to about 45 years ago",more,-1,0,-1,born,5,161
162.born,1/29/20 10:26,1/29/20 10:32,IP Address,100,380,TRUE,1/29/20 10:32,R_1FHeXz1XvKUZIYh,NA,NA,NA,NA,36.18249512,-79.81030273,anonymous,EN,35-39,Bell bottoms,4,2,5,1,3,A wedding invitation,1,4,3,5,2,An elevator,3,1,4,5,2,I consent to take part in this study,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,4,3,5,,,,,,,,,,,,,,"Because 35 years ago people used to be more kind, honest, nice and good. They used to care about other people. They used to help people when they are in difficult situations. But today no one cares about other people even their relatives. most of the people are not kind today. Most of them don't offer help.",,,,,,,39,Female,Asian,"$35,000 - $55,000",Other,apple,Four-year college degree,2,Somewhat conservative,2002,Nothing,NA,NA,-2,-2,-1,less,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",less,1,1,2,born,6,162
163.born,1/29/20 10:26,1/29/20 10:32,IP Address,100,363,TRUE,1/29/20 10:32,R_9GBt4pfOzOhvYZj,NA,NA,NA,NA,34.27340698,-83.87809753,anonymous,EN,35-39,Bell bottoms,5,2,3,1,4,A wedding invitation,3,1,5,2,4,An elevator,5,3,1,4,2,I consent to take part in this study,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,1,1,4,,,,,,,,,,,,,,"We have people who promotes hate now more than ever and it has changed people for the worse.  Skin color wasn't an issue 35 years ago like it is now.  Racism has always been around but it is an all time high right now.  No one is kind, honest, or nice anymore.  People are full of hate",,,,,,,38,Male,White,"$35,000 - $55,000",Other,apple,Associate's degree,1,Very liberal,2001,,NA,NA,-5,-5,-3,less,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",less,2,3,5,born,6,163
164.born,1/29/20 10:30,1/29/20 10:33,IP Address,100,124,TRUE,1/29/20 10:33,R_8c72VMlQjI0fFRv,NA,NA,NA,NA,35.63529968,-78.45030212,anonymous,EN,30-34,Bell bottoms,2,3,4,5,1,A wedding invitation,3,5,4,2,1,An elevator,5,3,1,2,4,I consent to take part in this study,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,5,6,6,,,,,,,,,,,,,,,,,,,,,32,Male,White,"$95,000 - $150,000",Other,apple,Some college,0,Very liberal,NA,,NA,NA,0,0,0,equal,"People are equally kind, honest, nice, and good today compared to about 30 years ago",equal,0,0,0,born,5,164
165.born,1/29/20 10:30,1/29/20 10:33,IP Address,100,151,TRUE,1/29/20 10:33,R_2QK8C6CuF1dAcuZ,NA,NA,NA,NA,41.24369812,-85.85279846,anonymous,EN,30-34,Bell bottoms,2,3,4,1,5,A wedding invitation,2,1,4,5,3,An elevator,3,5,2,4,1,I consent to take part in this study,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,,,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,3,2,2,,,I think life got much more difficult and peoples struggles have made them realize we need to stick together. ,,,,,,,,,,,,,,,,,,32,Female,White,"$15,000 - $35,000",Other,apple,Associate's degree,1,Somewhat conservative,2017,,NA,NA,2,2,1,more,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",more,-1,-1,-2,born,2,165
166.born,1/29/20 10:25,1/29/20 10:33,IP Address,100,432,TRUE,1/29/20 10:33,R_23UfWyq7OEckF9b,NA,NA,NA,NA,47.61090088,-122.3302994,anonymous,EN,25-29,Bell bottoms,5,1,3,2,4,A wedding invitation,3,4,5,2,1,An elevator,3,5,2,4,1,I consent to take part in this study,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,6,5,,it is very precious characteristics,,,,,,,,,,,,,,,,,,,25,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,1,Very conservative,2019,good,NA,NA,1,1,0,more,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",more,-1,0,-1,born,5,166
167.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,114,TRUE,1/29/20 10:33,R_djmErnsuIHknsAh,NA,NA,NA,NA,40.07319641,-82.40170288,anonymous,EN,30-34,Bell bottoms,2,4,5,3,1,A wedding invitation,5,4,3,2,1,An elevator,3,4,2,5,1,I consent to take part in this study,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,,,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,7,6,7,,,yes good oppurtunity are good responce,,,,,,,,,,,,,,,,,,30,Male,Black or African-American,"$35,000 - $55,000",Other,apple,Graduate school,3,Very liberal,2009,good,NA,NA,1,1,0,more,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",more,-1,0,-1,born,6,167
168.born,1/29/20 10:26,1/29/20 10:33,IP Address,100,417,TRUE,1/29/20 10:33,R_bwOZbJ53edDcDhT,NA,NA,NA,NA,41.68530273,-72.92960358,anonymous,EN,35-39,Bell bottoms,2,5,1,4,3,A wedding invitation,2,4,1,5,3,An elevator,4,1,5,3,2,I consent to take part in this study,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,4,3,5,,,,,,,,,,,,,,"People have forgotten things in the past which made us act nicer, and kinder to one another. Things like wars, and depressions, stuff where large groups of people were without and had to work together to make it through the hard times.",,,,,,,37,Female,White,"$15,000 - $35,000",Other,apple,High school diploma,0,Neither liberal nor conservative,NA,no comments thanks for asking though ;),NA,NA,-2,-2,-1,less,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",less,1,1,2,born,6,168
169.born,1/29/20 10:27,1/29/20 10:33,IP Address,100,370,TRUE,1/29/20 10:33,R_cT6JD15kTMUbZap,NA,NA,NA,NA,39.15849304,-77.08370209,anonymous,EN,25-29,Bell bottoms,3,2,4,5,1,A wedding invitation,3,2,1,4,5,An elevator,1,4,3,2,5,I consent to take part in this study,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,6,4,5,,,,,,,,,,,,"I think the fact that they don't physically interact with people today is why they are less kind, honest, nice, and good. 25 years ago people were interacting more in person than we are today. Today we mostly interact using technology.",,,,,,,,,27,Female,Black or African-American,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat conservative,NA,,NA,NA,-2,-2,-1,less,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",less,1,1,2,born,7,169
170.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,97,TRUE,1/29/20 10:33,R_28YczUdF8hIBywV,NA,NA,NA,NA,40.02229309,-79.07160187,anonymous,EN,35-39,Bell bottoms,4,2,3,1,5,A wedding invitation,1,4,5,3,2,An elevator,1,2,3,4,5,I consent to take part in this study,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,2,1,4,,,,,,,,,,,,,,"Less face to face social interaction, more emphasis on money and power.",,,,,,,39,Male,White,"$55,000 - $75,000",Other,apple,Four-year college degree,2,Very liberal,2010,,NA,NA,-3,-3,-2,less,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",less,1,2,3,born,7,170
171.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,132,TRUE,1/29/20 10:33,R_1onKZoTnQfg9L6y,NA,NA,NA,NA,26.71650696,-80.06790161,anonymous,EN,30-34,Bell bottoms,2,1,5,4,3,A wedding invitation,4,1,3,5,2,An elevator,4,3,1,2,5,I consent to take part in this study,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,31,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Somewhat liberal,NA,none,NA,NA,0,0,0,equal,"People are equally kind, honest, nice, and good today compared to about 30 years ago",equal,0,0,0,born,4,171
172.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,98,TRUE,1/29/20 10:33,R_1g22pFz8plPqsmg,NA,NA,NA,NA,32.71470642,-79.95259857,anonymous,EN,25-29,Bell bottoms,1,5,4,2,3,A wedding invitation,5,2,1,4,3,An elevator,5,1,3,2,4,I consent to take part in this study,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,7,4,5,,the interenet,,,,,,,,,,,,,,,,,,,28,Male,White,"$35,000 - $55,000",Other,apple,High school diploma,1,Very conservative,2012,,NA,NA,5,5,-1,more,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",more,-6,1,-5,born,1,172
173.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,104,TRUE,1/29/20 10:33,R_3rIJ5aFlp7xBq6n,NA,NA,NA,NA,41.89720154,-87.61959839,anonymous,EN,35-39,Bell bottoms,1,3,2,4,5,A wedding invitation,1,5,2,4,3,An elevator,1,5,2,3,4,I consent to take part in this study,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,4,4,,,,Probably change in social structure of society.,,,,,,,,,,,,,,,,,35,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Very liberal,NA,,NA,NA,2,2,1,more,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",more,-1,-1,-2,born,3,173
174.born,1/29/20 10:31,1/29/20 10:33,IP Address,100,109,TRUE,1/29/20 10:33,R_A6GxxfatNkMgSZ3,NA,NA,NA,NA,32.89830017,-96.12609863,anonymous,EN,25-29,Bell bottoms,2,1,4,3,5,A wedding invitation,4,5,1,3,2,An elevator,5,4,2,3,1,I consent to take part in this study,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,4,3,5,,,,,,,,,,,,The internet. It has made people less accountable for their words so they are more free to be mean to each other.,,,,,,,,,26,Male,White,"$35,000 - $55,000",Other,apple,High school diploma,0,Somewhat conservative,NA,,NA,NA,-1,-1,0,less,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",less,1,0,1,born,7,174
175.born,1/29/20 10:30,1/29/20 10:33,IP Address,100,215,TRUE,1/29/20 10:33,R_1q2oXi4vcW7RK2b,NA,NA,NA,NA,42.35749817,-83.21620178,anonymous,EN,35-39,Bell bottoms,5,1,2,3,4,A wedding invitation,5,1,4,2,3,An elevator,4,2,3,1,5,I consent to take part in this study,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,3,6,,,,More of a social connection to each other with technology.,,,,,,,,,,,,,,,,,38,Male,Black or African-American,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Somewhat liberal,NA,,NA,NA,2,2,1,more,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",more,-1,-1,-2,born,2,175
176.born,1/29/20 10:30,1/29/20 10:33,IP Address,100,182,TRUE,1/29/20 10:33,R_9LTDjs0hT5r6mkh,NA,NA,NA,NA,39.08509827,-77.05899811,anonymous,EN,30-34,Bell bottoms,2,3,1,4,5,A wedding invitation,1,5,2,3,4,An elevator,5,4,3,1,2,I consent to take part in this study,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,,,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,6,6,7,,,Very honest for response in always,,,,,,,,,,,,,,,,,,30,Male,Black or African-American,"$35,000 - $55,000",Other,apple,Some graduate school,1,Very liberal,2018,,NA,NA,1,1,-1,more,"People are MORE kind, honest, nice, and good today compared to about 30 years ago",more,-2,1,-1,born,5,176
177.born,1/29/20 10:25,1/29/20 10:33,IP Address,100,466,TRUE,1/29/20 10:33,R_3KBYeb2bJDb4j7Q,NA,NA,NA,NA,40.34689331,-79.86889648,anonymous,EN,30-34,Bell bottoms,4,1,2,3,5,A wedding invitation,5,4,2,1,3,An elevator,2,4,5,1,3,I consent to take part in this study,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,2,4,2,,,,,,,,,,,,,"Honestly, I feel like technology is to blame. More specifically, social media. It's just too easy to be mean when you get to hide behind a desk. ",,,,,,,,32,Female,White,"$55,000 - $75,000",Other,apple,High school diploma,0,Neither liberal nor conservative,NA,,NA,NA,-3,-3,-2,less,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",less,1,2,3,born,6,177
178.born,1/29/20 10:26,1/29/20 10:33,IP Address,100,446,TRUE,1/29/20 10:33,R_XUksi0NlIiMZtiV,NA,NA,NA,NA,42.53529358,-83.77680206,anonymous,EN,65-69,Bell bottoms,4,1,5,3,2,A wedding invitation,4,5,2,3,1,An elevator,4,1,2,3,5,I consent to take part in this study,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",5,3,6,,,,,,,,,,,,,,,,,,,,"People are much more polarized and the internet has provided a means of finding like thinkers and effectively getting opinions out and argued.  People, also, seem to be much more thin-skinned and easily offended than people were years ago.",69,Male,White,"$55,000 - $75,000",Other,apple,Graduate school,3,Somewhat liberal,1971,no,NA,NA,-4,-4,-3,less,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",less,1,3,4,born,7,178
