"subId","covid_concern","covid_cases_personal","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","gender","age","race","education","income","pol_ideology","religiosity","number_covid_studies","similarity_covid_studies","redcross_reliable","check_embezzle_clear","argument","gender_recode","race_recode","exclude_behav","avg_OUS_IB","avg_OUS_IH","dimension","dilemma","behav","moral","support","trustOther","trustworthy","avg_trust"
406,"3","No",4,5,4,4,3,3,4,5,4,"Female","21","Black or African American,American Indian or Alaska Native","1","1","4","2","1-5","Slightly similar","3","Yes","Non-Utilitarian","Female","Other",0,3.5,3.5,"IB","ppe",NA,"5","3",4,4,4
406,"3","No",4,5,4,4,3,3,4,5,4,"Female","21","Black or African American,American Indian or Alaska Native","1","1","4","2","1-5","Slightly similar","3","Yes","Non-Utilitarian","Female","Other",0,3.5,3.5,"IH","ventilator","Non-Utilitarian","3","2",NA,NA,NA
406,"3","No",4,5,4,4,3,3,4,5,4,"Female","21","Black or African American,American Indian or Alaska Native","1","1","4","2","1-5","Slightly similar","3","Yes","Non-Utilitarian","Female","Other",0,3.5,3.5,"IB","medicine",NA,"4","3",5,5,5
407,"6","No",2,2,3,2,5,4,2,2,4,"Female","37","White","4","9","1","1","11-20","Not at all similar","1","Yes","Utilitarian","Female","White",0,3.5,4,"IB","ppe",NA,"7","7",5,7,6
407,"6","No",2,2,3,2,5,4,2,2,4,"Female","37","White","4","9","1","1","11-20","Not at all similar","1","Yes","Utilitarian","Female","White",0,3.5,4,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
407,"6","No",2,2,3,2,5,4,2,2,4,"Female","37","White","4","9","1","1","11-20","Not at all similar","1","Yes","Utilitarian","Female","White",0,3.5,4,"IB","medicine",NA,"7","7",5,7,6
408,"7","No",2,2,2,7,2,3,4,5,5,"Female","54","White","4","3","4","4","6-10","Not at all similar","5","Yes","Utilitarian","Female","White",0,2,4,"IH","lockdown","Non-Utilitarian","4","2",NA,NA,NA
408,"7","No",2,2,2,7,2,3,4,5,5,"Female","54","White","4","3","4","4","6-10","Not at all similar","5","Yes","Utilitarian","Female","White",0,2,4,"IB","ppe",NA,"4","1",4,4,4
408,"7","No",2,2,2,7,2,3,4,5,5,"Female","54","White","4","3","4","4","6-10","Not at all similar","5","Yes","Utilitarian","Female","White",0,2,4,"IB","medicine",NA,"4","1",4,4,4
409,"7","Yes",4,2,1,7,4,1,6,3,2,"Female","27","White,Some other race, ethnicity or origin","5","1","3","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","Other",0,4,1.5,"IH","ventilator","Non-Utilitarian","2","2",NA,NA,NA
409,"7","Yes",4,2,1,7,4,1,6,3,2,"Female","27","White,Some other race, ethnicity or origin","5","1","3","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","Other",0,4,1.5,"IB","medicine",NA,"2","2",2,2,2
409,"7","Yes",4,2,1,7,4,1,6,3,2,"Female","27","White,Some other race, ethnicity or origin","5","1","3","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","Other",0,4,1.5,"IB","ppe",NA,"3","2",2,3,2.5
410,"6","No",2,3,3,1,2,2,5,1,5,"Female","31","Asian","4","1","3","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2,3.5,"IH","ventilator","Non-Utilitarian","3","2",NA,NA,NA
410,"6","No",2,3,3,1,2,2,5,1,5,"Female","31","Asian","4","1","3","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2,3.5,"IB","medicine",NA,"5","3",5,5,5
410,"6","No",2,3,3,1,2,2,5,1,5,"Female","31","Asian","4","1","3","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2,3.5,"IB","ppe",NA,"5","3",5,5,5
411,"5","No",2,3,3,1,5,5,5,7,4,"Male","19","Asian","1","1","4","1","6-10","Slightly similar","2","Yes","Non-Utilitarian","Male","Asian",0,3.5,4.5,"IB","ppe",NA,"7","4",4,6,5
411,"5","No",2,3,3,1,5,5,5,7,4,"Male","19","Asian","1","1","4","1","6-10","Slightly similar","2","Yes","Non-Utilitarian","Male","Asian",0,3.5,4.5,"IH","lockdown","Utilitarian","6","4",NA,NA,NA
411,"5","No",2,3,3,1,5,5,5,7,4,"Male","19","Asian","1","1","4","1","6-10","Slightly similar","2","Yes","Non-Utilitarian","Male","Asian",0,3.5,4.5,"IB","medicine",NA,"5","5",6,6,6
412,"6","No",4,5,2,7,4,3,4,3,3,"Female","43","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native,Some other race, ethnicity or origin","4","7","4","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,4,3,"IB","medicine","Non-Utilitarian","4","3",NA,NA,NA
412,"6","No",4,5,2,7,4,3,4,3,3,"Female","43","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native,Some other race, ethnicity or origin","4","7","4","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,4,3,"IH","ventilator",NA,"1","1",3,3,3
412,"6","No",4,5,2,7,4,3,4,3,3,"Female","43","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native,Some other race, ethnicity or origin","4","7","4","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,4,3,"IH","lockdown",NA,"5","3",3,3,3
413,"1","No",1,1,1,4,1,1,1,7,1,"Male","63","Some other race, ethnicity or origin","5","1","5","2","6-10","Slightly similar","2","Yes","Utilitarian","Male","Other",0,1,1,"IH","lockdown",NA,"7","7",5,5,5
413,"1","No",1,1,1,4,1,1,1,7,1,"Male","63","Some other race, ethnicity or origin","5","1","5","2","6-10","Slightly similar","2","Yes","Utilitarian","Male","Other",0,1,1,"IB","ppe","Non-Utilitarian","1","1",NA,NA,NA
413,"1","No",1,1,1,4,1,1,1,7,1,"Male","63","Some other race, ethnicity or origin","5","1","5","2","6-10","Slightly similar","2","Yes","Utilitarian","Male","Other",0,1,1,"IH","ventilator",NA,"1","4",1,1,1
414,"6","Yes",3,2,5,6,2,5,6,5,3,"Female","20","Asian","2","8","4","7","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2.5,4,"IB","ppe",NA,"6","3",5,5,5
414,"6","Yes",3,2,5,6,2,5,6,5,3,"Female","20","Asian","2","8","4","7","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2.5,4,"IH","ventilator","Non-Utilitarian","2","2",NA,NA,NA
414,"6","Yes",3,2,5,6,2,5,6,5,3,"Female","20","Asian","2","8","4","7","1-5","Not at all similar","3","Yes","Utilitarian","Female","Asian",0,2.5,4,"IB","medicine",NA,"5","3",5,5,5
415,"7","No",6,3,6,3,5,5,4,5,5,"Female","24","White","1","2","1","1","11-20","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IB","ppe",NA,"7","5",5,5,5
415,"7","No",6,3,6,3,5,5,4,5,5,"Female","24","White","1","2","1","1","11-20","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IH","lockdown","Non-Utilitarian","2","3",NA,NA,NA
415,"7","No",6,3,6,3,5,5,4,5,5,"Female","24","White","1","2","1","1","11-20","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IB","medicine",NA,"6","5",5,5,5
416,"7","Yes",1,3,5,3,5,3,2,2,4,"Other","25","White,American Indian or Alaska Native","1","1","2","2","6-10","Not at all similar","1","Yes","Non-Utilitarian","Other","Other",0,3,3.5,"IB","ppe",NA,"5","4",4,3,3.5
416,"7","Yes",1,3,5,3,5,3,2,2,4,"Other","25","White,American Indian or Alaska Native","1","1","2","2","6-10","Not at all similar","1","Yes","Non-Utilitarian","Other","Other",0,3,3.5,"IH","lockdown","Non-Utilitarian","3","2",NA,NA,NA
416,"7","Yes",1,3,5,3,5,3,2,2,4,"Other","25","White,American Indian or Alaska Native","1","1","2","2","6-10","Not at all similar","1","Yes","Non-Utilitarian","Other","Other",0,3,3.5,"IB","medicine",NA,"4","4",3,3,3
417,"5","Yes",3,5,4,3,5,3,6,4,4,"Male","20","White","2","6","5","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,3.5,"IH","ventilator",NA,"4","3",4,5,4.5
417,"5","Yes",3,5,4,3,5,3,6,4,4,"Male","20","White","2","6","5","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,3.5,"IH","lockdown",NA,"3","3",5,5,5
417,"5","Yes",3,5,4,3,5,3,6,4,4,"Male","20","White","2","6","5","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,3.5,"IB","ppe","Non-Utilitarian","4","2",NA,NA,NA
418,"5","No",4,2,3,1,2,3,4,4,4,"Female","43","White","4","7","5","4","11-20","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,3,3.5,"IH","ventilator",NA,"3","3",6,6,6
418,"5","No",4,2,3,1,2,3,4,4,4,"Female","43","White","4","7","5","4","11-20","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,3,3.5,"IB","ppe","Non-Utilitarian","3","2",NA,NA,NA
418,"5","No",4,2,3,1,2,3,4,4,4,"Female","43","White","4","7","5","4","11-20","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,3,3.5,"IH","lockdown",NA,"4","5",3,3,3
419,"7","No",1,2,7,6,7,1,2,1,1,"Female","60","White","5","5","2","2","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,1,"IH","ventilator",NA,"1","1",1,1,1
419,"7","No",1,2,7,6,7,1,2,1,1,"Female","60","White","5","5","2","2","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,1,"IB","medicine","Utilitarian","7","7",NA,NA,NA
419,"7","No",1,2,7,6,7,1,2,1,1,"Female","60","White","5","5","2","2","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,1,"IH","lockdown",NA,"1","1",1,1,1
420,"6","Yes",3,3,3,5,6,4,2,4,5,"Male","23","Asian","4","2","1","2","1-5","Not at all similar","1","Yes","Utilitarian","Male","Asian",0,4.5,4.5,"IH","ventilator",NA,"4","3",4,4,4
420,"6","Yes",3,3,3,5,6,4,2,4,5,"Male","23","Asian","4","2","1","2","1-5","Not at all similar","1","Yes","Utilitarian","Male","Asian",0,4.5,4.5,"IH","lockdown",NA,"2","2",2,2,2
420,"6","Yes",3,3,3,5,6,4,2,4,5,"Male","23","Asian","4","2","1","2","1-5","Not at all similar","1","Yes","Utilitarian","Male","Asian",0,4.5,4.5,"IB","ppe","Utilitarian","7","6",NA,NA,NA
421,"5","Yes",2,3,4,3,5,3,4,2,5,"Female","19","White","1","7","2","5","6-10","Slightly similar","3","Yes","Non-Utilitarian","Female","White",0,3.5,4,"IH","lockdown",NA,"3","2",5,6,5.5
421,"5","Yes",2,3,4,3,5,3,4,2,5,"Female","19","White","1","7","2","5","6-10","Slightly similar","3","Yes","Non-Utilitarian","Female","White",0,3.5,4,"IB","medicine","Utilitarian","6","6",NA,NA,NA
421,"5","Yes",2,3,4,3,5,3,4,2,5,"Female","19","White","1","7","2","5","6-10","Slightly similar","3","Yes","Non-Utilitarian","Female","White",0,3.5,4,"IH","ventilator",NA,"3","5",5,5,5
422,"7","No",5,6,7,6,5,4,2,4,3,"Female","29","White","3","8","4","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,5,3.5,"IH","lockdown",NA,"2","3",2,1,1.5
422,"7","No",5,6,7,6,5,4,2,4,3,"Female","29","White","3","8","4","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,5,3.5,"IB","medicine","Utilitarian","7","6",NA,NA,NA
422,"7","No",5,6,7,6,5,4,2,4,3,"Female","29","White","3","8","4","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,5,3.5,"IH","ventilator",NA,"3","4",4,4,4
423,"3","No",3,3,3,1,3,3,3,6,5,"Male","37","White","4","7","2","1","11-20","Slightly similar","3","Yes","Non-Utilitarian","Male","White",0,3,4,"IB","medicine",NA,"7","1",4,5,4.5
423,"3","No",3,3,3,1,3,3,3,6,5,"Male","37","White","4","7","2","1","11-20","Slightly similar","3","Yes","Non-Utilitarian","Male","White",0,3,4,"IH","ventilator","Non-Utilitarian","5","7",NA,NA,NA
423,"3","No",3,3,3,1,3,3,3,6,5,"Male","37","White","4","7","2","1","11-20","Slightly similar","3","Yes","Non-Utilitarian","Male","White",0,3,4,"IB","ppe",NA,"7","1",4,5,4.5
424,"5","No",2,3,5,3,5,5,1,5,5,"Female","24","White","5","8","1","1","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,3.5,5,"IB","medicine",NA,"5","2",4,5,4.5
424,"5","No",2,3,5,3,5,5,1,5,5,"Female","24","White","5","8","1","1","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,3.5,5,"IH","ventilator","Utilitarian","6","6",NA,NA,NA
424,"5","No",2,3,5,3,5,5,1,5,5,"Female","24","White","5","8","1","1","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,3.5,5,"IB","ppe",NA,"5","2",4,5,4.5
425,"3","Yes",2,3,2,1,3,2,3,2,2,"Female","48","White","2","4","4","6","21-50","Not at all similar","4","Yes","Utilitarian","Female","White",0,2.5,2,"IB","ppe","Non-Utilitarian","3","3",NA,NA,NA
425,"3","Yes",2,3,2,1,3,2,3,2,2,"Female","48","White","2","4","4","6","21-50","Not at all similar","4","Yes","Utilitarian","Female","White",0,2.5,2,"IH","ventilator",NA,"3","3",4,4,4
425,"3","Yes",2,3,2,1,3,2,3,2,2,"Female","48","White","2","4","4","6","21-50","Not at all similar","4","Yes","Utilitarian","Female","White",0,2.5,2,"IH","lockdown",NA,"4","5",5,5,5
426,"6","No",2,2,3,5,3,2,2,2,2,"Female","23","Some other race, ethnicity or origin","4","5","2","4","1-5","Not at all similar","3","No","Non-Utilitarian","Female","Other",1,2.5,2,"IH","lockdown","Non-Utilitarian","3","3",NA,NA,NA
426,"6","No",2,2,3,5,3,2,2,2,2,"Female","23","Some other race, ethnicity or origin","4","5","2","4","1-5","Not at all similar","3","No","Non-Utilitarian","Female","Other",1,2.5,2,"IB","medicine",NA,"5","5",4,4,4
426,"6","No",2,2,3,5,3,2,2,2,2,"Female","23","Some other race, ethnicity or origin","4","5","2","4","1-5","Not at all similar","3","No","Non-Utilitarian","Female","Other",1,2.5,2,"IB","ppe",NA,"5","2",4,5,4.5
427,"7","Yes",1,6,7,7,4,1,4,1,1,"Female","55","White","2","10","4","4","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,2.5,1,"IB","ppe",NA,"4","1",7,7,7
427,"7","Yes",1,6,7,7,4,1,4,1,1,"Female","55","White","2","10","4","4","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,2.5,1,"IB","medicine",NA,"4","1",7,7,7
427,"7","Yes",1,6,7,7,4,1,4,1,1,"Female","55","White","2","10","4","4","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","White",0,2.5,1,"IH","ventilator","Non-Utilitarian","1","1",NA,NA,NA
428,"7","Unsure",2,2,3,2,3,4,4,4,4,"Female","22","White,Black or African American","4","1","3","4","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,2.5,4,"IB","ppe",NA,"5","3",5,6,5.5
428,"7","Unsure",2,2,3,2,3,4,4,4,4,"Female","22","White,Black or African American","4","1","3","4","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,2.5,4,"IH","lockdown","Non-Utilitarian","3","3",NA,NA,NA
428,"7","Unsure",2,2,3,2,3,4,4,4,4,"Female","22","White,Black or African American","4","1","3","4","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,2.5,4,"IB","medicine",NA,"5","3",4,4,4
429,"7","No",1,1,1,1,1,7,4,7,7,"Female","34","White","5","7","1","4","1-5","Not at all similar","1","Yes","Utilitarian","Female","White",0,1,7,"IB","medicine",NA,"4","1",4,4,4
429,"7","No",1,1,1,1,1,7,4,7,7,"Female","34","White","5","7","1","4","1-5","Not at all similar","1","Yes","Utilitarian","Female","White",0,1,7,"IB","ppe",NA,"4","1",4,4,4
429,"7","No",1,1,1,1,1,7,4,7,7,"Female","34","White","5","7","1","4","1-5","Not at all similar","1","Yes","Utilitarian","Female","White",0,1,7,"IH","ventilator","Utilitarian","7","7",NA,NA,NA
430,"7","Yes",5,3,5,3,2,5,6,6,4,"Female","53","White","4","10","1","5","1-5","Slightly similar","3","Yes","Utilitarian","Female","White",0,3.5,4.5,"IH","lockdown",NA,"1","1",2,2,2
430,"7","Yes",5,3,5,3,2,5,6,6,4,"Female","53","White","4","10","1","5","1-5","Slightly similar","3","Yes","Utilitarian","Female","White",0,3.5,4.5,"IB","ppe","Utilitarian","7","2",NA,NA,NA
430,"7","Yes",5,3,5,3,2,5,6,6,4,"Female","53","White","4","10","1","5","1-5","Slightly similar","3","Yes","Utilitarian","Female","White",0,3.5,4.5,"IH","ventilator",NA,"2","1",1,2,1.5
431,"7","No",3,2,5,6,4,4,3,5,3,"Female","47","White","2","5","4","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,3.5,3.5,"IB","medicine","Non-Utilitarian","3","2",NA,NA,NA
431,"7","No",3,2,5,6,4,4,3,5,3,"Female","47","White","2","5","4","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,3.5,3.5,"IH","ventilator",NA,"3","5",4,4,4
431,"7","No",3,2,5,6,4,4,3,5,3,"Female","47","White","2","5","4","4","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,3.5,3.5,"IH","lockdown",NA,"2","2",4,5,4.5
432,"4","Yes",6,6,5,5,6,5,5,4,5,"Male","19","Asian","2","2","4","4","1-5","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,6,5,"IH","ventilator",NA,"3","4",3,4,3.5
432,"4","Yes",6,6,5,5,6,5,5,4,5,"Male","19","Asian","2","2","4","4","1-5","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,6,5,"IB","ppe","Utilitarian","5","5",NA,NA,NA
432,"4","Yes",6,6,5,5,6,5,5,4,5,"Male","19","Asian","2","2","4","4","1-5","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,6,5,"IH","lockdown",NA,"4","4",4,4,4
433,"7","Yes",3,5,5,7,5,2,3,3,2,"Female","20","White","4","2","2","6","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,4,2,"IB","medicine","Utilitarian","6","6",NA,NA,NA
433,"7","Yes",3,5,5,7,5,2,3,3,2,"Female","20","White","4","2","2","6","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,4,2,"IH","lockdown",NA,"3","2",6,7,6.5
433,"7","Yes",3,5,5,7,5,2,3,3,2,"Female","20","White","4","2","2","6","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,4,2,"IH","ventilator",NA,"2","1",6,7,6.5
434,"7","Yes",4,5,4,3,3,5,3,6,5,"Male","31","White","4","1","4","4","0","Not at all similar","5","No","Non-Utilitarian","Male","White",1,3.5,5,"IB","ppe","Utilitarian","7","6",NA,NA,NA
434,"7","Yes",4,5,4,3,3,5,3,6,5,"Male","31","White","4","1","4","4","0","Not at all similar","5","No","Non-Utilitarian","Male","White",1,3.5,5,"IH","ventilator",NA,"1","1",6,5,5.5
434,"7","Yes",4,5,4,3,3,5,3,6,5,"Male","31","White","4","1","4","4","0","Not at all similar","5","No","Non-Utilitarian","Male","White",1,3.5,5,"IH","lockdown",NA,"1","1",6,5,5.5
435,"7","Yes",6,5,6,5,6,7,6,3,6,"Female","34","White","4","9","1","7","6-10","Slightly similar","4","Yes","Utilitarian","Female","White",0,6,6.5,"IH","ventilator","Utilitarian","7","7",NA,NA,NA
435,"7","Yes",6,5,6,5,6,7,6,3,6,"Female","34","White","4","9","1","7","6-10","Slightly similar","4","Yes","Utilitarian","Female","White",0,6,6.5,"IB","ppe",NA,"7","7",7,7,7
435,"7","Yes",6,5,6,5,6,7,6,3,6,"Female","34","White","4","9","1","7","6-10","Slightly similar","4","Yes","Utilitarian","Female","White",0,6,6.5,"IB","medicine",NA,"7","7",6,7,6.5
436,"1","Yes",1,2,2,3,1,1,1,1,1,"Male","19","Hispanic, Latino, or Spanish origin","2","1","5","1","21-50","Slightly similar","4","Yes","Utilitarian","Male","Other",0,1,1,"IB","ppe",NA,"6","2",4,5,4.5
436,"1","Yes",1,2,2,3,1,1,1,1,1,"Male","19","Hispanic, Latino, or Spanish origin","2","1","5","1","21-50","Slightly similar","4","Yes","Utilitarian","Male","Other",0,1,1,"IB","medicine",NA,"6","2",4,6,5
436,"1","Yes",1,2,2,3,1,1,1,1,1,"Male","19","Hispanic, Latino, or Spanish origin","2","1","5","1","21-50","Slightly similar","4","Yes","Utilitarian","Male","Other",0,1,1,"IH","lockdown","Utilitarian","5","7",NA,NA,NA
437,"7","No",3,6,6,6,7,2,6,2,5,"Female","36","White","5","9","1","6","21-50","Slightly similar","5","Yes","Non-Utilitarian","Female","White",0,5,3.5,"IB","medicine","Utilitarian","6","7",NA,NA,NA
437,"7","No",3,6,6,6,7,2,6,2,5,"Female","36","White","5","9","1","6","21-50","Slightly similar","5","Yes","Non-Utilitarian","Female","White",0,5,3.5,"IH","lockdown",NA,"2","2",6,6,6
437,"7","No",3,6,6,6,7,2,6,2,5,"Female","36","White","5","9","1","6","21-50","Slightly similar","5","Yes","Non-Utilitarian","Female","White",0,5,3.5,"IH","ventilator",NA,"1","1",7,7,7
438,"5","No",5,5,6,4,5,2,5,2,5,"Male","43","White","1","5","2","4","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,3.5,"IH","lockdown","Utilitarian","4","6",NA,NA,NA
438,"5","No",5,5,6,4,5,2,5,2,5,"Male","43","White","1","5","2","4","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,3.5,"IB","medicine",NA,"7","7",5,4,4.5
438,"5","No",5,5,6,4,5,2,5,2,5,"Male","43","White","1","5","2","4","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,3.5,"IB","ppe",NA,"6","5",5,4,4.5
439,"5","No",5,3,4,6,7,5,6,5,5,"Male","27","Hispanic, Latino, or Spanish origin","4","6","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,6,5,"IB","ppe","Utilitarian","4","6",NA,NA,NA
439,"5","No",5,3,4,6,7,5,6,5,5,"Male","27","Hispanic, Latino, or Spanish origin","4","6","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,6,5,"IH","lockdown",NA,"2","2",1,1,1
439,"5","No",5,3,4,6,7,5,6,5,5,"Male","27","Hispanic, Latino, or Spanish origin","4","6","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,6,5,"IH","ventilator",NA,"3","2",5,6,5.5
440,"7","Yes",4,5,3,1,5,2,2,3,5,"Nonbinary","25","White","4","2","1","3","11-20","Slightly similar","4","Yes","Utilitarian","Other","White",0,4.5,3.5,"IH","lockdown",NA,"2","1",2,2,2
440,"7","Yes",4,5,3,1,5,2,2,3,5,"Nonbinary","25","White","4","2","1","3","11-20","Slightly similar","4","Yes","Utilitarian","Other","White",0,4.5,3.5,"IH","ventilator",NA,"3","2",4,4,4
440,"7","Yes",4,5,3,1,5,2,2,3,5,"Nonbinary","25","White","4","2","1","3","11-20","Slightly similar","4","Yes","Utilitarian","Other","White",0,4.5,3.5,"IB","ppe","Utilitarian","7","5",NA,NA,NA
441,"7","No",4,5,6,5,6,5,5,3,2,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","5","0",NA,"4","Yes","Utilitarian","Female","Other",0,5,3.5,"IH","lockdown","Non-Utilitarian","2","2",NA,NA,NA
441,"7","No",4,5,6,5,6,5,5,3,2,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","5","0",NA,"4","Yes","Utilitarian","Female","Other",0,5,3.5,"IB","ppe",NA,"3","3",4,5,4.5
441,"7","No",4,5,6,5,6,5,5,3,2,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","5","0",NA,"4","Yes","Utilitarian","Female","Other",0,5,3.5,"IB","medicine",NA,"6","5",5,4,4.5
