RecordedDate,Duration__in_seconds_,Progress,ResponseId,Country,Language,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_4,physical_hygiene_5,physical_hygiene_6,physical_hygiene_8,policy_support_1,policy_support_4,policy_support_5,policy_support_6,policy_support_9,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,edu,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,AttCheck2,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
4/27/2020,220618,100,R_AbYl3gD1FENKsDL,the Netherlands,NL,9,9,4,9,10,5,6,10,5,10,10,10,3,10,8,50,25,25,4,4,0,5,0,10,5,0,0,0,0,2,10,10,10,0,0,5,5,6,5,3,6,7,6,8,8,8,7,9,9,9,2,6,5,1,0,0,0,0,0,10,10,5,0,5,7,1,7,9,9,60,60,2,16,5,50 cent,300,4,2, ,48,2,1,1,4, ,7,2,1,2,213,0,.303160106512974,.305713583069758,.317380368185208,.332181919454434
4/26/2020,2130,100,R_afqOx9VF0yi0ADf,the Netherlands,NL,8,8,8,9,10,6,7,4,7,9,2,3,2,3,2,10,45,45,7,7,2,5,2,6,8,0,0,0,0,5,8,8,8,2,1,3,8,8,8,6,8,8,8,8,7,8,8,7,8,7,5,2,7,6,6,1,6,6,1,8,7,5,2,6,6,2,8,7,7,50,70,4,14,8,50 cent,3 minuten,7 uur,2, ,59,3,2,3,2, ,2,1,1,1,213,0,.458361136667551,.460914613224335,.472581398339785,.487382949609012
4/26/2020,1882,100,R_AgGZzhQeJwU5p61,the Netherlands,NL,8,2,1,9,10,8,10,4,8,6,9,10,3,10,10,60,20,20,8,8,2,5,1,10,1,1,0,0,0,4,8,7,8,1,3,8,6,9,6,9,6,8,9,8,8,9,9,7,7,7,3,6,7,1,2,6,3,1,0,9,8,5,1,3,3,1,7,6,8,80,90,3,9,7,50,900,7,2, ,23,4,1,0,4, ,3,2,1,1,213,0,.731406291209639,.733959767766424,.745626552881873,.7604281041511
4/26/2020,184140,100,R_aghm7gvwxPawerL,the Netherlands,NL,10,0,6,10,10,10,10,10,9,9,3,2,2,2,1,60,35,5,8,7,3,10,3,10,7,2,2,1,1,7,10,7,7,0,2,8,8,10,9,9,8,6,10,10,10,10,10,4,10,10,0,0,7,3,3,3,3,3,0,10,10,10,0,10,10,0,10,10,10,30,60,4,4,9,50,100,4 uur,2, ,35,3,3,0,2, ,8,1,1,1,213,0,3.11605902642479,3.11861250298158,3.13027928809702,3.14508083936625
4/26/2020,1848,100,R_agjYrzM0HicQbHX,the Netherlands,NL,7,5,8,8,10,8,8,8,1,10,5,8,6,8,3,50,50,0,7,7,3,5,5,8,8,1,1,1,4,2,9,9,9,0,0,8,5,8,6,8,4,2,7,8,7,7,7,9,4,9,5,3,7,4,4,2,4,3,1,10,9,5,0,8,5,1,8,8,10,50,50,5,5,8,25 cent,3 minuten,7 uur,1, ,29,2,2,0,1, ,4,2,1,1,213,0,.359676714162624,.362230190719408,.373896975834858,.388698527104084
4/24/2020,7152,100,R_aiaNobCYTkQnaXT,the Netherlands,NL,8,2,10,10,10,7,8,8,2,9,8,9,10,10,10,20,80,0,6,7,1,1,1,9,9,2,2,0,0,2,8,8,8,1,1,8,8,7,6,7,2,2,7,7,7,7,7,7,4,8,7,1,7,3,3,3,2,3,1,7,7,2,2,7,8,4,2,7,7,70,40,2,14,7,25,3 minuten,7 uur,1, ,48,4,3,3,1, ,4,1,1,1,213,0,.827846690000661,.830400166557445,.842066951672895,.856868502942121
4/24/2020,1108,100,R_Aoma0tnsS4yU7gl,the Netherlands,NL,7,9,5,10,10,10,8,10,0,10,4,9,8,10,8,70,30,0,8,8,0,7,0,7,6,0,0,0,0,9,10,8,10,0,5,7,2,10,6,10,6,5,8,7,7,6,10,10,0,2,10,6,9,5,4,0,5,4,0,10,9,0,0,6,6,0,10,7,10,30,40,7,16,5,50,3 minuten,7 uur,2, ,42,1,1,0,6,Fulltime zzp’er,5,2,1,1,213,0,.483860179310917,.486413655867701,.498080440983151,.512881992252377
4/30/2020,2048,100,R_AsVZUM3FYGIT8Jz,the Netherlands,NL,6,0,6,10,10,7,7,8,4,10,5,5,5,7,10,50,50,0,8,7,0,5,0,6,5,0,0,0,0,8,8,8,8,9,3,6,6,7,7,8,3,3,9,9,7,7,7,8,3,6,4,2,3,0,0,0,0,0,0,7,7,7,0,7,7,3,7,7,8,50,50,5,14,8,50,3,4,1, ,73,4,3,2,5, ,3,1,1,1,213,0,.379642314346899,.382195790903684,.393862576019133,.40866412728836
4/24/2020,1068,100,R_AuO608rLwNVkaJj,the Netherlands,NL,9,0,3,7,10,7,8,9,0,9,8,8,5,10,9,60,20,20,7,7,1,5,5,10,8,0,0,0,0,6,10,10,10,0,3,10,8,8,8,9,9,8,5,5,8,8,7,10,6,4,6,6,5,5,5,5,5,4,0,10,7,7,2,7,7,0,4,6,10,50,50,8, ,9,25,300,7,2, ,27,1,2,0,1, ,3,1,1,2,213,0,2.16837487556267,2.17092835211946,2.18259513723491,2.19739668850413
4/24/2020,1524,100,R_ba7eCrouKi02tMJ,the Netherlands,NL,10,10,10,9,10,10,10,8,3,10,3,8,3,8,1,50,35,15,7,7,5,5,5,8,8,1,0,0,0,4,10,10,8,0,6,5,5,9,7,6,5,7,8,8,9,8,6,9,6,9,7,4,7,2,7,6,7,7,7,8,8,6,0,8,8,7,6,4,6,80,80,8,6,7,25,3,7,1, ,34,3,3,2,1, ,4,2,1,1,213,0,.161570723297362,.164124199854146,.175790984969596,.190592536238822
4/25/2020,1102,100,R_bBj3AfyrWy9ozdL,the Netherlands,NL,7,7,7,7,7,8,8,3,3,5,3,8,3,10,8,20,30,50,7,7,0,1,2,10,10,0,0,0,0,3,7,7,4,2,3,7,3,5,7,7,7,5,6,5,7,7,7,7,1,4,9,7,7,6,2,7,7,7,7,9,9,7,0,4,5,2,0,1,8,10,20,5,14,7,25,300,7,1, ,30,4,1,0,4, ,8,1,1,1,213,8,.916139051084203,.918692527640988,.930359312756437,.945160864025664
5/3/2020,894,100,R_BDRrZNdTF6rptS1,the Netherlands,NL,9,0,8,8,8,6,6,5,0,8,5,5,4,7,6,80,10,10,8,7,4,5,4,6,4,0,0,0,0,2,8,7,7,2,4,6,6,7,6,6,6,7,7,7,6,6,7,5,4,7,6,5,8,3,3,3,4,3,1,7,6,5,3,5,5,3,5,5,7,20,20,4,16,8,25,3,7,1, ,61,3,3,2,1, ,5,2,1,1,213,0,.617133961811371,.619687438368156,.631354223483606,.646155774752832
4/24/2020,1177,100,R_BFJbC1iqzPjqfyV,the Netherlands,NL,8,4,9,10,10,4,6,4,0,7,6,4,3,7,7,100,0,0,1,2,0,5,0,10,6,0,0,0,0,8,10,10,10,0,2,6,5,8,6,5,6,7,1,4,8,10,4,8,9,2,9,8,0,0,0,1,0,0,1,9,6,0,0,6,6,3,0,0,8,70,90,4,11,7,25,300,7,2, ,34,1,2,0,2, ,5,2,1,1,213,0,4.01485102883965,4.01740450539643,4.02907129051188,4.04387284178111
5/1/2020,972,84,R_BGpDJQppCBRJtfj,the Netherlands,NL,10,1,10,10,10,10,10,8,1,10,7,10,8,10,10,30,30,40,7,7,0,5,0,7,3,0,0,0,0,3,9,9,9,0,0,7,6,9,10,5,1,0,9,9,9,9,9,9,7,8,3,1,8,3,5,0,6,7,0,10,10,0,0,8,7,0,8,10,10,80,70,0,12,8,25 cent,3 minuten,7 uur,2, ,63,1,2,3,2, ,4,1,1,2,213,0,1.68004545570555,1.68259893226233,1.69426571737778,1.70906726864701
5/4/2020,135544,89,R_bK2wPoq4lAPj3NL,the Netherlands,NL,6,9,7,7,10,6,4,3,2,9,5,8,5,5,3,80,0,20,9,10,3,3,2,7,4,2,2,2,2,2,9,8,9,0,2,3,3,2,2,3,2,2,9,9,10,9,9,9,3,7,7,1,6,2,2,2,2,0,7,10,7,1,0,8,7,9,7,8,3,30,30,5,4,8,50 cent,1 minuut,7,1, ,64,4,3,5,2, ,2,2,1,2,213,0,.46918742637639,.471740902933174,.483407688048624,.498209239317851
4/25/2020,71215,100,R_BKVbM62OcqlMtCV,the Netherlands,NL,3,1,7,9,10,6,7,5,1,9,8,10,5,10,8,50,25,25,4,4,4,5,3,7,7,0,0,0,0,4,7,8,8,1,2,7,7,6,8,5,9,9,5,6,7,7,7,8,6,5,5,3,7,2,4,2,3,2,0,7,7,3,1,3,0,6,6,6,5,40,40,3,16,6,50,3 min,7,2, ,59,3,3,2,2, ,4,2,1,1,213,0,.458361136667551,.460914613224335,.472581398339785,.487382949609012
4/29/2020,1271,100,R_bNnhnLYB0nhIEiB,the Netherlands,NL,4,8,8,8,10,5,5,10,5,10,3,10,1,10,10,80,10,10,4,6,0,5,0,10,7,0,0,0,0,2,8,8,7,0,0,7,7,8,7,7,5,5,8,5,8,8,4,8,2,8,2,6, ,2,2,0,0,2,0,10,6,2,0,6,6,0,6,1,10,60,60,8,9,4,50cent,300,7,1, ,47,4,1,0,1, ,5,1,1,1,213,0,.66385024559707,.666403722153854,.678070507269304,.69287205853853
4/29/2020,342233,100,R_bqI2yrm50jZAzW9,the Netherlands,NL,8,1,9,9,9,8,8,10,4,4,5,9,2,9,9,75,5,20,3,4,3,4,2,7,6,1,1,1,1,4,8,8,7,1,2,5,5,7,5,2,8,8,3,3,6,7,4,3,5,3,7,7,2,6,4,4,3,2,2,3,4,2,4,2,3,7,6,4,7,10,20,2,11,4,25 cent,3 min,7 uur,2, ,65,3,1,0,3, ,10,1,1,1,213,0,.775555460145632,.778108936702417,.789775721817866,.804577273087093
4/26/2020,1607,100,R_BRHd1bD8VQmxcBP,the Netherlands,NL,2,9,4,9,9,3,3,8,0,9,4,7,1,8,3,100,0,0,5,4,2,0,0,9,9,0,0,0,0,3,9,9,9,2,3,6,5,4,5,8,8,8,5,5,2,3,2,3,2,3,9,7,3,2,2,1,1,1,1,7,6,1,1,7,7,9,7,5,5,60,50,7,15,7,25,3 minuten,7,2, ,28,3,1,0,1, ,4,2,1,1,213,0,.745372076070755,.747925552627539,.759592337742989,.774393889012215
4/25/2020,4179,100,R_brSQiVEGyCjrDEd,the Netherlands,NL,10,1,8,10,10,8,8,10,6,10,7,10,0,10,10,50,25,25,8,4,1,5,1,10,2,3,3,0,0,3,10,9,9,0,0,7,8,8,10,2,8,10,8,10,8,8,8,8,7,4,4,2,7,7,2,0,5,3,0,9,8,2,0,2,8,0,3,8,6,30,70,1,12,10,50,300,7,1, ,46,2,2,0,6,ZZP,4,1,1,1,213,0,.298603623492143,.301157100048928,.312823885164377,.327625436433604
4/24/2020,2574,100,R_BtAKXEql3FgyqFb,the Netherlands,NL,9,6,7,10,10,7,7,10,2,9,8,8,9,9,9,20,40,40,8,8,0,0,0,6,3,2,1,1,1,3,9,9,9,1,4,6,6,7,6,6,6,7,7,7,9,8,8,8,3,7,6,9,7,6,7,6,7,7,0,9,9,4,1,7,7,1,6,8,6,90,90,3,9,8,25,300,7,2, ,29,1,2,0,1, ,3,1,1,1,213,0,.477132138125254,.479685614682038,.491352399797488,.506153951066715
4/26/2020,1697,100,R_BX10L6ewSNzUdih,the Netherlands,NL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,8,7,0,0,0,5,5,0,0,0,0,3,8,8,8,0,9,5,5,8,9,7,7,8,7,9,7,9,9,8,5,8,7,0,8,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,50,50,5,16,7,25 cent,300 minuten,4 uur,2, ,56,6,3,1,6,Oma,9,1,1,2,213,0,.548276920438911,.550830396995695,.562497182111145,.577298733380371
4/26/2020,2139,100,R_C4cmhvDksh3IpdT,the Netherlands,NL,8,4,7,9,10,9,9,8,5,8,3,5,5,8,5,0,70,30,8,9,5,5,8,9,9,0,0,0,0,4,3,3,3,1,1,7,7,7,9,3,3,1,9,9,8,8,9,9,8,8,5,1,8,4,4,1,6,6,1,9,9,6,1,7,7,9,7,7,9,30,50,7,6,8,50,300,4,1, ,82,3,3,3,5, ,3,1,1,1,213,9,.596994969333139,.599548445889924,.611215231005373,.6260167822746
4/26/2020,148583,100,R_cAsupBk9JNF5jxv,the Netherlands,NL,1,1,9,10,10,10,10,10,2,8,7,7,2,8,8,100,0,0,9,9,5,7,6,8,6,0,0,0,0,7,10,10,10,0,6,7,8,9,9,8,2,9,8,8,8,8,9,8,3,7,5,2,8,8,5,7,8,8,4,9,7,8,0,8,8,7,7,5,8,20,40,3,14,8,25,300,7,1, ,52,4,2,0,6,Ondernemer,4,1,1,1,213,0,.434259790573836,.436813267130621,.44848005224607,.463281603515297
4/24/2020,1857,100,R_CdmTHMZlGf4bSHD,the Netherlands,NL,9,1,9,10,10,10,9,10,2,9,8,10,4,10,10,90,10,0,4,6,2,1,0,7,3,0,0,0,0,2,10,9,8,1,6,3,3,4,4,4,6,6,6,9,6,6,7,8,6,6,6,6,6,4,2,3,2,3,3,7,7,4,1,6,7,6,4,4,6,10,10,2,14,8,25,3,7,2, ,36,1,2,2,2, ,3,1,1,1,213,0,.361297419849961,.363850896406746,.375517681522195,.390319232791422
4/30/2020,174650,100,R_CfSdOhNCu4Al9rH,the Netherlands,NL,9,1,9,9,10,9,9,8,5,10,9,10,7,10,10,0,60,40,8,7,2,6,3,10,8,0,0,0,0,6,10,10,10,0,1,7,6,9,9,9,3,3,8,8,9,8,9,9,9,9,1,1,8,3,2,2,6,6,0,10,9,5,0,8,6,0,9,9,10,60,60,6,1,7,25,300,4 uur,2, ,62,3,3,2,5, ,2,1,1,1,213,0,.458361136667551,.460914613224335,.472581398339785,.487382949609012
4/26/2020,2736,100,R_cHGAoZRNOZP5Vh7,the Netherlands,NL,9,0,10,9,9,7,7,7,2,7,10,10,10,10,10,0,60,40,8,9,3,3,2,10,8,5,2,5,2,8,10,7,7,0,4,4,7,8,7,6,8,9,7,7,7,7,5,5,6,6,8,8,4,5,3,6,3,3,3,10,7,0,0,6,5,8,6,5,8,60,70,4,5,7,50 cent,3 minuten,7 uur,2, ,73,2,3,2,5, ,3,1,1,2,213,0,.857923845692524,.860477322249308,.872144107364758,.886945658633984
4/26/2020,1908,100,R_cM7JTgW9MwQpxcd,the Netherlands,NL,9,0,10,10,10,10,9,10,10,10,4,9,7,9,9,8,30,62,8,7,0,8,0,6,3,0,0,0,0,0,10,10,10,0,0,7,8,9,9,7,3,1,7,8,8,8,9,7,8,6,3,1,5,3,0,6,4,6,3,7,8,0,0,0,0,0,0,0,8,80,80,2,16,8,503,3,7,1, ,38,3,3,2,4, ,8,1,1,1,213,0,.827846690000661,.830400166557445,.842066951672895,.856868502942121
4/26/2020,2556,100,R_cNpCfDz84lTg4JH,the Netherlands,NL,0,10,0,10,10,0,0,10,0,10,4,1,10,10,10,0,50,50,9,10,0,5,2,0,0,9,9,9,9,6,10,10,10,0,6,0,5,10,10,0,0,0,7,10,3,6,10,10,10,10,0,0,2,0,0,0,2,0,0,10,10, ,0,2, ,5,0, ,10,0,30,6,9,9,50,300,8,1, ,31,4,2,0,1, ,5,1,1,1,213,0,1.15329530768221,1.15584878423899,1.16751556935444,1.18231712062367
4/24/2020,1822,100,R_cOPRvOxJUzLpdAZ,the Netherlands,NL,7,6,6,10,10,8,8,8,8,10,6,8,6,10,8,80,15,5,8,9,1,1,1,8,8,1,1,1,1,4,8,8,8,2,3,9,1,1,9,7,3,2,8,8,6,6,8,10,5,7,3,2,8,2,2,4,2,2,2,10,8,5,3,8,7,2,5,5,9,80,90,7,9,9,50, , ,2, ,62,4,3,2,3, ,3,1,1,2,213,0,.720781858047332,.723335334604116,.735002119719566,.749803670988793
4/26/2020,1300,100,R_cSUQ66oGNi0EfyV,the Netherlands,NL,7,7,8,7,10,9,10,9,3,10,8,10,10,10,10,80,20,0,6,7,3,8,4,10,10,2,1,0,0,2,10,10,10,3,1,7,8,10,9,8,3,0,8,7,8,9,9,10,3,6,4,6,8,2,0,2,7,3,0,8,7,3,1,8,4,5,7,8,8,40,70,8,16,7,50,300,4,2, ,33,4,3,1,3, ,6,2,2,1,213,0,1.15015070736234,1.15270418391913,1.16437096903458,1.1791725203038
5/3/2020,822,84,R_cuQ0NeLtMCpSjap,the Netherlands,NL,10,1,9,10,0,9,9,10,3,10,10,10,7,10,6,0,50,50,8,7,0,8,0,10,5,7,0,0,0,0,10,10,10,0,0,9,9,10,8,8,0,0,4,7,9,8,7,8,3,10,8,1,7,0,0,0,0,0,0,8,7,0,0,9,3,7,10,8,10,60,80,0,10,8,50,300,7,2, ,44,2,3,3,2, ,4,2,1,1,213,0,.609114602977734,.611668079534518,.623334864649968,.638136415919195
4/25/2020,1656,100,R_cZ9JRR9A88cU5m9,the Netherlands,NL,8,1,6,9,8,8,9,4,4,8,4,7,3,9,9,0,50,50,8,8,1,1,5,9,9,0,0,0,0,4,8,9,9,1,1,5,5,9,9,9,1,1,7,8,8,9,8,8,9,6,8,4,7,4,4,1,7,7,1,8,8,1,1,9,5,2,8,8,8,30,40,3,1,8, , , ,2, ,73,3,1,0,5, ,3,1,1,1,213,0,.903064785019875,.90561826157666,.917285046692109,.932086597961336
4/28/2020,50152,100,R_cZtX2AUWR7Kszap,the Netherlands,NL,8,6,4,7,10,9,9,6,1,7,5,5,1,7,3,0,75,25,6,6,3,3,3,8,8,1,0,0,0,2,9,9,9,0,2,4,6,4,4,4,4,4,6,4,7,8,6,5,3,4,9,5,7,4,3,1,7,4,7,9,8,5,0,7,7,2,8,7,9,70,60,2,11,7,25 cent,3 minuten,7 uur?,1, ,56,3,1,0,2, ,8,1,1,1,213,0,.24035183373776,.242905310294544,.254572095409994,.26937364667922
4/28/2020,2421,100,R_D0IfspWWIKfBuwN,the Netherlands,NL,9,2,0,9,10,7,10,8,0,9,8,9,2,9,9,70,30,0,8,7,0,5,1,10,8,2,0,0,0,7,9,8,9,0,2,7,5,7,6,9,8,10,5,5,10,10,9,9,4,6,2,1,7,1,1,3,6,2,0,10,10,0,0,0,0,2,0,2,8,30,30,4,5,7,25,300,7 uur,2, ,33,2,2,3,2, ,4,1,1,2,213,0,.94880430205173,.951357778608514,.963024563723964,.97782611499319
4/25/2020,69279,100,R_D0INLlPdok2cDFD,the Netherlands,NL,3,8,8,6,9,3,3,1,0,5,0,0,0,0,0,100,0,0,0,0,10,10,10,10,10,3,5,5,8,2,2,7,7,1,2,9,9,10,7,7,10,7,8,9,9,9,9,10,2,8,9,8,10,5,5,5,5,7,3,10,8, ,0,3,8,2,2,3,9,10,20,9,3,9,25,300,7,1, ,22,3,1,0,1, ,6,1,1,1,213,0,1.57017192221459,1.57272539877138,1.58439218388683,1.59919373515605
4/26/2020,3093,100,R_D5LNWV0FtyQtXUt,the Netherlands,NL,8,8,8,9,9,8,8,7,7,8,9,10,9,10,10,50,25,25,7,8,7,5,5,8,8,1,1,1,1,6,10,10,10,0,0,7,8,8,8,8,8,8,8,7,8,8,8,9,6,8,5,0,6,8,5,4,8,7,1,9,9,5,0,5,7,0,5,5,10,40,40,2,16,7,50,300,4,1, ,73,4,3,2,5, ,4,1,1,2,213,10,.165301415680886,.16785489223767,.17952167735312,.194323228622347
4/26/2020,3961,100,R_d9YW0omk53s3sD7,the Netherlands,NL,7,7,2,8,10,10,10,2,0,8,1,2,0,10,2,80,0,20,8,9,2,5,2,5,3,0,1,0,0,5,10,10,10,0,0,5,8,5,5,5,10,10,8,8,8,8,9,8,3,7,8,5,7,3,3,3,5,5,0,10,6,1,0,2,7,2,0,0,7,100,90,3,16,8,25,3,3,1, ,47,2,2,1,2, ,3,1,1,1,213,4,.373995634382326,.376549110939111,.388215896054561,.403017447323787
4/26/2020,1392,100,R_dcEMFdesO1vdmOl,the Netherlands,NL,8,10,6,9,10,7,10,4,7,10,6,9,3,10,10,80,20,0,6,6,0,4,3,8,2,0,0,0,0,7,9,10,10,0,7,8,8,0,9,5,5,7,10,3,7,9,10,10,2,6,9,10,9,0,0,0,6,7,5,8,10,0,0,2,0,0,0,0,5,80,80,8,5,7,50,3,7,1, ,37,2,1,0,1, ,5,1,1,2,213,0,.556875553852285,.55942903040907,.571095815524519,.585897366793746
5/1/2020,3320,89,R_Df1J9Ss2fnC4Hnj,the Netherlands,NL,5,2,9,9,10,7,7,7,1,9,10,10,0,10,5,60,20,20,5,4,4,2,0,8,8,0,0,0,0,5,8,7,9,0,5,4,5,7,7,7,7,7,9,9,9,9,8,7,5,3,6,1,5,5,8,0,6,6,1,7,7,3,0,7,7,1,1,1,9,50,50,5,6,10,50,3,4,1, ,26,3,1,0,4, ,6,2,1,1,213,0,.581287114501424,.583840591058209,.595507376173658,.610308927442885
4/26/2020,168705,100,R_diMTe3QsiUcgBxv,the Netherlands,NL,6,0,8,9,10,10,10,10,7,10,8,10,7,10,9,80,20,0,4,7,5,7,5,10,8,0,0,0,0,4,8,8,8,1,1,8,8,10,6,8,6,1,7,5,7,7,6,5,5,7,4,1,6,4,1,1,1,1,1,7,6,4,0,4,0,6,0,0,6,50,50,7,5,7, , , ,1, ,61,6,3,2,6,zzp,5,1,1,2,213,0,2.02903813683269,2.03159161338948,2.04325839850493,2.05805994977415
4/24/2020,3176,100,R_Dl66x3b5uAny3PH,the Netherlands,NL,9,10,9,10,10,10,10,5,8,8,9,9,8,10,10,75,0,25,8,8,0,5,0,10,8,0,0,0,0,3,9,9,8,2,2,1,1,5,1,8,8,8,10,10,6,6,5,5,9,8,2,0,8,6,4,5,2,3,0,10,8,6,0,8,8,0,10,10,10,0,20,3,9,10,50,3,7,1, ,44,1,3,3,1, ,3,1,1,1,213,0,.508341774793271,.510895251350056,.522562036465505,.537363587734732
4/26/2020,1788,100,R_DM0ba9FLwps35dL,the Netherlands,NL,10,0,10,10,10,10,10,10,0,10,10,10,8,10,10,50,50,0,0,5,10,10,10,10,6,7,10,0,10,10,7,7,10,0,0,5,5,5,5,5,5,5,3,3,5,5,0,10,1,8,6,8,5,5,5,5,5,5,5,10,10,0,0,10,0,8,8,8,10,100,100,7, ,4,25,300,4,1, ,47,6,1,0,1, ,10,1,1,2,213,0,.272798355490649,.275351832047434,.287018617162883,.30182016843211
4/26/2020,1636,100,R_DNtpqImbPEEsfGF,the Netherlands,NL,10,1,10,10,10,10,10,10,8,9,2,7,7,5,8,0,100,0,7,9,2,5,2,9,8,0,0,0,0,3,9,9,9,0,1,5,5, , , , , ,7,8,5,5,5,5,8,5,7,6,7,0,1,4,4,1,8,8,9,1,0,8,0,1,6,7,7,10,30,9,11,4,50,3,7,2, ,56,4,3,3,2, ,4,1,1,1,213,10,.720781858047332,.723335334604116,.735002119719566,.749803670988793
4/24/2020,1394,100,R_DoEXnbo6Cl2otA5,the Netherlands,NL,3,7,7,7,7,0,0,0,0,10,0,0,0,0,0,75,25,0,8,6,0,0,1,7,7,10,10,10,10,5,4,5,5,10,0,1,1,7,7,5,5,5,6,6,7,7,7,6,6,7,7,2,6,1,1,1,1,1,0,7,7,6,1,3,2,2,3,2,5,10,80,5,12,7,50,900,4,2, ,38,4,3,3,3, ,5,2,1,1,213,0,.816410076062785,.818963552619569,.830630337735019,.845431889004245
4/25/2020,2737,100,R_DppWW3ie7KULicV,the Netherlands,NL,7,9,10,10,10,0,0,0,0,7,7,8,0,10,10,0,100,0,8,8,1,5,0,10,7,6,4,0,0,1,9,10,10,0,1,1,1,10,8,2,9,9,7,7,7,8,9,7,2,3,8,7,5,1,6,5,0,7,5,10,10,5,0,7,7,0,0,7,10,60,60,7,11,8,50,300,4,1, ,39,3,3,0,1, ,4,1,1,1,213,0,.209038965696917,.211592442253702,.223259227369151,.238060778638378
4/24/2020,3445,100,R_DqnUr5WcHrwVgQ1,the Netherlands,NL,9,6,10,9,10,9,10,9,1,10,9,10,3,8,6,0,100,0,8,5, , , ,10,10,5,0,0,0,0,10,10,10,0,1,7,1,2,1,1,6,8,10,5,10,10,10,10,5,9,6,0,9,9,4,0,9,7,0,10,9,2,0,9, ,2,7,8,8,50,50,7,12,7,25,3 minuten,7 uur,2, ,51,1,1,2,1, ,4,1,1,2,213,0,.459327268498662,.461880745055446,.473547530170896,.488349081440122
4/25/2020,13428,100,R_DtM1gg2JeYnLiYF,the Netherlands,NL,4,7,6,9,10,7,7,10,0,9,5,5,5,7,8,0,50,50,8,9,5,5,5,5,5,0,0,0,0,4,8,8,8,0,0,5,7, ,7,5, , ,8,9,7,7,8,8,8,8,5,2,8,2,2,2,3,5,0,7,7, ,1,5, ,5, ,3,5,10,20,3,6,8,50,3,7,1, ,67,3,3,3,5, ,4,1,1,1,213,0,1.15789088199454,1.16044435855132,1.17211114366677,1.186912694936
4/25/2020,5732,100,R_Dud7ApTuNbMXo8p,the Netherlands,NL,7,7,7,7,10,9,9,10,9,9,3,7,5,7,4,0,25,75,6,8,0,5,0,6,3,4,4,0,3,2,9,9,9,1,3,5,5,5,5,5,4,5,8,7,9,9,8,8,7,8,5,4,6,4,2,1,4,5,0,9,8,5,0,4,6,4,6,5,6,80,80,1,12,8,25 cent,"Dat hangt ervan af of je wilt weten hoeveel tijd het kost als alle patienten tegelijk worden gemeten, of hoeveel minuten zorgtijd er nodig is in totaal. De vraagstelling is niet duidelijk. Ik moet aannames maken om een antwoord te geven.",7 uur,2, ,31,1,1,0,1, ,4,1,1,2,213,0,.297789360056395,.300342836613179,.312009621728629,.326811172997856
4/27/2020,12388,100,R_DuEO3NV9SgyHSIF,the Netherlands,NL,9,1,9,10,10,10,10,10,9,9,10,10,0,10,10,0,0,100,9,9,6,10,1,10,10,0,0,0,0,1,10,10,9,0,0,6,6,8,8,9,9,10,10,10,10,10,8,9,6,8,6,8,10,1,7,7,10,8,0,10,10,0,0,4,0,0,0,1,10,70,70,6,16,8,25,3,7,1, ,31,4,2,0,1, ,3,1,1,1,213,0,1.8582104744003,1.86076395095708,1.87243073607253,1.88723228734176
4/26/2020,86112,100,R_eeOQKOpLwpvuovL,the Netherlands,NL,10,0,10,10,10,7,7,10,10,10,10,10,10,10,10,0,100,0,7,6,5,5,5,10,5,6,6,4,6,0,10,6,6,0,5,6,6,7,6,7,7,7,8,8,6,6,7,7,8,9,0,0,5,4,4,0,0,0,0,5,5,5,5,5,5,5,5,5,5,80,80,5,16,3,50,300,4,2, ,33,4,1,2,6,Arbeidsongeschikt,6,2,1,2,213,0,1.96185520842265,1.96440868497943,1.97607547009488,1.99087702136411
