V1,V2,V3,V4,V5,SC0_0,SC0_1,SC0_2,rid,pid,SUPPLIER_ID,SUPNAME,complete,information sheet,consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_4,collective_narcis_5,collective_narcis_6,national_identity_4,national_identity_5,conspiracy_theories_4,conspiracy_theories_5,conspiracy_theories_7,conspiracy_theories_8,open_mindness_4,open_mindness_5,open_mindness_7,open_mindness_8,open_mindness_9,open_mindness_10,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_7,morality_as_cooperat_8,morality_as_cooperat_9,morality_as_cooperat_10,morality_as_cooperat_11,trait_optimism_4,trait_optimism_5,social_belonging_4,social_belonging_5,social_belonging_12,social_belonging_13,trait_self-control_4,trait_self-control_5,trait_self-control_12,trait_self-control_13,self-esteem_4,attention_check_4,narcissism_4,narcissism_5,narcissism_12,narcissism_13,narcissism_14,narcissism_15,moral_identity_4,moral_identity_5,moral_identity_12,moral_identity_13,moral_identity_14,moral_identity_15,moral_identity_16,moral_identity_17,moral_identity_18,moral_identity_19,risk_perception_4,risk_perception_5,political_ideology_1,moral_circle,moral_circle1,health_8,CRT,CRT1,CRT2,CRT3,intro,sex,sex_TEXT,age,marital,children,employment,employment_TEXT,ladder_instro,ladder_picture,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,prefecture,education,income,support,comments,debrief,
R_3Pt4INdo9uRGCeC,Default Response Set,2020-04-27 00:14:31,2020-04-27 00:29:18,1,0,0,0,5ea65c16-3847-7dee-4622-e62305cc4399,102760214,1119,GMOResearch-Link,1,1,1,10,0,9,8,10,6,6,10,4,4,7,7,7,7,7,0,30,70,7,10,4,4,7,8,7,0,0,0,0,1,10,9,8,1,6,10,8,9,7,7,8,3,3,4,7,7,6,10,4,6,6,8,7,0,6,3,6,6,4,2,8,7,7,6,7,6,3,7,6,6,40,40,6,1,9,6,1,25セント,９分,４時間,1,2,,60,3,2,3,,1,1,6,2,1,1,213,3,5,1,2,とくになし,1,
R_2zbuLI5Mi0eVDmP,Default Response Set,2020-04-27 00:09:28,2020-04-27 00:32:40,1,0,0,0,5ea65ad0-949b-c943-caff-d0d3f27d519d,4968241,1303,"Monitas(Gain,Inc.)-Link",1,1,1,9,0,5,6,10,4,4,6,5,5,8,8,6,8,8,50,40,10,6,4,5,5,5,8,6,5,5,5,5,5,7,7,6,3,4,6,6,6,5,5,5,5,5,5,7,6,6,6,5,5,5,7,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,40,5,1,3,7,1,50セント,900分,7時間,1,2,,60,3,2,3,,1,1,7,2,1,1,213,7,2,3,3,,1,
R_9mq512KBtD5AyVb,Default Response Set,2020-04-27 00:36:16,2020-04-27 00:48:57,1,0,0,0,5ea66120-f47b-a9a0-7f47-6e365c0bf708,102177119,1119,GMOResearch-Link,1,1,1,8,1,3,8,10,5,5,10,5,5,10,9,7,10,10,100,0,0,5,5,5,5,5,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,1,5,1,50,18sec,4,1,2,,70,3,2,3,,1,1,11,2,1,1,213,41,2,1,5,中国での発生と同時に国際便全て停めるべきだった,1,
R_2Sc82zY91QIOHRZ,Default Response Set,2020-04-27 00:35:39,2020-04-27 00:58:26,1,0,0,0,5ea660f3-a584-6a24-df93-01a8d68b39f3,4975035,1303,"Monitas(Gain,Inc.)-Link",1,1,1,9,1,8,9,10,6,6,8,5,8,6,7,6,8,8,60,40,0,9,8,5,4,6,9,9,2,2,1,2,4,10,8,8,0,1,8,7,7,8,6,8,6,8,8,8,8,8,10,7,8,3,3,7,0,5,6,4,6,4,6,8,8,8,1,8,8,1,8,5,9,40,80,5,1,5,8,1,50セント,１分,７時間,1,2,,72,3,2,3,,1,1,4,2,1,1,213,38,5,3,3,,1,
R_1Qn4AAanm36gOPW,Default Response Set,2020-04-27 00:52:33,2020-04-27 01:09:50,1,0,0,0,5ea6650b-f5d6-828e-237a-cd7444278778,4948637,1303,"Monitas(Gain,Inc.)-Link",1,1,1,9,1,8,7,8,6,7,7,5,5,5,9,7,9,9,50,40,10,5,5,4,5,5,5,5,3,3,3,3,5,6,4,4,4,4,5,5,5,5,5,5,5,6,6,3,4,5,5,6,6,4,5,3,0,3,4,4,4,4,4,6,5,5,5,5,5,5,3,4,5,40,40,5,1,10,7,1,50,,,1,2,,70,3,0,3,,1,1,6,2,1,1,213,40,2,2,4,特になし,1,
R_2s0wWrBsiArE5et,Default Response Set,2020-04-26 10:51:38,2020-04-27 01:29:05,1,0,0,0,5ea59fb8-c8cd-32e5-e69b-6380297933b9,102343005,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,2,10,10,10,3,10,10,0100,0,0,3,3,3,1,1,8,8,10,10,0,10,9,8,8,7,0,10,9,3,10,2,3,8,8,1,10,2,2,2,2,10,9,10,7,7,0,10,0,6,7,2,4,9,9,2,2,2,2,1,8,3,6,10,20,5,1,5,4,1,50,4,4,1,1,,61,3,2,1,,1,1,7,1,1,1,213,14,1,6,4,特になし,1,
R_30c1NAKGwcTnMgJ,Default Response Set,2020-04-27 01:09:45,2020-04-27 01:29:51,1,0,0,0,5ea668d8-0d89-662d-ac8f-7fbadef403e8,101624496,1119,GMOResearch-Link,1,1,1,4,6,4,6,8,9,9,8,9,4,8,10,9,10,10,0,0100,0,6,5,0,6,5,10,10,2,2,0,0,7,10,10,10,0,8,7,6,9,8,6,8,7,4,6,8,8,8,8,3,6,5,8,8,0,1,3,5,4,1,6,8,7,5,1,5,6,4,6,1,8,40,50,9,1,9,4,1,50,3,4,1,2,,70,3,2,3,,1,1,6,2,2,2,213,46,2,2,2,,1,
R_1oebBic6W5c1yMc,Default Response Set,2020-04-27 00:51:42,2020-04-27 01:34:15,1,0,0,0,5ea66490-ab5c-9bb6-ac96-41051bdf506e,17934583,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,6,8,5,5,6,8,4,5,9,7,7,10,10,25,50,25,6,6,4,6,5,10,9,1,5,2,2,6,10,6,9,0,10,10,6,6,8,6,6,5,9,10,7,6,8,8,6,7,6,0,7,0,6,4,2,5,1,5,5,5,0,0,4,7,0,7,1,7,10,30,4,1,15,10,1,25セント ,1時間40分,,1,2,,60,1,1,2,,1,1,6,2,1,1,「213」,47,2,3,2,難しいアンケートでした。,1,
R_2TttMNBtJ0QQJtK,Default Response Set,2020-04-27 01:22:42,2020-04-27 01:35:54,1,0,0,0,5ea66beb-1733-c2ed-fa20-de86fe388f8f,19027403,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,7,5,5,5,6,4,2,5,8,7,10,10,7,85,10,5,6,5,3,4,3,10,5,5,5,4,5,5,8,10,10,0,1,6,4,6,5,5,4,0,5,6,5,4,5,7,6,7,7,7,5,0,0,0,0,2,0,6,3,4,3,0,1,1,6,1,0,5,10,20,5,1,2,5,1,50,3分,８時間,1,2,,65,3,2,2,,1,1,6,1,1,1,213,3,2,3,2,特に思いつくことはないです。,1,
R_XFGlq7Cz5kKZqV3,Default Response Set,2020-04-27 02:13:41,2020-04-27 02:31:11,1,0,0,0,5ea677e0-4b7f-d1fb-afe6-b3794384ea24,101252259,1119,GMOResearch-Link,1,1,1,10,0,10,8,10,10,10,10,4,5,10,10,10,10,10,70,20,10,9,8,6,6,6,10,10,10,6,3,3,4,10,10,10,0,7,10,10,10,10,5,9,0,2,10,10,7,9,10,9,8,0,0,7,0,4,9,0,7,4,0,10,10,3,0,5,8,2,6,3,10,0,0,5,1,15,7,1,50セント,３分,4時間,1,2,,70,3,3,6,主婦,1,1,5,2,1,1,213,4,4,4,4,,1,
R_VPEykGQOCQphocx,Default Response Set,2020-04-27 02:22:22,2020-04-27 02:38:17,1,0,0,0,5ea679ea-025a-b328-5dcd-1b0a9eeefa8b,101964518,1119,GMOResearch-Link,1,1,1,10,0,10,7,10,7,7,10,5,10,10,10,7,10,10,80,10,10,10,10,4,7,5,10,10,5,3,0,1,6,9,8,8,0,3,10,8,10,8,3,5,0,5,10,5,5,5,10,5,5,7,8,5,0,0,0,0,0,0,0,8,8,0,1,0,0,1,0,0,7,70,70,7,1,7,9,1,,,,1,2,,60,3,2,3,,1,1,6,1,1,1,213,40,4,5,1,,1,
R_3G2odBVO60mD0be,Default Response Set,2020-04-27 02:43:46,2020-04-27 03:06:44,1,0,0,0,5ea67ee0-b3e2-25b0-5d1c-bf2bee796852,4921399,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,10,10,10,8,8,10,5,10,8,10,8,10,10,80,10,10,6,6,5,6,5,5,5,5,5,0,0,6,7,6,7,1,6,5,8,8,8,3,5,6,5,5,5,5,5,5,9,9,3,1,5,0,3,5,2,5,2,2,5,5,5,2,5,5,5,2,4,5,50,20,5,1,15,2,1,50セント,3分,4時間,1,2,,65,1,2,5,,1,1,6,1,1,1,213,46,4,1,3,,1,
R_31GHTyRlQih9jMy,Default Response Set,2020-04-27 03:43:50,2020-04-27 04:05:14,1,0,0,0,5ea68cf0-c9ef-1f0c-e826-e4488fe68602,5036211,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,10,10,10,8,8,8,0,10,5,5,5,7,9,70,20,10,7,7,5,7,5,10,10,5,2,0,2,2,10,10,10,0,2,10,6,10,5,5,5,5,5,7,5,5,5,10,5,5,5,4,5,0,0,5,0,5,0,5,10,7,5,0,6,5,2,5,0,7,10,10,5,1,6,7,1,,,,1,2,,71,3,2,3,,1,1,6,3,1,1,213,40,3,2,5,,1,
R_2zw2w7F8DCO1YUj,Default Response Set,2020-04-27 04:01:08,2020-04-27 04:16:23,1,0,0,0,5ea69135-cc0d-ffee-f9cc-971b3c204232,103347962,1119,GMOResearch-Link,1,1,1,10,0,9,3,5,4,4,10,1,2,10,8,10,10,10,100,0,0,5,5,4,5,3,8,8,9,1,0,0,4,7,7,9,0,3,5,6,9,5,5,4,1,7,6,6,6,6,6,4,5,5,7,5,0,1,4,4,5,3,2,4,6,3,1,3,3,1,5,1,6,10,20,5,1,14,5,1,50,3分,4時間,1,2,,68,1,3,3,,1,1,8,1,1,1,213,40,1,2,5,,1,
R_bOuZokRdUhuLCJH,Default Response Set,2020-04-27 04:12:29,2020-04-27 04:30:40,1,0,0,0,5ea693bf-b960-ad96-fc17-d4bc3b97a0b4,102432121,1119,GMOResearch-Link,1,1,1,10,1,8,10,10,10,10,10,8,0,7,8,7,10,10,100,0,0,5,5,2,5,0,10,8,0,0,0,0,6,10,9,10,0,2,10,5,9,8,0,7,0,5,5,3,8,5,8,6,5,2,4,3,0,0,0,1,0,0,5,9,5,1,0,3,0,3,2,0,5,30,30,5,1,4,7,1,50,9,6,1,2,,65,1,1,5,,1,1,8,1,1,1,213,43,2,2,4,特になし,1,
R_Qi8aWmzmZeMF8cN,Default Response Set,2020-04-27 04:38:00,2020-04-27 04:45:47,1,0,0,0,5ea699c7-8d99-b659-28f7-b11a753b70ec,102134612,1119,GMOResearch-Link,1,1,1,6,0,9,5,10,0,0,4,0,0,8,8,9,10,10,90,8,2,4,3,0,10,0,8,5,6,5,5,5,4,7,7,7,0,0,6,3,6,3,3,3,3,2,5,0,0,0,0,2,2,8,9,2,0,0,0,10,0,0,5,5,1,0,4,0,0,6,0,0,0,80,80,5,1,1,4,1,50セント,10分」,4時間,1,2,,61,3,1,3,,1,1,9,2,1,1,213,40,4,3,5,,1,
R_24NkF9qfem0KaWi,Default Response Set,2020-04-27 04:54:42,2020-04-27 05:15:10,1,0,0,0,5ea69d88-cc28-a281-6182-a5b8acbca041,102141131,1119,GMOResearch-Link,1,1,1,8,0,6,5,6,6,6,5,1,3,7,6,4,9,9,70,20,10,5,4,4,5,4,8,8,6,4,3,3,4,8,8,8,0,2,8,5,7,5,4,4,3,6,6,7,5,6,6,6,2,5,7,3,0,3,2,3,3,3,3,8,5,4,3,4,4,3,5,4,5,30,30,5,1,14,6,1,50セント,5時間,,1,2,,61,1,2,5,,1,1,8,2,1,1,213,42,2,2,5,,1,
R_3GB6z0EhRYi5cyf,Default Response Set,2020-04-27 05:59:09,2020-04-27 06:14:03,1,0,0,0,5ea6acc1-434a-3859-4205-19754dbb9d04,101997091,1119,GMOResearch-Link,1,1,1,9,2,8,5,7,5,5,6,4,5,6,6,5,7,8,100,0,0,6,6,5,5,5,6,5,3,4,3,3,4,8,7,7,4,4,5,5,6,5,5,5,6,6,7,6,6,6,6,3,6,5,4,6,0,5,4,4,5,3,5,8,7,3,4,4,3,4,4,3,6,20,20,5,1,7,6,1,,,,1,2,,72,1,2,3,,1,1,6,2,1,1,213,38,2,2,1,,1,
R_28NXa0ulrUCHwm2,Default Response Set,2020-04-27 05:52:57,2020-04-27 06:16:10,1,0,0,0,5ea6ab21-a80d-5169-e226-9b3170c87eb7,103091720,1119,GMOResearch-Link,1,1,1,9,3,6,5,10,7,7,9,5,9,9,8,8,9,9,0,50,50,8,7,5,5,2,10,8,1,5,0,5,3,8,8,9,1,4,5,5,5,5,5,5,5,7,9,8,6,6,9,5,5,4,3,5,0,2,4,3,2,1,0,5,3,5,2,4,4,5,5,4,5,30,40,5,1,9,7,1,50,1分,2時間,1,2,,68,1,0,5,,1,1,3,2,1,1,213,41,5,1,1,,1,
R_1IY5ERUOQ7G2Cmn,Default Response Set,2020-04-27 05:43:35,2020-04-27 06:21:00,1,0,0,0,5ea6a91a-e5b0-b2a1-d4c8-80a4898c2430,103199607,1119,GMOResearch-Link,1,1,1,9,0,10,10,10,7,7,10,5,9,7,7,6,7,7,60,30,10,5,5,4,6,7,10,8,7,5,4,4,6,8,8,6,4,5,3,3,6,4,4,4,4,6,5,4,6,6,5,7,7,4,5,4,0,2,3,5,5,3,6,6,4,3,4,4,3,6,2,3,4,10,20,4,1,4,4,1,50セント,3分,4時間,1,2,,63,1,0,5,,1,1,8,2,1,1,213,40,3,2,4,計算のところに矛盾を感じて、解らなくなった。 / コロナ対策は、日本政府が迅速に対応しないといけないのに、何に対しても遅い。 / 真剣に日本のことを考えている様には感じない。 / 今回のことで、日本政府には失望している。,1,
R_QgOzb8FpTLbe0IF,Default Response Set,2020-04-27 05:40:38,2020-04-27 06:21:11,1,0,0,0,5ea6a851-6861-519d-cd85-31caf334cba5,19304178,1303,"Monitas(Gain,Inc.)-Link",1,1,1,4,0,9,9,9,10,8,10,9,10,10,8,7,9,9,50,30,20,8,8,7,7,7,8,10,3,3,1,2,5,8,8,8,1,6,8,8,8,8,5,5,3,8,8,7,4,7,7,8,7,3,8,8,0,5,6,2,7,7,4,8,8,8,3,7,8,1,8,7,8,30,50,7,1,10,9,1,50セント,？質問が文字脱落している。,6時間,1,2,,65,3,1,1,,1,1,4,2,1,1,213,45,3,4,4,迅速な検査体制が出来ていないことが残念です。また、国民への危機意識教育が不十分。早急に生活保証と同時に自粛をさせていくべきことは明白であった。 / 国民の多くの人の生活の状態の把握が不十分であった。,1,
R_2xDImZabUFigBaT,Default Response Set,2020-04-27 06:42:24,2020-04-27 06:49:10,1,0,0,0,5ea6b6e1-735e-8d91-7db0-dc0537888a7e,101315243,1119,GMOResearch-Link,1,1,1,5,4,7,7,10,9,10,10,4,6,6,8,6,9,10,100,0,0,6,6,4,10,7,8,8,3,4,4,4,3,7,7,6,3,2,6,6,8,7,7,7,8,4,8,6,6,6,6,4,6,6,4,7,0,6,4,6,4,4,4,7,6,4,4,4,6,7,6,4,6,60,80,5,1,1,6,1,50,3,16,1,2,,61,3,1,2,,1,1,5,2,1,1,213,42,4,2,2,簡単そうでとても難しかった。,1,
R_2ctSpKMZqX2b9uk,Default Response Set,2020-04-27 06:41:43,2020-04-27 07:01:12,1,0,0,0,5ea6b6b6-b2f7-c06a-3580-7c03a438183d,102474673,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,8,8,10,10,8,10,10,100,0,0,5,7,5,5,5,8,8,6,6,2,6,7,7,7,7,1,5,3,7,7,5,3,5,5,4,8,5,2,5,8,7,7,7,5,5,0,5,5,4,5,3,5,6,5,5,5,8,5,4,6,4,4,20,20,2,1,1,7,1,50セント,5時間,4時間,1,2,,61,3,3,6,専業主婦,1,1,7,2,1,1,213,47,4,4,4,人が外に出なければ終息すると思うが、現状では自分のことだけ考えて動き回る人がいる。旅行して自分の近くに来る人がいると腹が立つ。,1,
R_2U0dtCUHinMh3Dg,Default Response Set,2020-04-27 07:20:27,2020-04-27 07:42:33,1,0,0,0,5ea6bff2-d718-ceb5-362a-e87292e22c7e,102992981,1119,GMOResearch-Link,1,1,1,8,4,5,5,8,6,6,6,2,2,6,7,7,7,8,100,0,0,7,7,3,6,3,6,5,7,4,2,2,2,8,8,8,2,2,7,4,7,4,3,4,3,7,8,7,7,7,7,7,7,4,5,2,0,2,2,2,2,2,2,7,5,3,3,3,3,3,3,3,7,30,30,7,1,10,8,1,25,5時間,4時間,1,2,,67,3,1,3,,1,1,5,1,2,1,213,43,2,4,4,,1,
R_UKqBN66BUxAzURP,Default Response Set,2020-04-27 08:19:37,2020-04-27 08:33:46,1,0,0,0,5ea6cdb9-6803-e2ed-da45-1506e0c1dde8,100496375,1119,GMOResearch-Link,1,1,1,8,2,5,6,8,4,3,3,4,7,5,5,4,6,7,100,0,0,2,2,4,5,5,4,4,3,4,3,3,5,7,7,7,4,5,5,4,5,5,5,5,5,2,2,4,5,4,4,5,5,5,6,5,0,5,4,5,5,4,5,5,4,4,6,4,3,6,3,2,4,20,60,2,1,4,6,1,50セント,3分,4時間,1,1,,62,1,0,3,,1,1,9,1,1,1,213,14,5,1,4,,1,
R_2rjwkk7hX8w3Pmg,Default Response Set,2020-04-27 08:28:03,2020-04-27 08:33:58,1,0,0,0,5ea6cf92-2b38-68b8-6000-0511c905a313,19424332,1303,"Monitas(Gain,Inc.)-Link",1,1,1,8,5,7,8,8,6,8,8,5,7,6,7,3,5,7,100,0,0,6,4,6,6,5,10,9,4,5,5,5,5,5,5,5,5,5,8,8,7,8,7,7,9,5,6,7,7,7,6,7,7,5,5,4,5,3,4,4,5,5,5,7,7,6,7,7,7,2,8,8,7,10,20,5,1,4,5,1,50セント,900分,4,1,2,,25,1,0,1,,1,1,4,2,1,1,213,23,2,2,3,はやく落ちついてほしい,1,
R_3NwXibf3DsA6TIB,Default Response Set,2020-04-27 08:27:22,2020-04-27 08:34:16,1,0,0,0,5ea6cf95-0e46-2899-922e-088af343e31e,3203644,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,2,7,7,10,7,9,10,4,7,7,8,4,8,10,100,0,0,7,7,5,5,5,9,8,7,6,4,4,4,6,6,6,3,3,6,5,8,4,5,6,6,5,6,6,6,7,9,6,7,4,1,6,7,4,4,5,5,5,5,4,5,4,3,4,4,4,4,4,9,10,20,5,1,2,8,1,50,300分,4,1,2,,60,3,2,1,,1,1,4,2,1,1,213,21,3,3,2,,1,
R_3I4VfJ6xNiPRUvM,Default Response Set,2020-04-27 08:25:32,2020-04-27 08:34:52,1,0,0,0,5ea6cf1a-2c43-7924-b6c0-b741c6106f27,19242035,1303,"Monitas(Gain,Inc.)-Link",1,1,1,7,3,5,5,7,7,6,7,5,5,6,6,3,6,6,100,0,0,6,5,4,5,5,5,5,5,4,5,4,7,7,6,6,4,4,6,5,5,5,4,4,5,6,4,5,5,4,5,6,6,5,6,5,0,5,4,5,4,4,6,6,5,5,3,4,5,5,4,5,6,30,40,6,1,3,5,1,50,300,4,1,1,,34,3,1,1,,1,1,5,1,1,1,213,14,5,3,4,,1,
R_2zC6hYbvH0YWEQp,Default Response Set,2020-04-27 08:25:08,2020-04-27 08:34:54,1,0,0,0,5ea6cf10-6070-9158-a049-58d540ee2dcf,5802590,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,10,7,10,8,9,10,5,10,10,10,0,5,9,45,25,30,5,8,5,7,8,8,9,10,5,0,6,8,10,10,10,2,7,7,7,7,9,1,8,8,7,7,7,7,7,10,7,10,7,10,10,0,5,5,5,6,9,8,5,8,9,2,9,8,8,2,8,7,50,80,7,1,5,10,1,50セント,,,1,1,,43,3,2,1,,1,1,3,2,1,1,213,9,5,7,2,,1,
R_yEfQMmNnZmUE98t,Default Response Set,2020-04-27 08:16:10,2020-04-27 08:36:13,1,0,0,0,5ea6ccae-59e6-5b6b-77cc-f1e0eeda5519,103064847,1119,GMOResearch-Link,1,1,1,8,1,5,7,10,9,10,10,5,7,5,5,3,5,5,100,0,0,3,5,1,5,5,10,10,5,4,1,3,5,7,8,7,2,2,8,5,7,7,5,7,3,7,5,7,6,8,9,5,7,5,6,8,0,3,7,5,5,2,5,7,7,5,3,5,6,4,3,2,7,30,40,5,1,7,6,1,25セント,15時間,4時間,1,2,,65,3,1,3,,1,1,7,1,1,1,213,28,4,4,4,,1,
R_0J50RLqC2WHbvqh,Default Response Set,2020-04-27 08:29:51,2020-04-27 08:37:12,1,0,0,0,5ea6d024-d089-18fa-f4bc-e693e9ad1fa3,101442769,1119,GMOResearch-Link,1,1,1,6,0,6,8,5,5,6,10,10,10,5,5,6,6,6,80,20,0,7,7,4,5,5,6,6,4,4,4,4,5,6,6,6,2,4,5,5,5,5,5,5,5,4,6,5,4,5,5,6,5,2,4,6,0,3,5,4,5,4,5,6,6,6,4,4,4,4,6,6,6,10,40,5,1,5,4,1,,,,1,2,,61,3,0,3,,1,1,6,1,1,1,213,23,4,6,3,,1,
R_xocSA0keV4Ww6Fb,Default Response Set,2020-04-27 08:25:36,2020-04-27 08:37:32,1,0,0,0,5ea6cf19-20b9-b20f-0133-4272e8d5055a,102804064,1119,GMOResearch-Link,1,1,1,7,4,7,7,7,7,7,7,8,7,6,6,7,7,8,90,5,5,4,4,4,7,5,7,7,3,2,2,2,4,7,7,7,5,4,7,7,7,6,5,5,5,7,7,7,7,7,7,6,6,5,7,5,0,4,4,4,4,4,7,7,7,7,6,4,6,7,4,7,7,10,10,7,1,9,5,1,25セント,9分,7時間,1,1,,48,3,1,1,,1,1,6,1,1,1,213,22,5,6,2,特になし,1,
R_3G1IGx3snUAsV49,Default Response Set,2020-04-27 08:26:03,2020-04-27 08:37:43,1,0,0,0,5ea6cf2e-589b-2dd0-9337-cd9ad72165e6,18647040,1303,"Monitas(Gain,Inc.)-Link",1,1,1,9,0,9,9,10,9,9,10,9,10,9,8,8,10,10,90,5,5,10,8,4,7,4,8,8,2,2,1,1,5,10,10,10,0,3,10,8,10,6,5,4,5,9,10,9,9,6,8,1,4,10,7,4,0,6,1,2,7,3,1,10,6,3,2,4,4,2,4,3,9,50,50,5,1,6,8,1,50セント,300分,4時間,1,2,,28,3,1,1,,1,1,7,1,1,1,213,34,3,3,3,,1,
R_1gvUmw8koIEJk9p,Default Response Set,2020-04-27 08:25:09,2020-04-27 08:38:09,1,0,0,0,5ea6cf02-309c-eec7-740c-aec91ecf2cc7,18522603,1303,"Monitas(Gain,Inc.)-Link",1,1,1,5,3,3,2,5,2,1,9,0,4,6,6,6,6,6,100,0,0,6,6,6,6,5,10,6,0,0,0,0,4,10,10,9,0,4,5,7,8,8,5,5,4,2,4,7,7,6,7,4,6,6,6,4,0,4,2,4,4,5,4,10,6,5,0,4,3,2,3,5,10,10,30,5,1,11,7,1,25セント,9分,7時間,1,2,,22,2,0,1,,1,1,5,2,1,1,213,5,5,2,2,教育、裕福かどうかについての問題(はしごの問題)には、新型コロナウイルスとどのような関係があるのですか？答えたくないとか不快だとかは感じませんでしたが純粋に気になります。,1,
R_vC6jsxYsjp9liaR,Default Response Set,2020-04-27 08:28:50,2020-04-27 08:38:42,1,0,0,0,5ea6cfd6-f083-8f1f-5232-74a477b61d98,103191607,1119,GMOResearch-Link,1,1,1,7,1,6,6,10,7,6,9,7,5,5,5,1,7,5,70,20,10,5,5,5,3,5,9,8,2,3,2,3,4,6,5,5,4,5,5,5,6,5,4,5,5,1,1,5,5,5,5,3,4,6,6,5,0,5,3,5,5,5,5,5,5,4,1,3,3,5,4,5,5,50,50,5,1,9,4,1,50,100,4,1,2,,33,3,1,2,,1,1,6,2,2,1,213,23,2,2,3,わかりやすく回答しやすかったです,1,
R_2bHm8p4CW2Zd78E,Default Response Set,2020-04-27 08:30:08,2020-04-27 08:39:14,1,0,0,0,5ea6d018-e1ab-071d-cc3f-43ff5131d916,19474442,1303,"Monitas(Gain,Inc.)-Link",1,1,1,5,5,4,4,10,10,10,10,5,10,10,9,9,10,10,50,30,20,5,3,6,7,6,9,10,5,5,7,5,4,10,7,7,0,4,8,9,10,8,4,7,4,10,7,10,3,0,5,4,1,7,10,0,0,4,0,10,4,3,5,10,10,10,4,10,10,4,8,8,5,70,70,5,1,5,1,1,50,100,16,1,2,,19,2,0,4,,1,1,6,2,1,1,213,1,5,2,3,,1,
R_1g5Bg36oqKdTEnR,Default Response Set,2020-04-27 08:25:19,2020-04-27 08:39:47,1,0,0,0,5ea6cf0c-2d03-69c0-dccc-803919f92423,19331331,1303,"Monitas(Gain,Inc.)-Link",1,1,1,10,0,10,10,10,10,8,10,0,7,9,9,9,10,9,70,20,10,8,7,3,3,3,10,10,7,3,1,2,4,7,7,8,1,0,8,8,9,9,8,8,5,7,9,7,8,9,10,8,9,2,2,7,0,1,5,5,5,4,2,10,8,4,0,8,8,0,7,8,10,30,40,5,1,15,9,1,50,3,4,1,2,,47,3,4,1,,1,1,5,2,1,1,213,21,3,5,4,,1,
R_3KCmxFhE0WUfmZE,Default Response Set,2020-04-27 08:27:04,2020-04-27 08:40:14,1,0,0,0,5ea6cf50-c6d0-8646-b766-f096367f1fe6,103236314,1119,GMOResearch-Link,1,1,1,6,1,5,5,8,5,5,10,4,4,10,8,5,4,10,50,25,25,6,5,5,4,5,6,6,5,4,3,5,4,6,5,5,3,5,5,4,7,5,4,5,5,6,6,7,5,5,6,5,3,5,7,4,0,5,3,4,4,3,3,6,5,3,5,4,5,6,3,3,5,50,50,5,1,14,5,1,50セント,300分,5時間,1,2,,44,1,4,1,,1,1,8,1,1,1,213,4,2,2,3,,1,
R_ZtbMuIWDhJtUxA5,Default Response Set,2020-04-27 08:29:02,2020-04-27 08:40:37,1,0,0,0,5ea6cff5-65b9-b41f-4956-93c83f3daa7c,103401666,1119,GMOResearch-Link,1,1,1,7,0,6,6,9,6,8,9,4,8,6,9,8,10,10,60,20,20,3,3,3,3,2,7,5,5,4,0,3,3,7,7,6,3,3,6,7,6,7,3,6,4,2,3,4,6,4,4,4,4,7,7,6,0,3,3,6,6,3,2,7,4,3,3,3,4,6,3,4,7,60,60,4,1,16,6,1,25セント,300分,7時間,1,2,,18,1,0,4,,1,1,7,1,1,1,213,34,5,3,2,,1,
R_1d1a0var9BGfpSA,Default Response Set,2020-04-27 08:26:14,2020-04-27 08:40:55,1,0,0,0,5ea6cf24-f7b4-899c-7961-7826eba4d10c,102217651,1119,GMOResearch-Link,1,1,1,8,2,7,6,7,3,3,5,4,4,7,7,7,7,7,90,5,5,6,6,5,6,6,7,7,5,5,5,5,4,4,4,4,6,4,6,6,6,6,4,6,6,7,7,6,6,6,6,5,4,6,7,5,0,6,3,4,4,4,4,6,6,6,4,6,6,6,6,4,6,50,20,5,1,13,7,1,50,3,4,1,1,,62,3,1,1,,1,1,8,2,2,2,213,46,2,1,5,全ての対応が遅い。全てが後手後手 / 政治的なからくりがありそう,1,
