"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","sex","sex_3_TEXT","age","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1_1","psych_wellbeing2_1","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","conspiracy_theories_1","conspiracy_theories_2","conspiracy_theories_3","conspiracy_theories_4","open_mindness_1","open_mindness_2","open_mindness_3","open_mindness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self.control_1","trait_self.control_2","trait_self.control_3","trait_self.control_4","self.esteem_1","Q108_1","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","moral_identity_1","moral_identity_2","moral_identity_3","moral_identity_4","moral_identity_5","moral_identity_6","moral_identity_7","moral_identity_8","moral_identity_9","moral_identity_10","risk_perception_1","risk_perception_2","political_ideology_1","moral_circle1","health_1","CRT1","CRT2","CRT3","marital","children","employment","employment_6_TEXT","ladder_answer","urban","tested_positive","know_tested_positive","no_bots","FL_28_DO"
"445","29/04/2020 18.00","29/04/2020 18.13",0,"46.107.70.116",100,816,1,"29/04/2020 18.13","R_3P7RV9jM8KC2MHP",NA,NA,NA,NA,46.84089661,16.83990479,"anonymous","HU",1,"",53,8,1,8,10,10,10,10,10,8,6,10,10,9,10,10,0,100,0,8,7,8,9,8,10,9,8,4,10,9,3,10,10,10,0,2,9,8,7,6,2,5,1,8,10,8,10,9,10,4,9,4,1,7,0,6,5,2,4,8,5,9,6,2,0,8,0,0,6,6,6,20,30,5,7,8,25,3,7,3,1,1,"",5,1,1,1,213,"Morality-as-cooperation(shortversion)|Attentioncheck|Self-esteem|NationalIdentification|Riskperception|Traitoptimism|Socialbelonging|Traitself-control|Collectivenarcissism|Open-mindedness|Physicalcontact|Generosity|Politicalideology|MoralIdentity|Moralcircle|ConspiracyTheoriesCOVID-19|Psychologicalwell-being|Narcissism|Physicalhygiene|Physicalhealth|Anti-coronapolicysupport"
"446","29/04/2020 17.56","29/04/2020 18.13",0,"86.59.144.236",100,1071,1,"29/04/2020 18.13","R_2xF3aYvRIjoG2s6",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",60,9,0,8,3,10,10,10,10,0,5,10,10,9,10,10,90,10,0,7,7,6,6,6,10,10,5,5,5,5,3,10,10,8,0,4,7,6,9,10,5,5,0,5,6,8,7,3,4,4,4,6,7,5,0,1,6,4,6,4,3,10,7,5,0,4,6,0,6,6,7,60,20,9,14,2,50,30000,2,1,0,5,"",5,1,1,1,213,"Moralcircle|Open-mindedness|NationalIdentification|Physicalhealth|Politicalideology|ConspiracyTheoriesCOVID-19|Narcissism|Attentioncheck|Collectivenarcissism|Morality-as-cooperation(shortversion)|Traitoptimism|MoralIdentity|Riskperception|Traitself-control|Generosity|Physicalcontact|Socialbelonging|Anti-coronapolicysupport|Self-esteem|Psychologicalwell-being|Physicalhygiene"
"447","29/04/2020 18.04","29/04/2020 18.15",0,"31.13.191.197",100,633,1,"29/04/2020 18.15","R_1oFiAvpELaS9KVG",NA,NA,NA,NA,59.33070374,18.0717926,"anonymous","HU",1,"",62,6,6,10,10,10,10,10,9,10,10,10,10,10,6,10,100,0,0,6,7,10,10,10,10,10,10,10,10,10,10,10,9,8,8,7,10,10,10,9,9,8,8,6,8,10,10,10,5,6,7,10,6,10,10,10,10,10,10,10,6,10,10,10,8,6,8,7,6,8,8,60,70,10,1,6,50,10,5,1,0,2,"",2,1,1,1,213,"Self-esteem|Collectivenarcissism|Narcissism|Politicalideology|NationalIdentification|Physicalcontact|Traitoptimism|Socialbelonging|Traitself-control|Attentioncheck|Anti-coronapolicysupport|ConspiracyTheoriesCOVID-19|Physicalhygiene|Moralcircle|Generosity|Open-mindedness|Psychologicalwell-being|Physicalhealth|Morality-as-cooperation(shortversion)|Riskperception|MoralIdentity"
"448","29/04/2020 17.59","29/04/2020 18.17",0,"217.65.121.139",100,1068,1,"29/04/2020 18.17","R_1kIDoftEw1oOXhz",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",61,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,90,1,0,5,5,10,1,1,6,6,6,6,2,6,6,6,0,4,10,7,10,10,0,6,0,0,1,6,5,5,9,7,8,6,0,9,6,5,6,1,7,6,10,10,9,8,0,8,5,0,9,9,5,20,70,6,1,9,50,1,4,1,1,3,"",11,1,1,1,213,"Traitoptimism|ConspiracyTheoriesCOVID-19|Psychologicalwell-being|Generosity|Open-mindedness|Physicalcontact|Riskperception|Socialbelonging|MoralIdentity|Self-esteem|Politicalideology|Morality-as-cooperation(shortversion)|Moralcircle|Attentioncheck|Traitself-control|NationalIdentification|Collectivenarcissism|Physicalhygiene|Narcissism|Physicalhealth|Anti-coronapolicysupport"
"449","29/04/2020 17.57","29/04/2020 18.20",0,"185.8.75.131",100,1373,1,"29/04/2020 18.20","R_2uU5LsedPIfJb4l",NA,NA,NA,NA,46.25300598,20.14819336,"anonymous","HU",1,"",54,7,4,7,8,8,7,7,7,5,5,6,6,6,8,8,90,10,0,8,7,5,5,5,9,8,4,4,4,4,6,8,9,9,0,7,5,6,6,6,4,4,7,6,6,6,6,7,9,7,7,6,10,6,0,6,5,4,5,5,6,7,7,6,4,6,6,7,5,7,7,50,60,7,9,4,25,3,7,3,2,1,"",5,2,1,1,213,"Physicalhygiene|Narcissism|ConspiracyTheoriesCOVID-19|Morality-as-cooperation(shortversion)|Collectivenarcissism|Self-esteem|Moralcircle|Traitself-control|Psychologicalwell-being|Physicalhealth|Anti-coronapolicysupport|MoralIdentity|NationalIdentification|Open-mindedness|Traitoptimism|Politicalideology|Attentioncheck|Physicalcontact|Socialbelonging|Riskperception|Generosity"
"450","29/04/2020 18.04","29/04/2020 18.20",0,"145.236.215.181",100,999,1,"29/04/2020 18.20","R_2eXAIPav9770RpT",NA,NA,NA,NA,46.08329773,18.23330688,"anonymous","HU",1,"",63,7,2,8,8,8,3,3,3,3,2,8,8,7,7,7,35,55,10,7,5,2,2,2,7,7,7,2,3,6,3,8,8,8,2,3,7,6,7,7,5,4,2,3,6,6,6,7,7,7,6,6,6,4,0,3,3,3,3,3,6,6,6,3,3,6,6,3,3,3,8,10,60,5,14,5,50,NA,NA,1,0,5,"",6,2,1,1,213,"Collectivenarcissism|Moralcircle|Attentioncheck|ConspiracyTheoriesCOVID-19|Open-mindedness|Psychologicalwell-being|Traitself-control|MoralIdentity|Socialbelonging|Politicalideology|Morality-as-cooperation(shortversion)|Traitoptimism|NationalIdentification|Anti-coronapolicysupport|Self-esteem|Riskperception|Narcissism|Physicalhealth|Physicalhygiene|Physicalcontact|Generosity"
"451","29/04/2020 18.00","29/04/2020 18.22",0,"86.101.173.1",100,1313,1,"29/04/2020 18.22","R_2YndIpdqsz0tBtv",NA,NA,NA,NA,48.09869385,19.80299377,"anonymous","HU",1,"",60,7,2,5,8,10,7,7,10,7,7,7,7,7,9,9,50,50,0,7,7,8,8,8,9,9,9,8,8,7,8,9,9,9,1,8,8,8,8,8,5,5,1,7,7,8,8,8,8,5,8,7,1,8,0,6,6,1,7,2,2,8,8,5,1,6,7,1,5,8,8,50,50,6,16,8,253,3,7,3,2,6,"",6,1,1,1,213,"Politicalideology|NationalIdentification|Physicalhygiene|Physicalcontact|Generosity|Socialbelonging|Anti-coronapolicysupport|Collectivenarcissism|Physicalhealth|Morality-as-cooperation(shortversion)|Narcissism|MoralIdentity|Attentioncheck|Self-esteem|Moralcircle|Traitoptimism|Riskperception|Psychologicalwell-being|Traitself-control|Open-mindedness|ConspiracyTheoriesCOVID-19"
"452","29/04/2020 18.03","29/04/2020 18.23",0,"81.183.64.216",100,1186,1,"29/04/2020 18.23","R_33a7Teo3AQvVkAw",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",61,10,0,10,10,10,9,9,10,9,10,10,10,10,10,10,60,30,10,8,8,5,5,5,10,10,1,0,10,1,7,10,10,10,0,5,8,8,9,9,9,5,0,9,7,9,8,9,10,5,9,9,3,6,0,4,7,5,5,2,1,6,6,4,5,5,5,5,5,5,5,90,90,5,10,5,25,1,4,3,2,5,"",6,1,1,2,213,"Generosity|Riskperception|Traitself-control|Moralcircle|Traitoptimism|Self-esteem|MoralIdentity|Physicalhygiene|Attentioncheck|NationalIdentification|Open-mindedness|Psychologicalwell-being|Politicalideology|Anti-coronapolicysupport|Morality-as-cooperation(shortversion)|Physicalcontact|Narcissism|Socialbelonging|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Physicalhealth"
"453","29/04/2020 18.07","29/04/2020 18.24",0,"176.77.154.242",100,1025,1,"29/04/2020 18.24","R_Qh4P6cG87VjnNvj",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",51,8,6,10,9,10,9,10,10,1,10,8,8,3,10,3,70,25,5,2,4,1,3,0,10,6,0,0,0,1,2,10,10,10,0,2,8,9,9,7,3,4,0,4,5,6,9,7,9,3,8,4,7,6,0,3,6,2,6,7,3,3,4,2,0,2,1,1,1,0,2,30,30,5,2,8,25,3,7,3,3,1,"",7,1,1,1,213,"Politicalideology|ConspiracyTheoriesCOVID-19|Self-esteem|Riskperception|Anti-coronapolicysupport|Physicalhygiene|Collectivenarcissism|Morality-as-cooperation(shortversion)|Traitself-control|Psychologicalwell-being|Attentioncheck|NationalIdentification|Physicalhealth|Narcissism|MoralIdentity|Generosity|Traitoptimism|Physicalcontact|Moralcircle|Socialbelonging|Open-mindedness"
"454","29/04/2020 18.08","29/04/2020 18.25",0,"188.143.99.81",100,1054,1,"29/04/2020 18.25","R_3kADRuC0htsEYB8",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",60,10,0,10,10,10,10,10,10,9,10,7,6,6,6,7,10,80,10,6,6,7,6,6,10,10,6,3,1,1,4,10,10,6,8,2,6,3,3,7,4,4,2,8,8,7,6,7,8,9,9,2,10,6,0,3,4,2,2,2,3,8,7,3,1,6,1,1,6,6,8,10,20,8,12,8,5010,100,4,2,1,5,"",7,1,1,1,213,"Physicalcontact|Moralcircle|Psychologicalwell-being|Socialbelonging|Collectivenarcissism|Attentioncheck|Anti-coronapolicysupport|Traitoptimism|Riskperception|Physicalhealth|Traitself-control|Politicalideology|Generosity|ConspiracyTheoriesCOVID-19|Morality-as-cooperation(shortversion)|MoralIdentity|Narcissism|NationalIdentification|Self-esteem|Physicalhygiene|Open-mindedness"
"455","29/04/2020 18.03","29/04/2020 18.35",0,"89.135.29.29",100,1921,1,"29/04/2020 18.35","R_1Cl8GG12Qfzu9NM",NA,NA,NA,NA,47.0933075,17.91149902,"anonymous","HU",1,"",63,7,2,2,10,10,10,10,10,5,7,0,8,0,8,8,0,70,30,8,8,5,5,5,10,10,0,0,2,2,0,10,8,8,0,2,10,10,10,10,1,1,0,8,9,10,8,8,8,9,9,10,10,10,0,1,7,1,7,7,2,10,10,1,10,8,8,0,1,1,10,70,70,5,16,8,25,3,7,1,3,6,"szellemi szabadfoglalkozású",6,1,1,1,213,"Physicalhygiene|Self-esteem|Anti-coronapolicysupport|NationalIdentification|Moralcircle|Collectivenarcissism|Open-mindedness|Physicalhealth|Politicalideology|Traitself-control|Riskperception|Socialbelonging|Attentioncheck|Generosity|Physicalcontact|Psychologicalwell-being|Narcissism|Morality-as-cooperation(shortversion)|Traitoptimism|MoralIdentity|ConspiracyTheoriesCOVID-19"
"456","29/04/2020 18.22","29/04/2020 18.39",0,"46.139.189.25",100,988,1,"29/04/2020 18.39","R_1ezsmckVzywa6fE",NA,NA,NA,NA,46.21670532,20.48330688,"anonymous","HU",1,"",63,9,0,5,7,9,5,5,4,7,9,5,4,7,4,6,90,10,0,7,4,7,10,9,10,10,10,7,0,2,4,9,10,10,0,0,10,8,9,10,4,4,1,7,8,8,4,7,6,6,7,7,6,7,0,4,6,4,6,6,6,10,10,5,0,9,8,8,5,7,9,40,80,7,16,7,25,3,7,3,0,1,"",7,1,1,1,213,"Self-esteem|Collectivenarcissism|Moralcircle|Physicalhealth|Psychologicalwell-being|Open-mindedness|Physicalhygiene|Socialbelonging|Morality-as-cooperation(shortversion)|Riskperception|Physicalcontact|Attentioncheck|ConspiracyTheoriesCOVID-19|Anti-coronapolicysupport|Narcissism|Traitself-control|Generosity|NationalIdentification|MoralIdentity|Traitoptimism|Politicalideology"
"457","29/04/2020 18.28","29/04/2020 18.40",0,"87.242.21.44",100,740,1,"29/04/2020 18.40","R_77NvipVhUVPBnnr",NA,NA,NA,NA,47.18989563,20.00480652,"anonymous","HU",2,"",59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60,30,10,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,8,5,5,0,0,0,10,5,5,4,0,5,5,5,5,5,5,50,50,5,7,5,50,300,4,3,2,5,"",7,1,1,1,213,"Narcissism|Moralcircle|MoralIdentity|Attentioncheck|Anti-coronapolicysupport|Physicalcontact|Socialbelonging|Riskperception|Morality-as-cooperation(shortversion)|Self-esteem|Collectivenarcissism|Politicalideology|Traitoptimism|ConspiracyTheoriesCOVID-19|Traitself-control|Psychologicalwell-being|Physicalhealth|Open-mindedness|Physicalhygiene|NationalIdentification|Generosity"
"458","29/04/2020 18.11","29/04/2020 18.41",0,"85.66.209.241",100,1779,1,"29/04/2020 18.41","R_ROC9IsA28dnQdcB",NA,NA,NA,NA,47.61669922,21.3500061,"anonymous","HU",2,"",61,10,0,10,10,10,10,10,10,10,10,10,10,8,10,10,0,80,20,4,4,5,5,5,10,8,2,1,0,2,7,10,10,10,1,1,6,5,7,8,1,2,0,4,4,7,5,7,9,9,8,6,2,1,0,1,1,1,0,2,1,10,8,5,0,7,8,2,5,4,10,40,60,5,14,6,25,1,2,3,2,5,"",7,1,1,1,213,"Psychologicalwell-being|MoralIdentity|Open-mindedness|Physicalhealth|Socialbelonging|Attentioncheck|Generosity|ConspiracyTheoriesCOVID-19|Politicalideology|NationalIdentification|Anti-coronapolicysupport|Riskperception|Physicalhygiene|Moralcircle|Narcissism|Morality-as-cooperation(shortversion)|Self-esteem|Collectivenarcissism|Physicalcontact|Traitself-control|Traitoptimism"
"459","29/04/2020 18.19","29/04/2020 18.41",0,"78.92.107.51",100,1350,1,"29/04/2020 18.41","R_3qe5pctJDQfL8P9",NA,NA,NA,NA,47.95539856,21.71670532,"anonymous","HU",1,"",55,10,0,10,10,10,9,10,10,10,10,10,10,0,9,6,10,80,10,10,10,10,9,10,10,10,10,9,0,10,0,10,10,10,0,0,10,10,10,10,6,0,0,10,10,10,10,10,10,10,10,0,0,10,0,0,10,10,0,1,0,10,10,0,0,10,0,10,1,10,10,100,70,9,1,10,50,1,16,3,2,1,"",3,1,1,1,213,"Morality-as-cooperation(shortversion)|Psychologicalwell-being|Physicalcontact|Socialbelonging|Traitself-control|Open-mindedness|Traitoptimism|Attentioncheck|Self-esteem|Generosity|Narcissism|Physicalhealth|Moralcircle|Physicalhygiene|Riskperception|Politicalideology|Collectivenarcissism|NationalIdentification|MoralIdentity|Anti-coronapolicysupport|ConspiracyTheoriesCOVID-19"
"460","29/04/2020 18.16","29/04/2020 18.45",0,"85.66.160.93",100,1729,1,"29/04/2020 18.45","R_pJCN9dV604GD5yV",NA,NA,NA,NA,47.50120544,19.91499329,"anonymous","HU",2,"",54,10,0,9,10,10,9,9,7,5,10,10,10,4,10,4,50,40,10,8,9,1,3,2,10,10,10,9,0,4,4,10,10,8,0,7,9,8,9,10,1,2,1,10,10,9,8,9,10,8,9,7,4,4,6,8,6,5,7,8,9,10,9,6,0,8,9,0,7,8,9,20,40,4,11,10,50,300,4,3,2,1,"",4,1,1,1,213,"MoralIdentity|Open-mindedness|Physicalcontact|Self-esteem|Generosity|Psychologicalwell-being|Politicalideology|Anti-coronapolicysupport|Physicalhealth|Socialbelonging|NationalIdentification|Traitoptimism|Traitself-control|Riskperception|Narcissism|Physicalhygiene|ConspiracyTheoriesCOVID-19|Attentioncheck|Moralcircle|Morality-as-cooperation(shortversion)|Collectivenarcissism"
"461","29/04/2020 18.15","29/04/2020 18.47",0,"78.92.37.165",100,1894,1,"29/04/2020 18.47","R_3kByd3fBr19S1zR",NA,NA,NA,NA,46.84089661,16.83990479,"anonymous","HU",1,"",60,9,0,10,10,8,8,5,8,1,8,1,6,1,8,10,80,20,0,1,3,5,7,3,9,10,1,0,7,5,1,10,10,8,4,2,8,3,9,9,2,5,2,3,4,6,6,5,2,1,6,8,9,5,0,3,3,5,3,6,3,10,5,2,0,2,8,7,3,6,8,70,70,8,9,2,25,3,4,1,1,5,"",4,2,1,1,213,"Physicalhygiene|Physicalhealth|Narcissism|Physicalcontact|Politicalideology|Traitself-control|Collectivenarcissism|Moralcircle|Riskperception|Generosity|Attentioncheck|MoralIdentity|Morality-as-cooperation(shortversion)|Open-mindedness|ConspiracyTheoriesCOVID-19|Traitoptimism|Anti-coronapolicysupport|Socialbelonging|NationalIdentification|Psychologicalwell-being|Self-esteem"
"462","29/04/2020 18.46","29/04/2020 18.50",0,"176.77.129.17",100,217,1,"29/04/2020 18.50","R_3qUuyUPgMgJCY3L",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",53,7,5,4,4,3,6,10,9,5,6,7,5,4,6,5,80,20,0,5,5,5,4,6,6,5,6,7,5,4,7,7,5,6,7,6,7,9,5,5,7,5,5,6,6,8,6,5,6,7,7,6,8,7,5,10,8,5,4,6,6,7,7,7,9,7,6,5,6,7,5,60,70,7,10,8,NA,NA,NA,2,0,1,"",NA,2,1,1,213,"Morality-as-cooperation(shortversion)|Socialbelonging|Physicalcontact|ConspiracyTheoriesCOVID-19|Traitoptimism|Psychologicalwell-being|Moralcircle|Generosity|MoralIdentity|Politicalideology|Attentioncheck|Self-esteem|NationalIdentification|Traitself-control|Open-mindedness|Physicalhealth|Narcissism|Physicalhygiene|Collectivenarcissism|Anti-coronapolicysupport|Riskperception"
"463","29/04/2020 18.24","29/04/2020 18.53",0,"176.77.145.9",100,1725,1,"29/04/2020 18.53","R_2787Qe3cVdmvuoN",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",62,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,90,5,5,8,9,10,10,10,10,10,10,0,0,0,0,10,10,10,10,10,10,7,10,10,8,0,0,10,10,10,10,10,10,10,10,0,0,10,8,0,10,0,10,0,0,10,10,10,0,10,10,10,0,10,10,0,0,7,1,10,250,300,8,1,4,5,"",9,1,1,1,213,"Traitself-control|Morality-as-cooperation(shortversion)|Open-mindedness|Attentioncheck|Physicalcontact|Anti-coronapolicysupport|Physicalhygiene|Riskperception|Traitoptimism|Politicalideology|MoralIdentity|NationalIdentification|Psychologicalwell-being|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Physicalhealth|Self-esteem|Moralcircle|Narcissism|Socialbelonging|Generosity"
"464","29/04/2020 18.21","29/04/2020 18.53",0,"188.36.240.105",100,1947,1,"29/04/2020 18.53","R_3OdiM49XzpFfw1V",NA,NA,NA,NA,47.66319275,21.52020264,"anonymous","HU",1,"",63,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,5,4,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,10,10,10,10,0,0,0,8,10,5,5,5,10,10,10,10,0,8,0,0,0,0,10,10,10,10,10,10,0,10,10,10,NA,10,10,50,50,5,16,5,100,30,4,1,3,1,"",9,2,1,1,213,"ConspiracyTheoriesCOVID-19|Moralcircle|Generosity|Physicalhealth|Socialbelonging|MoralIdentity|Morality-as-cooperation(shortversion)|Open-mindedness|Attentioncheck|Traitself-control|Traitoptimism|Psychologicalwell-being|Narcissism|Politicalideology|Riskperception|Physicalcontact|Collectivenarcissism|Anti-coronapolicysupport|Self-esteem|Physicalhygiene|NationalIdentification"
"465","29/04/2020 18.27","29/04/2020 18.57",0,"188.156.123.177",100,1823,1,"29/04/2020 18.57","R_Y49yFkpmcAKVB5f",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",29,7,2,7,8,10,7,7,9,3,8,8,9,3,9,9,0,50,50,4,4,3,8,1,8,7,7,7,3,7,2,8,9,9,9,3,8,6,8,7,2,7,4,8,8,6,8,7,8,7,8,7,5,3,7,7,6,3,7,7,2,8,9,7,0,7,2,0,6,7,7,30,70,2,15,4,25,300,7,3,0,1,"",6,1,1,1,213,"NationalIdentification|Open-mindedness|Politicalideology|Traitoptimism|Attentioncheck|MoralIdentity|Physicalhygiene|Traitself-control|Riskperception|Narcissism|Moralcircle|Anti-coronapolicysupport|Generosity|Physicalcontact|Collectivenarcissism|Morality-as-cooperation(shortversion)|Self-esteem|ConspiracyTheoriesCOVID-19|Physicalhealth|Socialbelonging|Psychologicalwell-being"
"466","29/04/2020 18.49","29/04/2020 19.04",0,"78.131.92.163",100,912,1,"29/04/2020 19.04","R_3OjmFzvAHR4QpEF",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",30,8,6,10,10,10,2,8,10,5,0,10,10,8,10,10,100,0,0,6,5,0,0,0,10,6,0,0,0,0,5,10,10,10,0,0,5,0,0,5,0,0,2,7,7,5,6,8,10,9,9,2,6,6,0,0,0,0,0,0,0,10,10,0,0,4,4,0,5,5,8,60,50,5,4,8,50,3,4,2,0,1,"",5,1,1,1,213,"Collectivenarcissism|Physicalhealth|NationalIdentification|Anti-coronapolicysupport|MoralIdentity|Attentioncheck|Self-esteem|Traitoptimism|Moralcircle|Open-mindedness|Psychologicalwell-being|ConspiracyTheoriesCOVID-19|Physicalcontact|Riskperception|Narcissism|Socialbelonging|Politicalideology|Morality-as-cooperation(shortversion)|Physicalhygiene|Generosity|Traitself-control"
"467","29/04/2020 18.46","29/04/2020 19.07",0,"79.121.44.30",100,1258,1,"29/04/2020 19.07","R_2VJYC53iIwvmLMD",NA,NA,NA,NA,47.68330383,17.63510132,"anonymous","HU",1,"",61,8,1,9,9,10,10,10,10,10,10,8,8,8,8,8,0,80,20,8,8,8,7,7,10,10,1,1,1,1,2,9,9,9,2,3,8,8,9,8,6,4,1,9,9,8,8,8,8,7,10,2,1,9,0,7,7,1,8,8,1,10,10,6,1,6,8,1,6,8,9,10,20,4,6,8,25,300,2,2,1,1,"",5,1,1,1,213,"Collectivenarcissism|Physicalhygiene|MoralIdentity|Traitself-control|Politicalideology|Moralcircle|Traitoptimism|ConspiracyTheoriesCOVID-19|Physicalhealth|Socialbelonging|Self-esteem|Anti-coronapolicysupport|Psychologicalwell-being|Riskperception|Morality-as-cooperation(shortversion)|Physicalcontact|Narcissism|Generosity|Open-mindedness|Attentioncheck|NationalIdentification"
"468","29/04/2020 18.53","29/04/2020 19.10",0,"94.248.144.199",100,1026,1,"29/04/2020 19.10","R_2OVL0HVoj0Emy92",NA,NA,NA,NA,47.86790466,17.26989746,"anonymous","HU",2,"",52,10,0,10,10,10,8,6,10,8,10,10,10,10,10,10,0,50,50,8,5,9,7,8,10,10,1,0,1,0,10,10,10,5,10,5,10,10,10,10,0,2,0,8,10,0,8,8,10,10,10,0,0,8,6,9,8,5,5,5,10,10,8,5,0,10,10,0,5,10,10,0,50,5,1,10,50,300,4,3,2,1,"",6,1,1,1,213,"Physicalcontact|Physicalhealth|Physicalhygiene|Narcissism|ConspiracyTheoriesCOVID-19|Psychologicalwell-being|Traitoptimism|Attentioncheck|Collectivenarcissism|Open-mindedness|Morality-as-cooperation(shortversion)|Riskperception|Politicalideology|Generosity|MoralIdentity|Traitself-control|Socialbelonging|NationalIdentification|Self-esteem|Anti-coronapolicysupport|Moralcircle"
"469","29/04/2020 18.41","29/04/2020 19.16",0,"212.96.56.145",100,2141,1,"29/04/2020 19.16","R_1hSZaclPXSzlfPS",NA,NA,NA,NA,47.18049622,20.20019531,"anonymous","HU",2,"",63,7,0,8,8,10,7,8,10,5,7,10,10,7,10,9,50,35,15,7,8,8,9,5,10,10,7,6,5,5,2,8,9,5,0,2,8,9,10,10,5,5,2,6,5,7,6,8,8,6,7,6,5,5,0,6,5,7,5,3,5,9,7,5,0,5,5,0,5,5,8,70,60,5,9,5,25,3,4,1,2,5,"",5,1,1,1,213,"Traitself-control|Self-esteem|Attentioncheck|Riskperception|Physicalcontact|Traitoptimism|Socialbelonging|Politicalideology|Physicalhealth|ConspiracyTheoriesCOVID-19|NationalIdentification|MoralIdentity|Moralcircle|Generosity|Collectivenarcissism|Physicalhygiene|Open-mindedness|Anti-coronapolicysupport|Narcissism|Psychologicalwell-being|Morality-as-cooperation(shortversion)"
"470","29/04/2020 19.08","29/04/2020 19.18",0,"92.249.213.187",100,593,1,"29/04/2020 19.18","R_BSb3vl3EtyrItUt",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",50,7,4,10,8,10,7,7,10,7,0,9,7,6,7,4,80,10,10,9,7,5,4,0,8,6,10,9,0,10,7,10,8,10,0,0,9,8,9,8,3,7,7,6,10,10,9,9,8,6,10,0,0,10,7,1,6,0,10,9,3,8,8,7,0,7,7,7,8,8,9,70,80,5,10,7,50,900,4,1,0,1,"",6,1,1,1,213,"Collectivenarcissism|Moralcircle|Anti-coronapolicysupport|Traitoptimism|Physicalcontact|Physicalhealth|MoralIdentity|Riskperception|Open-mindedness|Socialbelonging|Generosity|Traitself-control|Narcissism|Physicalhygiene|Morality-as-cooperation(shortversion)|Self-esteem|Attentioncheck|ConspiracyTheoriesCOVID-19|Psychologicalwell-being|Politicalideology|NationalIdentification"
"471","29/04/2020 18.50","29/04/2020 19.24",0,"79.121.69.175",100,2001,1,"29/04/2020 19.24","R_1f2trsXhLRx7KTV",NA,NA,NA,NA,46.73139954,18.03199768,"anonymous","HU",1,"",59,10,0,10,10,10,10,6,10,3,9,10,10,4,10,4,70,30,0,2,3,4,2,3,10,7,0,0,0,0,4,10,10,9,0,1,6,6,9,8,1,1,1,2,2,6,8,9,9,5,8,1,5,4,0,2,2,2,3,5,5,10,8,5,0,4,4,0,4,6,6,10,40,7,5,6,50,1,7,3,1,1,"",7,1,1,1,213,"Riskperception|Open-mindedness|Traitoptimism|Anti-coronapolicysupport|MoralIdentity|Traitself-control|Socialbelonging|Self-esteem|Physicalcontact|Narcissism|Morality-as-cooperation(shortversion)|Politicalideology|Psychologicalwell-being|NationalIdentification|Physicalhealth|Collectivenarcissism|Moralcircle|Attentioncheck|Generosity|Physicalhygiene|ConspiracyTheoriesCOVID-19"
