StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,consent,physical_contact_1,physical_contact_4,physical_contact_5,physical_contact_6,physical_contact_7,physical_hygiene_1,physical_hygiene_4,physical_hygiene_5,physical_hygiene_6,physical_hygiene_8,acq,policy_support_1,policy_support_4,policy_support_5,policy_support_6,policy_support_9,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Q_Language
4/25/2020,4/25/2020,100,4173,1,4/25/2020,1,10,0,9,10,10,2,4,5,3,1,0,10,10,10,10,0,0,100,0,9,9,7,9,0,10,10,6,0,0,0,2,9,9,9,10,0,0,0,0,0,0,0,0,9,8,8,8,8,9,8,8,9,5,8,7,6,6,6,5,1,9,9,5,0,5,5,0,0,0,10,10,20,9,7,5,50,3,7,1,,50,3,2,1,,7,2,0,1,213,HE
4/25/2020,4/25/2020,100,1307,1,4/25/2020,1,9,0,9,8,0,9,9,9,8,7,0,9,10,10,10,10,100,0,0,6,6,5,5,5,7,3,9,6,3,3,5,2,8,7,3,2,8,8,8,7,3,7,3,7,7,6,6,7,7,8,9,3,1,7,5,7,6,6,7,6,8,8,5,1,7,6,1,5,5,8,60,70,6,15,7,50,ÉóÑ,7,1,,41,1,0,3,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1096,1,4/25/2020,1,10,0,10,10,10,10,10,10,9,10,0,10,6,10,10,10,0,100,0,8,8,10,10,9,10,10,5,0,0,0,0,10,10,10,0,0,5,4,10,10,5,5,10,10,10,10,10,10,10,5,10,7,0,5,5,8,5,7,7,0,10,10,4,0,7,4,0,4,5,10,50,30,10,16,10,50,100,4,2,,38,3,2,6,"áå""ö ÅÇåå ÑóÖòÖêÑ",5,2,0,1,213,HE-FE
4/25/2020,4/25/2020,100,8159,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,70,15,15,7,7,10,10,10,10,10,10,3,0,0,7,0,10,10,0,0,6,6,5,6,4,5,0,5,10,10,10,10,10,5,5,6,5,10,10,10,2,10,2,0,10,10,10,0,7,10,0,10,3,10,0,20,6,7,8,50,300,åÄ âÖÉíö,2,,49,3,5,1,,3,1,0,0,213,HE
4/25/2020,4/25/2020,100,958,1,4/25/2020,1,10,0,10,10,10,10,10,10,1,10,0,10,10,10,10,10,0,100,0,0,0,0,0,10,10,10,10,10,10,6,10,3,9,9,1,6,10,10,10,10,10,10,10,0,10,0,0,0,0,10,10,0,6,10,6,10,10,10,10,0,8,8,2,0,8,8,0,6,6,8,70,90,8,16,9,50,3004,4,2,,44,3,3,3,,0,2,0,0,213,HE
4/25/2020,4/25/2020,100,831,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,5,1,3,6,10,0,100,0,7,6,0,0,0,0,0,0,0,0,0,1,1,10,10,0,1,0,0,9,7,5,6,8,8,8,7,4,5,4,1,1,9,9,5,7,7,6,9,4,5,10,5,0,0,0,0,6,0,0,7,10,90,6,14,4,25,3,4,2,,38,2,0,1,,5,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,776,1,4/25/2020,1,10,2,8,6,10,10,10,10,7,10,0,10,10,8,10,3,80,20,0,9,9,10,10,3,10,10,5,0,0,1,0,10,10,10,0,0,0,0,3,3,6,4,7,10,10,10,10,10,10,9,9,2,1,9,3,3,2,3,2,0,10,10,6,0,3,3,0,7,7,10,10,10,9,9,10,50 ëêà,300 ÉóÖö,7 ôíÖö,1,,25,1,0,4,,5,1,0,1,213,HE
4/25/2020,4/25/2020,100,985,1,4/25/2020,1,9,0,7,9,10,10,10,10,10,10,0,4,10,7,10,10,0,100,0,6,8,6,8,7,10,10,6,2,3,3,2,8,8,8,1,1,7,5,8,7,5,4,3,5,7,9,9,9,10,7,8,5,0,8,6,9,1,8,8,0,8,8,3,8,7,5,5,6,4,5,30,50,6,10,8,50,300,4,2,,47,3,3,1,,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,689,1,4/25/2020,1,9,0,9,10,10,10,5,10,5,10,0,10,10,10,10,10,50,50,0,6,7,5,5,6,8,8,2,2,0,0,0,10,10,10,0,0,8,8,10,6,5,5,10,8,8,8,8,9,10,4,10,5,2,8,6,8,2,7,7,1,10,10,5,0,10,5,0,8,8,10,50,80,3,5,8,50,3 Éó,7,1,,39,2,0,6,íñéÄâ ååÄ íÅÖÉÑ Åôå éôÅò ÑóÖòÖêÑ,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,644,1,4/25/2020,1,6,0,8,8,9,1,8,9,1,9,0,1,3,0,3,1,0,100,0,6,7,1,5,5,10,8,6,7,1,1,7,9,9,9,0,1,7,7,9,8,3,4,5,9,8,8,8,8,8,2,9,8,2,9,2,2,9,5,5,1,8,7,5,0,2,1,7,2,8,5,60,70,8,3,7,25,3 ÉóÖö,7 ôíÖö,1,,51,3,3,1,,7,1,0,0,213,HE
4/25/2020,4/25/2020,100,955,1,4/25/2020,1,7,1,7,7,9,8,7,9,6,6,0,6,6,4,9,3,50,50,0,9,7,9,9,1,10,10,3,0,2,2,2,8,9,9,0,0,5,5,5,5,9,5,9,10,9,7,7,7,9,5,7,1,0,8,2,5,4,4,5,1,6,6,3,3,6,0,3,7,8,5,50,70,9,16,9,50,300 ÉóÖö,4 ôíÖö,1,,31,3,0,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1341,1,4/25/2020,1,7,2,2,9,9,8,8,7,4,8,0,6,7,4,7,4,50,50,0,1,7,7,9,7,9,8,1,2,2,2,6,10,10,10,0,2,8,4,7,7,3,2,3,8,9,8,8,7,9,3,7,7,3,8,2,6,4,6,7,3,9,8,7,1,3,3,2,7,7,9,30,60,6,3,9,25,900,4,2,,49,3,8,2,,7,1,0,1,213,HE
4/25/2020,4/25/2020,100,970,1,4/25/2020,1,10,0,10,10,10,10,10,10,8,10,0,10,10,10,10,10,0,100,0,5,5,10,10,10,5,10,0,0,0,0,10,10,10,10,0,6,0,0,10,10,5,10,10,1,5,5,9,5,10,2,10,2,0,5,0,0,0,3,10,0,10,5,0,0,0,0,0,8,8,10,50,80,10,16,2,50,3Éó,4 ôíÖö,2,,48,3,3,6,ÄÖÅÉè ãÖôò íÅÖÉê,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1501,1,4/25/2020,1,10,10,10,9,10,8,8,10,8,10,0,10,3,10,10,10,80,20,0,4,5,10,10,10,10,10,7,6,6,6,5,10,10,10,2,5,8,9,10,10,10,10,10,7,10,10,8,10,10,10,10,0,2,9,9,3,5,8,9,9,8,9,5,0,6,5,2,8,7,10,60,50,9,6,9,50,ÉóÑ,7 ôíÖö,1,,18,1,0,4,,5,1,0,1,213,HE
4/25/2020,4/25/2020,100,2043,1,4/25/2020,1,9,2,9,9,8,7,5,8,6,8,0,6,7,4,7,4,20,55,25,6,6,4,3,5,10,10,4,3,3,4,6,8,8,8,2,2,7,5,8,6,5,3,2,4,6,4,2,3,5,7,8,8,3,2,5,4,6,5,3,2,8,9,3,1,5,5,3,6,3,7,50,70,4,4,6,50300,300,4,2,,44,4,1,1,,4,1,0,1,213,HE
4/25/2020,4/25/2020,100,1033,1,4/25/2020,1,8,5,8,9,10,8,8,5,0,8,0,10,10,8,10,10,90,10,0,10,10,10,10,5,10,10,5,5,0,0,0,10,10,10,0,0,8,7,8,6,5,9,9,10,10,9,0,8,10,8,9,6,1,10,0,0,5,5,5,2,10,8,0,0,5,10,0,5,5,10,20,10,10,16,10,25,3 ÉóÖö,7,1,,23,3,0,6,áââå,5,2,0,0,213,HE
4/25/2020,4/25/2020,100,1279,1,4/25/2020,1,10,0,10,10,10,7,7,10,10,10,0,10,10,10,10,10,0,90,10,5,8,9,10,10,10,10,5,0,0,0,5,0,10,10,0,0,8,8,10,8,8,10,10,10,10,10,9,9,9,10,9,0,0,5,4,5,5,6,5,1,10,8,5,0,7,0,0,5,5,10,10,20,10,9,10,50,300,7,2,,53,3,6,6,íñéÄâö,5,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,2586,1,4/25/2020,1,8,1,5,10,10,5,5,8,5,10,0,5,5,0,10,10,0,100,0,5,5,0,0,0,10,10,1,0,0,0,0,10,10,10,0,0,3,3,9,10,10,10,10,8,8,5,5,5,5,5,7,5,3,5,0,3,2,3,0,1,8,8,5,0,5,0,0,0,0,5,0,30,5,7,8,25,3 ÉóÖö,7,1,,46,3,3,6,íñéÄâ,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1302,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,6,0,9,9,9,5,9,50,50,0,7,5,6,10,10,8,7,1,2,1,1,5,8,8,8,1,7,6,2,7,6,5,2,8,7,7,6,5,5,8,4,7,7,6,7,2,4,4,2,2,1,8,8,2,1,8,1,7,2,1,9,80,80,7,7,6,25,300,7,1,,29,1,0,6,íñéÄâ,6,1,0,0,213,HE
4/25/2020,4/25/2020,100,1801,1,4/25/2020,1,8,4,8,8,9,8,8,9,8,9,0,7,7,7,8,8,20,70,10,7,8,7,7,10,10,10,8,7,5,7,8,7,6,3,7,6,7,6,7,9,4,7,6,7,8,6,8,7,8,3,7,7,3,8,7,9,4,7,7,3,8,7,3,0,6,4,2,7,6,7,20,40,9,7,8,50,3,6,1,,23,1,0,4,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1025,1,4/25/2020,1,9,0,10,9,10,5,5,10,7,9,0,10,10,10,10,8,0,100,0,6,5,4,5,6,9,8,0,0,0,0,1,10,10,10,0,1,6,6,7,8,7,5,9,6,5,8,8,8,7,3,8,8,4,5,2,8,3,7,5,5,10,9,0,0,7,5,0,0,0,5,20,30,9,14,9,50,3,4,1,,22,1,0,3,,5,1,0,1,213,HE
4/25/2020,4/25/2020,100,1853,1,4/25/2020,1,10,3,10,9,9,9,9,10,6,8,0,7,9,5,10,10,0,80,20,8,8,5,9,5,10,10,8,4,5,0,1,10,10,10,0,0,8,8,8,5,5,5,8,10,10,9,10,9,10,9,9,1,0,8,3,8,0,1,5,0,10,10,9,0,9,5,0,10,9,10,50,50,8,16,10,25 ëêà,3 ÉóÖö,ã - 6 ôíÖö,2,,50,4,2,1,,6,1,0,0,213,HE-FE
4/25/2020,4/26/2020,100,40134,1,4/26/2020,1,10,0,6,10,10,5,5,10,7,10,0,10,5,10,10,10,100,0,0,0,3,10,10,10,10,10,5,5,0,0,0,10,10,10,0,0,0,3,5,0,0,0,0,0,0,5,0,0,2,7,5,8,10,0,5,10,5,5,0,5,10,10,0,0,5,0,0,0,0,5,50,50,8,6,5,125,3 ÉóÖö,åÄ âÖÉí,1,,30,4,2,6,"ãòÇí Åáå""ö",0,1,0,0,213,HE
4/25/2020,4/25/2020,100,858,1,4/25/2020,1,9,1,7,9,10,10,9,8,2,7,0,8,8,8,8,8,50,50,0,9,9,8,8,8,10,10,6,1,1,1,7,7,7,7,1,2,8,8,9,8,6,5,8,9,9,9,9,9,9,4,8,7,3,8,8,9,5,8,9,2,9,9,7,0,9,7,0,9,9,9,50,50,9,7,9,25,ÉóÑ,7,1,,45,3,5,2,,8,2,0,0,213,HE
4/25/2020,4/25/2020,100,948,1,4/25/2020,1,9,9,8,9,10,7,10,7,0,10,0,10,10,10,10,5,90,10,0,10,7,10,10,5,8,8,3,0,0,0,7,7,6,7,0,3,5,5,6,7,4,2,3,10,10,7,5,8,7,8,5,2,1,8,4,7,2,6,5,6,10,10,10,0,3,2,0,3,5,10,20,70,9,7,10,50,300,4,1,,32,3,3,6,,5,2,0,0,213,HE
4/25/2020,4/25/2020,100,1172,1,4/25/2020,1,10,0,10,10,10,8,0,10,0,7,0,10,10,10,9,10,80,10,10,5,5,8,10,5,10,5,1,0,0,0,2,10,10,10,0,0,5,6,10,7,7,7,5,1,1,2,7,7,5,5,4,8,5,5,6,5,10,8,5,8,10,5,7,0,2,0,5,0,0,1,10,90,6,3,5,25,100,7,1,,27,1,0,6,áÖîôö éáåÑ,3,1,0,0,213,HE
4/25/2020,4/25/2020,100,3620,1,4/25/2020,1,8,0,8,9,10,9,9,8,6,7,0,8,10,8,10,9,90,10,0,8,7,9,8,9,10,10,5,0,0,0,5,7,8,7,2,2,5,5,8,6,6,5,6,8,8,7,7,7,5,4,6,6,6,6,4,6,7,6,6,6,9,7,5,1,1,1,1,1,1,6,50,20,10,5,9,50,3 ÉóÖö,7,1,,31,3,2,1,,6,1,0,1,213,HE
4/25/2020,4/25/2020,100,1046,1,4/25/2020,1,10,0,10,9,10,10,10,10,6,9,0,5,8,5,9,7,20,80,0,9,5,5,5,5,10,7,9,0,0,0,4,9,8,9,1,0,5,5,5,5,0,5,0,10,10,5,5,5,2,8,5,5,2,10,2,7,3,5,5,0,8,9,5,1,3,3,5,1,5,7,50,50,10,1,7,25,ÉóÑ,4,1,,42,3,2,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,2007,1,4/25/2020,1,10,0,10,10,10,8,8,10,9,9,0,10,10,10,10,10,100,0,0,5,6,5,5,5,8,8,10,0,5,7,5,10,10,10,5,5,5,5,9,8,8,9,9,5,10,9,9,9,10,5,9,5,8,8,7,10,10,9,8,5,8,8,5,0,8,8,0,9,5,9,50,80,9,16,5,50,300,4,1,,42,3,1,3,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1591,1,4/25/2020,1,3,9,2,3,4,10,8,5,0,10,0,9,7,5,5,0,20,60,20,8,5,0,10,10,10,10,5,0,0,0,2,10,10,10,0,0,10,7,0,0,0,0,5,10,8,7,8,7,9,5,5,1,7,8,5,6,0,3,1,0,7,6,5,0,7,2,0,5,5,8,20,50,10,7,9,25,100 ÉóÖö,4 ôíÖö,2,,18,1,0,6,áââå,4,2,0,0,213,HE
4/25/2020,4/25/2020,100,557,1,4/25/2020,1,8,8,8,8,9,9,8,9,8,9,0,8,8,8,8,8,100,0,0,7,8,6,7,7,6,7,7,6,5,7,7,8,7,6,7,7,8,7,7,7,7,7,7,8,7,7,6,7,6,8,8,5,3,7,8,7,7,8,7,8,8,7,7,6,8,7,6,6,4,6,70,80,7,1,9,50,300,4,2,,28,3,0,3,,9,1,0,0,213,HE
4/25/2020,4/25/2020,100,1119,1,4/25/2020,1,9,0,10,10,10,10,10,10,5,3,0,10,10,5,10,10,40,60,0,10,10,10,10,5,10,10,8,8,10,8,7,10,10,10,0,5,0,0,0,0,0,0,0,10,10,3,10,10,10,10,10,2,10,8,0,0,0,8,6,0,10,10,0,0,8,8,1,5,5,10,50,100,10,9,10,25,900,ôíöââç,1,,45,3,6,1,,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,1149,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,5,10,10,40,40,20,4,3,6,6,6,7,7,10,1,2,8,4,9,10,10,0,0,6,7,7,6,7,7,7,6,4,10,9,9,9,5,9,7,2,8,6,7,4,8,6,6,9,8,7,0,9,7,0,7,7,10,40,80,5,16,7,503,3,4,2,,36,4,2,6,íñéÄâ,5,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1046,1,4/25/2020,1,10,0,10,10,10,10,10,10,3,10,0,10,9,9,10,10,50,50,0,9,10,8,9,0,8,0,2,0,0,0,0,10,10,10,0,0,2,3,8,2,2,0,4,8,8,8,6,7,6,8,8,9,2,0,0,5,7,8,3,4,10,8,3,0,6,0,2,0,0,7,60,70,9,4,7,50,3 ÉóÖö,4,1,,36,3,3,1,,5,2,0,0,213,HE
4/25/2020,4/25/2020,100,753,1,4/25/2020,1,10,0,10,10,10,9,9,9,7,6,0,7,6,6,6,0,60,20,20,6,7,6,8,8,10,10,0,0,0,0,0,10,10,10,0,3,7,6,9,9,8,3,3,8,9,6,6,6,6,4,8,7,6,4,4,4,3,7,3,3,10,8,2,0,4,4,2,1,0,9,60,70,2,14,7,50,300,4,1,,40,1,0,6,íñéÄâ,3,1,0,0,213,HE
4/25/2020,4/25/2020,100,910,1,4/25/2020,1,10,0,10,10,10,10,10,10,5,9,0,10,10,8,8,10,80,20,0,8,10,10,10,5,9,9,9,0,0,0,0,1,10,8,0,4,10,10,10,10,8,8,8,9,9,7,7,7,7,9,9,10,1,8,8,8,0,8,7,0,10,8,8,0,8,8,0,6,3,10,20,30,10,5,9,50,3 ÉóÖö,7 ôíÖö,2,,38,3,7,2,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1089,1,4/25/2020,1,6,8,5,10,10,0,0,0,0,0,0,10,10,10,10,10,80,15,5,9,10,10,9,6,5,5,2,1,0,0,1,10,10,10,0,1,0,1,9,3,2,4,7,9,10,10,8,10,5,8,9,4,10,10,1,5,6,10,7,6,10,10,0,0,8,0,0,3,7,10,30,40,9,5,10,50,3 ÉóÖö,2 ôíÖö,1,,25,3,1,3,,1,1,0,1,213,HE
4/25/2020,4/25/2020,100,1649,1,4/25/2020,1,10,0,8,9,10,8,9,10,10,10,0,10,10,10,10,8,50,50,0,6,7,1,2,2,10,5,7,4,2,2,3,7,7,8,0,1,1,2,1,5,1,3,2,7,6,8,8,8,8,5,6,5,3,8,2,5,6,7,7,3,6,6,4,1,5,5,4,5,5,5,70,80,5,11,5,25,3,7,1,,33,3,0,3,,6,1,0,0,213,HE
4/25/2020,4/25/2020,100,930,1,4/25/2020,1,7,1,10,4,10,10,6,10,2,7,0,10,10,10,10,0,60,20,20,6,3,0,8,1,9,6,8,2,1,9,2,9,9,9,0,2,8,3,8,7,2,8,9,9,9,7,8,8,2,7,2,3,1,3,9,8,3,3,6,0,7,8,7,1,9,2,7,9,7,3,20,100,7,3,3,50,300 ÉóÖö,4,2,,17,1,0,4,,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,991,1,4/25/2020,1,7,2,7,3,10,7,3,7,2,8,0,0,0,0,0,0,95,0,5,1,3,0,0,0,3,2,9,9,1,1,0,8,7,7,7,2,3,1,7,6,6,7,7,1,3,2,6,2,7,9,8,7,9,2,4,7,10,6,1,9,7,7,6,7,2,0,7,2,2,7,30,10,7,4,7,25,3,6,1,,23,2,0,3,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,523,1,4/25/2020,1,9,1,9,8,8,9,8,8,7,5,0,8,7,2,8,4,100,0,0,2,3,2,8,6,8,8,6,6,2,6,2,8,7,7,2,3,5,5,7,4,7,7,4,1,2,8,3,2,6,7,1,7,1,3,1,7,6,7,2,4,9,4,4,2,4,3,4,2,3,8,90,90,7,14,1,25,3,4,1,,40,2,0,3,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,2026,1,4/25/2020,1,10,0,10,10,10,10,9,10,9,1,0,9,10,10,10,10,100,0,0,3,5,5,5,7,10,9,2,2,1,2,2,8,7,9,1,2,8,5,8,8,7,7,6,8,5,8,8,8,8,9,10,7,9,8,10,9,8,9,6,5,9,9,5,3,5,3,4,2,3,6,50,50,8,3,7,25,300 ÉóÖö,7 ôíÖö,1,,33,1,0,1,,6,1,0,0,213,HE
4/25/2020,4/25/2020,100,605,1,4/25/2020,1,10,4,7,10,10,10,8,9,10,4,0,5,6,3,6,5,45,53,2,7,5,4,6,4,10,10,0,0,0,0,7,6,3,5,7,7,5,6,5,6,6,7,8,10,10,4,10,0,5,5,7,5,5,3,8,7,10,0,6,0,5,4,6,4,5,5,5,5,7,6,90,100,5,16,10,34,4,45,1,,49,1,0,5,,0,1,1,0,213,HE
4/25/2020,4/25/2020,100,804,1,4/25/2020,1,6,7,7,6,8,7,8,6,2,2,0,8,8,7,8,7,50,40,10,7,7,1,1,1,3,3,3,1,1,1,3,9,8,8,1,2,7,7,8,8,8,8,8,9,9,4,6,6,4,2,8,4,0,8,7,6,7,7,2,3,9,7,2,0,6,7,2,2,2,9,20,30,2,11,7,50,3,7,2,,46,2,1,6,"îòâåÄêëâö, Ñâóì ÑíÅÖÉÑ ôåâ åÄ êîÇí ÅíóÅÖö ÑóÖòÖêÑ",6,2,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1280,1,4/25/2020,1,10,1,10,9,10,9,9,9,2,9,0,10,10,10,10,10,50,50,0,5,8,9,9,9,10,10,5,0,0,0,1,8,10,8,0,0,5,5,10,9,9,9,9,7,9,9,8,8,9,4,10,5,2,6,1,8,2,10,2,1,10,10,5,0,3,3,0,1,1,10,10,10,6,7,5,25,3 ÉóÖö,7 ôíÖö,1,,34,3,1,1,,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,674,1,4/25/2020,1,10,1,10,8,10,8,9,10,10,9,0,7,8,3,6,6,100,0,0,3,6,3,5,3,10,9,0,0,0,0,0,9,8,8,0,2,6,6,9,6,1,9,7,6,7,8,9,8,6,8,8,8,2,3,6,7,1,1,1,5,7,7,0,0,4,3,0,6,3,10,60,90,6,4,9,25,300,7,1,,23,1,0,6,áåö,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,1312,1,4/25/2020,1,7,0,10,10,10,9,9,10,7,10,0,7,10,7,10,10,0,100,0,8,8,10,10,5,10,10,5,0,0,0,2,10,10,10,0,0,9,7,6,6,8,5,5,10,9,9,9,9,10,9,9,2,0,9,0,1,3,3,0,0,10,10,5,0,8,5,1,5,5,10,0,50,7,9,10,50,3,4,2,,59,3,4,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,2528,1,4/25/2020,1,10,2,10,8,10,5,3,10,2,10,0,6,10,5,10,8,70,30,0,8,10,10,10,10,10,10,6,2,1,1,0,10,8,10,0,2,5,0,5,5,0,0,0,10,10,8,5,7,8,8,6,7,3,9,0,9,0,9,5,0,10,10,5,0,5,8,0,0,8,10,10,20,9,16,8,50,3 ÉóÖö,7 ôíÖö,2,,18,1,0,3,,7,1,0,1,213,HE-FE
4/25/2020,4/25/2020,100,1327,1,4/25/2020,1,10,0,10,9,10,10,10,10,10,10,0,10,10,10,10,10,90,10,0,7,7,1,6,7,9,10,8,1,0,1,1,9,9,9,0,0,1,1,7,6,3,6,6,9,9,8,8,8,8,4,9,7,1,9,3,7,1,5,7,0,9,9,1,0,6,6,0,7,7,9,0,60,2,14,9,25 ëêà,300,4,2,,42,1,2,6,íñéÄâö,6,2,0,0,213,HE
4/25/2020,4/25/2020,100,4284,1,4/25/2020,1,8,2,9,5,9,6,3,10,2,2,0,9,6,10,10,8,100,0,0,0,0,8,4,3,8,8,5,0,0,0,2,9,10,5,0,1,5,6,,7,,,,6,8,3,5,5,7,8,7,8,6,7,2,5,3,5,0,5,7,5,0,0,8,0,1,2,2,7,20,30,3,3,7,50,300 ÉóÖö,4 ôíÖö? åÄ ÅàÖá ôÑÅêöâ Äö ÑôÄåÑ..,1,,25,1,0,4,,5,1,0,1,213,HE
4/25/2020,4/25/2020,100,1467,1,4/25/2020,1,0,0,8,10,10,10,10,10,8,8,0,10,10,2,10,10,75,25,0,7,7,5,8,10,10,10,0,0,0,0,0,10,10,10,0,0,8,9,10,7,6,10,10,10,10,9,8,9,7,10,10,2,0,10,3,9,0,8,10,0,10,10,0,0,10,10,0,8,10,10,100,80,6,14,9,50,3,7,1,,31,2,0,1,,6,1,0,1,213,HE
4/25/2020,4/25/2020,100,1937,1,4/25/2020,1,9,1,9,10,10,10,10,5,5,10,0,5,9,4,10,8,50,35,15,2,2,8,5,9,9,10,1,0,0,0,2,10,10,10,0,0,5,5,5,5,5,5,5,9,8,9,3,5,1,2,2,2,1,5,7,2,5,6,2,5,10,9,0,0,5,8,0,3,5,10,30,20,10,16,3,25,3 ÉóÖö,7 ôíÖö,1,,21,1,0,3,,2,2,0,0,213,HE
4/25/2020,4/25/2020,100,807,1,4/25/2020,1,10,0,10,8,10,10,10,10,7,9,0,10,10,10,10,10,95,5,0,8,8,6,6,8,10,10,7,0,0,0,0,10,10,10,0,0,8,3,7,6,0,8,9,9,10,3,4,7,9,4,9,8,2,8,1,8,0,4,0,0,10,10,6,0,8,5,0,0,0,9,20,50,9,9,8,25,300,7,1,,39,3,1,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,956,1,4/25/2020,1,10,0,10,10,10,10,10,10,5,10,0,7,9,9,9,9,100,0,0,8,8,9,8,9,9,9,9,0,0,0,1,9,10,10,2,6,6,7,8,6,6,3,3,9,9,9,8,8,7,8,9,4,6,9,8,8,6,10,10,7,9,9,7,0,8,7,0,8,8,9,0,40,9,5,3,50,300,5,2,,19,1,0,6,áââåö,7,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,2924,1,4/25/2020,1,7,1,8,9,9,4,7,8,3,9,0,4,3,4,9,6,75,15,10,3,3,5,7,6,7,6,2,3,3,1,3,8,8,8,2,3,7,4,7,6,4,4,6,5,6,3,6,6,6,7,8,4,3,4,6,7,4,7,6,4,4,4,6,2,3,3,3,2,4,5,10,30,7,4,10,25,300 Éó,3,2,,40,3,4,3,,3,1,0,0,213,HE
4/25/2020,4/25/2020,100,1170,1,4/25/2020,1,10,0,10,10,10,10,10,10,7,10,0,9,10,5,10,10,0,0,100,6,8,0,6,0,0,0,0,0,0,0,0,6,10,10,0,0,10,10,10,4,7,10,10,8,8,9,9,9,10,10,10,9,1,8,4,4,6,2,4,1,10,10,0,0,0,0,0,6,6,10,,60,0,16,9,50,300,4,1,,45,4,2,6,êãÖö Üéêâö,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,1616,1,4/25/2020,1,9,2,8,9,10,5,9,3,7,10,0,7,9,7,10,9,100,0,0,8,9,8,3,7,9,9,3,0,0,0,7,10,10,10,0,0,8,8,8,4,5,5,1,8,9,10,10,10,10,7,7,8,7,8,2,9,3,10,5,0,10,10,8,0,10,10,0,5,10,10,50,50,10,9,7,25,300,,2,,46,3,5,2,,7,2,0,1,213,HE
4/25/2020,4/25/2020,100,5703,1,4/25/2020,1,10,0,9,10,10,8,8,9,6,9,0,7,10,5,8,5,0,100,0,3,7,8,5,6,10,10,9,1,0,0,2,9,9,9,1,3,8,7,9,7,5,6,6,8,8,8,8,9,9,8,8,7,3,8,3,5,6,7,5,4,7,7,3,5,6,5,3,4,2,8,30,30,8,3,7,25,300,7,1,,25,1,0,1,,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,724,1,4/25/2020,1,7,1,7,7,9,4,4,3,4,2,0,4,4,3,4,3,0,100,0,7,8,5,5,5,6,3,5,5,5,5,5,8,8,8,1,5,6,6,7,8,5,5,7,7,7,8,8,8,9,3,7,7,3,7,5,7,3,6,1,1,8,8,3,0,5,5,0,0,0,5,30,60,5,1,8,50,100,2,2,,51,4,3,1,,5,2,0,0,213,HE
