ResponseID,Timestamp_mm_dd_yyyy,Time_seconds,Q109_Informedconsent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing_1,psych_wellbeing_2,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,national_identity_3,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,selfesteem,Q108_attention_check,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1_percentage,risk_perception_2_percentage,political_ideology,moral_circle,health,CRT_1_eurocents,CRT_2_minutes,CRT_3_hours,gender,age,marital,children,employment,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
65275395,5/7/2020,650,1,5,5,5,5,5,10,10,10,1,8,0,0,0,0,0,0,100,0,8,6,5,10,10,8,8,0,1,2,0,2,10,10,10,0,0,10,5,10,10,10,10,10,8,8,8,3,0,7,9,8,10,2,10,0,5,5,8,10,2,10,0,0,0,8,0,0,10,0,0,0,10,0,5,16,8,50,3,7,1,35,2,1,1,5,1,1,1,213
65275490,5/7/2020,871,1,9,7,9,9,10,10,10,10,10,10,10,10,10,10,10,0,100,0,7,6,1,1,1,8,5,0,0,0,0,7,10,9,9,0,1,8,7,9,7,3,5,8,4,7,2,4,4,3,4,8,6,4,5,0,10,8,4,7,7,6,7,7,1,1,6,4,2,6,7,6,50,70,4,3,7,25,3,7,2,29,1,1,1,3,1,1,1,213
65275572,5/7/2020,1407,1,5,5,0,5,10,5,5,10,4,10,5,0,0,0,5,90,10,0,6,5,0,0,0,10,0,10,5,10,10,10,10,10,10,0,5,10,5,5,10,0,10,10,5,5,10,7,7,10,2,7,5,3,6,0,5,3,2,0,5,0,5,5,5,5,5,5,5,5,5,5,0,10,7,1,5,50,3,4,1,43,2,2,1,2,1,1,1,213
65275987,5/7/2020,693,1,7,6,9,8,4,2,2,10,0,8,10,10,10,10,10,100,0,0,7,3,1,2,0,10,3,0,0,0,0,7,10,10,10,0,2,5,5,9,5,5,4,9,8,10,4,5,7,5,5,9,2,10,5,0,1,5,1,0,1,5,6,7,5,0,0,0,2,0,0,7,70,70,5,16,7,25,3,7,1,23,1,1,1,4,1,1,1,123
65276542,5/7/2020,577,1,6,8,4,6,9,9,9,8,2,6,5,5,5,5,7,90,10,0,8,8,5,5,5,7,6,0,0,0,0,5,9,9,8,2,6,9,7,9,7,7,9,9,5,7,4,8,8,9,5,7,7,5,7,0,7,5,4,3,5,8,9,8,2,2,7,0,2,0,5,7,0,10,6,3,9,25,3,7,1,28,2,1,1,1,1,1,2,213
65276620,5/7/2020,1324,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,90,90,2,3,8,50,3,4,2,43,1,1,1,4,1,1,1,213
65276723,5/7/2020,1481,1,10,0,8,8,10,8,8,8,6,2,10,10,10,10,10,60,40,0,7,9,5,5,5,7,7,1,1,1,1,2,8,8,8,0,5,8,5,10,5,5,8,8,8,8,5,5,5,10,8,9,2,7,9,0,0,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,10,10,8,3,7,25,300,7,1,28,3,2,1,3,1,2,1,213
65276799,5/7/2020,516,1,10,2,7,8,9,10,10,9,0,8,10,5,7,10,10,0,100,0,5,7,5,5,5,10,6,0,0,0,0,3,8,7,7,3,5,4,7,8,7,8,8,9,6,10,5,7,7,7,4,4,8,6,6,0,6,8,7,7,7,3,8,8,2,0,7,5,2,7,6,8,20,20,3,7,6,25,3,7,1,36,2,2,1,2,1,1,1,213
65277004,5/7/2020,1248,1,6,5,8,8,10,8,8,9,4,5,7,5,5,10,10,80,20,0,5,6,4,5,5,9,7,0,0,0,0,2,10,10,7,2,5,7,5,9,6,5,6,7,7,7,4,5,6,6,4,6,7,6,5,0,3,3,5,5,4,5,10,4,0,0,5,4,7,5,6,10,50,50,6,12,3,25,3,7,1,52,3,2,1,3,1,1,1,213
65277285,5/7/2020,1010,1,8,3,10,10,9,9,9,8,5,10,5,10,4,10,10,25,50,25,5,5,5,5,5,10,8,10,5,0,8,5,10,10,10,0,5,0,5,4,10,6,6,0,7,10,6,6,6,9,5,10,7,0,5,0,5,5,0,6,6,0,6,6,5,5,10,5,0,5,5,5,20,50,5,10,10,250,300,4,1,26,2,2,6,7,2,1,1,213
65278631,5/7/2020,1366,1,10,1,7,9,10,9,10,9,9,9,10,10,5,10,10,0,75,25,8,5,0,6,7,10,5,0,0,0,0,5,10,10,10,0,1,5,5,6,5,6,6,5,8,10,7,8,8,8,7,8,1,2,5,0,1,9,0,5,5,1,9,6,5,0,9,9,2,8,5,6,10,10,10,16,10,50,1,7,1,34,2,1,1,5,1,1,2,213
65278674,5/7/2020,2206,1,7,2,8,6,10,10,10,10,2,7,9,4,7,10,8,0,80,20,6,6,3,4,4,8,1,0,0,0,0,3,10,10,8,0,2,4,3,7,5,6,6,6,9,8,7,8,9,6,4,8,6,7,7,0,1,4,2,3,5,7,8,9,5,1,4,5,7,3,4,5,20,30,3,4,9,25,3,7,1,27,1,1,1,3,1,2,2,213
65278744,5/7/2020,934,1,8,7,8,3,10,10,10,10,3,10,3,7,3,7,7,80,20,0,2,4,0,0,0,0,0,0,0,2,0,1,10,8,10,0,0,8,6,7,7,8,10,10,2,2,1,1,1,5,3,8,7,6,2,0,2,2,2,2,2,3,8,9,2,2,10,2,1,8,9,3,70,70,3,7,9,25,3,7,1,28,3,1,4,5,1,1,1,213
65278752,5/7/2020,2933,1,3,9,8,8,10,10,10,10,0,7,5,5,1,9,3,100,0,0,3,5,5,5,5,10,8,5,1,1,5,1,10,10,10,0,5,10,5,10,8,1,5,2,4,2,2,1,2,8,5,9,8,1,8,0,5,5,5,6,5,2,9,9,0,0,1,1,1,0,0,9,10,10,9,1,5,50,3,7,1,59,3,4,1,2,3,1,1,213
65278936,5/7/2020,822,1,10,5,10,10,10,10,10,10,10,5,8,10,10,10,10,30,50,20,4,4,10,10,10,10,10,10,10,5,10,5,10,10,10,10,10,4,4,4,4,4,4,4,4,10,6,5,7,10,7,6,4,0,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,60,60,7,1,4,50,300,32,1,55,3,3,1,6,1,1,1,213
65279667,5/7/2020,857,1,10,5,5,10,5,10,10,10,5,10,5,10,5,10,10,50,50,0,8,8,5,10,5,10,10,10,5,5,5,10,10,10,10,10,0,10,10,10,10,5,10,10,10,10,5,10,10,10,7,10,5,5,10,0,0,10,0,10,8,0,10,10,9,0,9,8,0,10,5,10,0,0,5,1,8,50,3,4,1,62,3,2,5,3,2,1,1,213
65282387,5/7/2020,1543,1,6,7,4,7,8,9,9,10,4,5,4,3,3,8,7,90,5,5,3,4,3,3,3,10,7,0,0,0,0,3,8,7,8,0,0,6,7,8,4,6,6,9,0,3,7,9,8,9,2,6,9,5,5,0,3,3,6,2,3,6,5,8,0,5,9,5,9,6,6,5,70,70,2,14,8,25,3,7,2,32,1,1,1,3,1,1,2,213
65283516,5/7/2020,1443,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,80,20,0,3,3,1,1,1,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,5,25,3,7,1,37,2,3,1,2,1,1,1,213
65284004,5/7/2020,1087,1,6,5,8,7,5,7,7,10,5,5,5,6,6,9,10,50,20,30,7,7,5,5,7,10,8,8,5,8,8,5,7,8,6,5,3,5,5,5,5,5,5,5,5,6,6,7,7,7,6,8,5,9,5,0,3,5,5,5,5,6,5,5,5,4,5,5,6,5,6,5,30,60,5,14,8,25,3,7,1,23,2,2,1,5,1,1,1,213
65284026,5/7/2020,659,1,8,5,8,9,10,3,7,10,3,7,8,7,6,8,6,85,10,5,6,6,4,3,2,10,10,5,2,2,2,5,7,7,8,2,3,6,7,8,5,7,3,3,7,8,8,8,8,8,8,6,8,6,5,0,3,5,3,6,5,2,5,5,5,5,5,5,5,5,5,5,10,10,7,10,5,50,3,3,1,36,3,5,1,4,1,1,1,213
65285130,5/7/2020,879,1,8,1,9,9,10,7,6,7,1,4,7,7,7,10,10,0,50,50,7,6,4,4,4,6,6,0,0,0,0,7,9,4,7,1,3,8,6,8,7,6,7,9,9,9,8,8,8,8,6,7,9,8,7,0,6,6,6,4,4,4,10,8,6,1,8,7,1,7,9,10,100,90,6,4,9,50,3,7,2,35,2,1,1,2,1,1,1,213
65285704,5/7/2020,729,1,4,6,3,4,10,9,10,10,7,6,7,7,4,10,10,100,0,0,4,6,0,0,0,6,0,0,0,0,0,3,10,8,10,0,2,5,6,6,8,6,8,10,7,6,6,5,7,4,8,9,6,6,6,0,4,6,3,4,6,3,6,5,4,0,3,4,7,0,4,4,40,30,4,9,4,25,3,7,1,41,3,3,1,0,1,2,1,213
65286471,5/7/2020,1017,1,6,2,9,7,9,7,10,9,5,2,7,9,7,8,9,100,0,0,7,7,5,8,4,10,9,5,3,7,3,7,9,8,8,2,8,8,4,7,8,4,3,7,8,8,6,7,8,8,7,8,2,8,7,0,6,4,5,6,2,3,7,4,6,3,2,6,8,5,3,4,10,10,5,2,8,50,3,7,1,36,3,3,1,3,1,1,1,213
65287821,5/7/2020,1328,1,10,0,10,10,10,9,10,10,10,10,0,10,1,10,10,70,30,0,10,2,6,7,1,3,3,10,8,10,2,10,10,10,8,10,8,10,10,10,10,10,10,10,1,1,1,1,1,9,1,9,10,10,2,10,1,1,1,1,1,8,5,6,6,6,6,2,7,2,2,6,10,20,8,3,1,50,300,4,1,61,1,1,3,9,2,1,1,213
65290341,5/7/2020,1332,1,10,8,6,8,8,10,10,10,8,8,7,7,6,7,10,0,99,1,5,6,10,9,10,10,10,8,7,7,10,4,10,7,9,10,4,7,8,8,7,8,5,4,7,6,7,4,7,7,4,10,5,3,5,0,4,4,4,4,4,4,10,8,4,6,8,8,7,6,8,10,10,20,9,1,7,50,30,16,1,55,2,4,5,5,2,1,1,213
65292818,5/7/2020,1543,1,2,8,2,5,10,2,2,7,0,2,5,5,5,5,5,90,10,0,5,5,5,5,10,10,8,7,5,7,5,5,8,7,7,0,3,8,7,8,9,5,5,8,10,10,8,8,8,8,5,5,2,0,7,0,6,7,3,6,6,2,5,7,5,0,7,5,2,5,7,8,50,50,5,2,5,50,3,7,1,37,3,3,1,5,1,1,1,213
65295098,5/7/2020,1282,1,10,0,10,9,9,10,10,10,5,10,10,10,10,10,10,0,100,0,5,5,5,5,5,5,5,5,10,10,5,10,10,5,5,0,10,5,5,5,5,5,5,5,10,10,10,10,10,0,10,10,5,0,10,0,0,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,0,5,1,5,50,1,4,1,56,1,1,1,7,1,1,1,213
65304532,5/7/2020,1046,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60,40,0,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,1,2,3,1,0,0,1,0,10,8,1,1,50,20,10,2,8,25,900,7,1,40,3,2,1,0,2,1,1,213
65309496,5/7/2020,1402,1,8,2,7,8,9,8,7,9,3,7,8,8,10,10,9,20,75,5,6,7,6,8,8,10,10,0,0,0,0,6,10,9,9,1,5,8,7,3,5,7,4,10,8,8,6,7,8,9,3,8,4,10,6,0,5,8,3,7,6,2,8,6,0,1,1,3,2,1,7,7,60,60,4,4,8,25,3,7,1,34,3,1,1,2,2,1,2,213
65309982,5/7/2020,1486,1,3,0,7,2,10,8,10,10,9,9,10,10,10,10,10,100,0,0,5,5,3,5,7,10,3,8,8,8,8,2,5,5,5,1,5,7,9,10,9,0,9,9,8,5,3,3,8,5,5,10,7,10,7,0,7,10,8,8,8,8,10,10,0,0,0,3,1,0,0,10,70,80,1,7,5,50,3,7,1,53,2,3,6,5,2,1,1,213
65311043,5/7/2020,933,1,2,7,5,6,3,10,10,10,5,8,3,3,5,9,9,69,24,7,5,5,7,7,5,10,5,0,0,0,0,3,10,10,10,2,5,8,6,8,7,4,5,5,5,5,7,7,8,9,3,7,8,8,7,0,5,4,7,6,7,5,7,5,3,3,5,3,3,3,3,7,10,10,5,10,5,25,3,7,1,54,3,3,1,6,2,1,2,213
65316854,5/7/2020,1023,1,9,1,9,8,9,8,7,8,7,9,9,9,9,10,9,100,0,0,8,8,1,1,1,9,8,2,0,0,0,7,9,6,9,1,1,1,1,2,1,1,1,2,8,8,5,6,6,6,4,8,4,6,9,0,3,2,2,6,4,3,7,5,0,1,2,5,7,1,0,2,90,90,6,5,7,25,3,4,2,54,3,5,1,2,1,1,2,213
65317533,5/7/2020,1592,1,3,10,10,5,9,6,5,10,9,9,9,10,4,9,10,80,20,0,10,7,3,2,5,7,5,10,0,1,7,2,10,10,8,0,2,10,5,9,9,2,5,5,8,9,5,8,9,9,5,9,4,2,5,0,1,5,1,3,5,5,9,8,5,0,5,5,3,5,5,5,50,50,2,9,5,50,300,7,1,54,3,3,1,3,2,1,1,213
65317790,5/7/2020,2122,1,5,10,5,5,5,7,8,6,5,5,10,4,3,4,4,95,2,3,3,3,7,5,9,10,8,10,7,9,9,8,8,8,9,4,4,7,5,10,8,6,8,7,7,8,6,5,4,8,3,6,4,5,5,5,3,3,5,8,4,3,7,8,4,5,7,5,3,6,4,10,20,10,7,3,4,50,3000000,8,1,47,2,2,3,9,1,1,1,213
65318740,5/7/2020,1589,1,5,5,5,5,10,5,5,10,5,5,5,5,5,5,10,100,0,0,10,4,5,10,5,0,10,0,5,3,0,0,10,10,10,0,0,5,5,5,10,5,5,5,0,10,10,10,10,10,0,6,0,10,3,0,0,0,0,0,0,0,5,5,5,5,5,10,10,5,5,5,50,100,0,16,4,76,900,4,1,44,1,1,6,8,1,1,1,213
65319332,5/7/2020,1150,1,9,9,8,9,10,3,7,10,4,10,7,4,4,8,10,27,50,23,6,3,4,7,9,10,8,2,3,7,2,3,9,8,9,6,3,8,8,9,8,9,10,8,8,2,5,8,8,9,7,9,3,1,9,10,1,3,3,7,3,7,9,7,2,1,6,2,1,8,3,7,20,30,4,4,5,50,3,4,1,57,1,4,1,6,1,1,1,213
65320091,5/7/2020,671,1,5,10,0,5,0,10,10,10,10,0,0,0,5,10,0,50,25,25,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,2,10,10,1,0,0,5,0,0,10,10,0,10,10,0,0,10,10,0,10,10,10,0,0,10,1,7,2,90,72,1,28,1,1,1,5,1,1,1,213
65321110,5/7/2020,1480,1,9,8,10,8,10,8,9,9,0,9,9,10,8,9,10,10,60,30,7,6,5,5,5,7,7,1,1,1,1,7,10,9,9,1,2,5,4,7,3,4,6,6,8,8,7,7,8,8,4,8,7,8,6,0,3,4,6,2,4,5,7,4,2,3,3,3,4,3,4,7,40,30,5,5,7,25,3,7,1,48,1,1,1,3,1,1,1,213
65322973,5/7/2020,1348,1,10,0,9,9,10,9,9,9,2,9,7,8,4,8,8,60,10,30,8,8,3,8,6,2,2,2,0,0,0,1,10,10,10,0,1,7,7,7,5,5,5,5,8,5,4,3,3,4,7,8,3,3,5,0,2,3,2,6,3,5,4,4,4,5,4,6,6,6,6,5,70,60,3,16,8,25,300,7,1,35,1,1,6,3,1,1,1,213
65324298,5/7/2020,693,1,5,7,8,7,8,5,5,5,5,5,5,5,5,0,5,90,5,5,5,7,0,0,0,1,1,2,0,5,5,5,10,10,10,0,2,5,0,5,5,0,1,5,5,5,1,5,5,5,5,9,3,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,50,50,5,3,5,50,300,4,1,39,3,2,6,4,2,1,1,213
65333192,5/7/2020,1837,1,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,70,20,10,0,1,10,1,5,5,5,10,10,10,10,5,8,5,8,5,5,5,5,5,5,5,5,5,5,5,10,10,5,8,5,5,5,3,10,0,5,8,5,5,5,5,5,8,5,5,8,5,5,5,8,5,0,0,5,16,9, , , ,1,52,3,2,1,3,1,1,1, 
65334830,5/7/2020,1314,1,9,2,10,9,10,10,10,10,0,4,9,8,2,10,7,100,0,0,7,7,5,5,5,10,6,2,0,0,0,3,10,10,10,0,0,5,5,10,1,5,8,8,7,8,7,8,9,9,5,7,7,9,4,0,5,3,3,6,5,2,7,8,2,5,1,1,5,1,1,5,40,30,5,11,8,25,3,4,1,34,2,1,1,3,1,1,1,213
65341070,5/8/2020,1381,1,5,0,10,10,5,10,10,10,0,5,5,5,0,10,10,80,10,10,10,7,10,10,10,10,10,5,0,5,0,10,10,10,5,0,0,10,5,5,10,10,10,10,10,10,5,5,5,5,10,10,0,5,5,0,5,10,0,10,5,0,10,10,10,0,10,5,5,0,5,10,20,50,10,1,10,50,3,4,1,42,3,3,1,3,1,1,1,213
65355533,5/8/2020,1757,1,8,2,10,4,9,10,10,8,1,10,10,10,10,10,10,85,15,0,5,6,5,5,5,2,2,8,7,10,3,5,8,7,8,1,8,9,3,10,8,8,8,10,9,9,6,9,9,3,7,8,7,8,7,0,0,5,5,3,2,9,1,0,1,5,1,1,10,1,0,1,50,50,0,5,5,50,3,7,1,57,2,2,3,6,1,1,1,213
65363696,5/8/2020,1902,1,10,5,10,10,10,10,10,10,5,0,10,10,5,10,10,5,50,45,5,2,10,10,10,10,10,10,6,6,10,5,10,10,10,10,5,10,5,10,10,5,5,10,10,10,10,10,5,10,10,10,5,5,1,0,0,2,0,5,5,6,5,5,1,5,5,5,5,5,5,3,10,100,1,16,6,50,900,4,1,58,2,6,1,6,1,1,1,213
65373939,5/8/2020,1557,1,6,5,4,7,9,7,7,8,5,9,8,9,8,9,10,77,20,3,6,5,3,4,3,10,6,5,2,2,7,3,8,9,9,2,3,10,4,9,8,1,2,0,4,6,5,6,5,7,5,7,7,3,5,0,3,2,2,4,3,6,9,7,3,0,6,3,3,2,5,9,20,10,4,9,5,50,3,4,1,54,3,2,6,5,1,1,1,213
65374834,5/8/2020,559,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,9,91,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,10,6,10,34,23,5,1,22,1,1,2,0,2,1,1,213
65374888,5/8/2020,1419,1,9,2,9,8,10,10,10,10,8,8,9,10,9,10,10,85,10,5,8,7,5,5,5,10,10,1,1,1,1,5,9,8,9,0,1,8,8,9,9,8,8,9,8,7,7,3,6,7,6,7,9,9,7,0,4,6,9,6,2,5,9,8,2,1,8,5,8,8,6,9,50,50,6,3,7,25,3,7,1,31,3,1,1,5,1,1,1,213
65376482,5/8/2020,948,1,6,0,6,8,9,7,8,9,6,7,8,4,7,8,8,90,10,0,8,6,5,5,5,8,6,2,1,2,2,5,7,7,6,2,6,7,5,8,6,5,6,7,6,6,6,8,7,7,2,2,2,9,3,0,4,3,5,2,2,2,8,6,2,1,5,5,4,5,4,7,60,50,6,11,7,25,3,7,1,33,3,2,1,4,1,1,1,213
65377270,5/8/2020,3211,1,8,1,0,4,10,7,7,5,0,1,8,5,8,10,10,44,56,0,9,2,5,4,8,10,10,0,5,5,5,0,10,10,10,0,0,10,8,9,8,9,9,9,7,5,8,8,8,9,8,9,6,4,3,0,2,2,2,1,5,3,8,8,5,0,7,5,5,7,7,10,20,70,8,16,1,50,180,6,1,58,3,1,6,8,1,1,1,213
65378112,5/8/2020,1276,1,7,5,7,7,10,8,10,10,6,6,7,5,3,7,7,90,10,0,8,6,7,7,6,10,10,5,0,3,5,3,10,7,10,0,0,10,5,10,8,7,9,7,8,8,8,10,8,10,5,7,4,4,7,0,3,5,0,6,5,2,5,6,4,2,5,5,5,5,5,6,20,20,6,12,6,50,3,7,1,43,1,1,1,7,1,1,1,213
65379140,5/8/2020,1856,1,10,10,5,5,10,5,5,10,5,10,5,5,10,10,10,50,35,15,5,5,0,0,0,10,5,5,0,5,5,5,10,10,10,0,5,8,0,8,0,0,8,8,5,5,5,5,5,8,5,5,5,5,5,10,1,1,5,5,5,5,5,5,0,0,5,1,10,1,1,5,50,50,5,16,3,50,300,4,1,55,3,1,6,7,1,1,1,213
65379864,5/8/2020,3510,1,6,3,10,9,9,10,10,10,10,10,10,8,10,10,10,20,80,0,8,8,7,3,7,10,10,0,0,0,0,1,10,9,9,2,8,6,9,10,9,6,10,10,7,8,9,9,8,9,7,9,1,7,9,0,3,6,2,6,7,4,8,9,4,2,9,9,2,7,9,9,70,70,8,3,8,50,1,4,1,45,3,2,1,2,1,1,1,213
65382015,5/8/2020,5115,1,9,8,9,9,9,6,8,10,7,5,3,5,5,3,6,80,15,5,8,8,7,7,6,10,10,9,7,5,7,5,9,7,9,9,5,8,8,8,8,8,8,6,10,10,8,8,8,6,7,7,3,0,10,5,4,5,3,6,8,3,6,9,6,6,6,5,3,8,8,10,20,20,8,9,10,50,100,0,1,67,3,3,5,0,1,1,1,213
65383807,5/8/2020,1933,1,7,0,8,8,8,9,9,9,6,8,9,7,7,9,9,0,80,20,7,7,8,9,9,8,6,9,7,6,8,5,9,9,8,0,9,9,9,9,9,9,0,9,5,9,0,5,5,8,8,8,5,3,7,0,7,8,0,8,5,5,9,8,6,0,6,7,5,5,6,6,50,70,2,16,7,50,100,4,1,64,3,4,1,3,2,1,1,213
65385489,5/8/2020,1033,1,7,5,3,7,10,9,9,10,6,8,1,5,0,7,8,100,0,0,4,4,6,9,8,9,8,3,9,6,9,5,9,9,9,4,4,9,6,7,6,7,8,9,4,4,4,4,5,6,5,7,5,8,5,0,6,7,5,6,6,4,6,6,5,3,4,4,3,7,6,7,10,20,4,6,6,50,180,4,2,23,2,1,2,4,1,1,1,213
65386925,5/8/2020,642,1,8,5,5,8,7,6,7,10,7,6,9,9,9,9,9,0,100,0,7,5,5,5,5,7,7,0,0,0,0,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,5,5,5,6,5,6,6,7,6,0,5,5,3,5,5,5,7,6,6,3,5,6,5,5,7,8,50,70,7,12,8,25,3,7,1,37,1,1,1,5,1,1,1,213
65386972,5/8/2020,1094,1,9,8,9,8,10,10,10,10,7,8,6,8,10,10,10,50,50,0,7,8,5,5,3,10,8,5,5,5,5,3,10,9,10,1,0,5,5,9,5,5,6,8,8,8,9,9,9,10,8,9,3,2,7,0,3,6,1,2,8,1,8,8,3,0,8,6,1,4,6,5,70,70,5,3,9,25,300,7,2,33,3,3,1,3,1,1,1,213
65387581,5/8/2020,2176,1,8,8,9,9,10,10,10,10,4,9,10,10,7,10,10,0,100,0,7,8,10,10,10,10,10,7,8,2,8,5,10,10,10,0,0,9,5,8,8,8,5,8,10,10,8,8,9,9,5,10,10,8,9,0,4,5,6,5,6,6,9,6,5,0,5,5,6,6,5,5,50,60,7,12,5,50,300, ,1,37,3,1,1,0,1,1,1,213
65388799,5/8/2020,1822,1,6,3,10,8,10,10,10,10,8,10,10,8,10,10,10,85,10,5,6,8,5,5,5,10,10,5,5,5,5,0,10,10,9,0,0,10,10,10,10,8,9,9,10,8,10,10,10,10,7,9,5,5,6,0,1,3,3,8,7,1,9,10,5,0,0,0,0,0,0,9,50,50,10,14,5,50,900,7,1,36,2,3,1,5,1,1,2,213
65398322,5/8/2020,3260,1,10,10,10,10,5,0,0,0,0,0,5,0,0,5,10,100,0,0,5,5,5,5,5,10,5,10,5,5,5,10,10,10,10,5,5,5,5,10,10,5,10,10,10,10,10,10,10,7,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,2,1,8,75,3,1,1,35,1,1,1,2,1,1,1,213
65402590,5/8/2020,914,1,2,8,5,7,10,5,5,7,10,10,10,6,10,10,6,50,10,40,5,7,5,5,5,7,6,7,6,7,3,3,10,10,7,2,3,8,2,9,7,7,4,9,9,9,3,7,7,6,6,8,7,8,8,0,2,5,3,6,7,5,4,1,0,3,3,1,8,3,1,5,90,90,9,3,7,25,3,4,1,49,3,3,1,4,1,1,1,213
65403711,5/8/2020,1111,1,9,5,6,9,10,8,7,8,4,9,9,8,7,8,8,87,7,6,6,4,1,3,3,7,2,0,0,0,0,5,9,9,9,9,3,5,6,7,8,7,5,7,7,7,5,5,5,5,2,7,8,7,4,0,5,5,1,4,6,3,9,7,6,0,6,4,4,2,7,10,30,70,5,6,6,25,3,7,1,31,1,1,3,5,2,1,1,213
65409467,5/8/2020,1455,1,1,4,2,6,0,6,6,7,0,1,5,6,6,6,10,88,8,4,5,3,4,6,4,10,9,0,0,0,0,0,10,9,9,0,2,1,6,0,8,4,1,1,9,9,8,8,8,8,4,6,4,8,9,0,2,6,0,9,5,0,9,6,0,0,8,5,1,5,5,9,20,10,7,16,8,25,3,7,1,48,3,3,1,8,1,1,1,213
65409749,5/8/2020,2726,1,8,9,7,6,10,4,8,10,3,7,8,10,3,1,10,90,10,0,6,5,5,5,5,10,10,0,0,0,0,5,10,10,10,0,5,2,5,0,5,0,0,0,10,10,5,5,5,7,1,5,10,8,5,0,0,2,5,2,5,5,7,7,5,0,6,5,7,6,5,8,70,70,5,16,5,50,300,4,1,64,2,3,5,6,1,1,1,213
65412436,5/8/2020,2113,1,0,1,0,1,0,1,1,2,0,0,0,2,0,2,1,100,0,0,5,5,2,5,10,10,8,5,10,10,9,2,9,7,9,0,5,5,5,10,7,5,1,7,5,5,2,5,6,7,9,8,1,1,7,0,1,3,1,1,4,5,5,5,1,0,4,1,5,2,4,5,10,10,3,16,7,50,3,4,1,50,2,4,1,5,2,1,1,213
65413314,5/8/2020,1299,1,9,10,5,9,2,2,2,10,2,10,1,5,5,5,9,80,20,0,8,8,5,8,8,10,10,10,10,1,10,5,10,10,10,0,0,5,5,9,5,5,5,10,10,10,10,10,10,10,8,10,2,5,5,0,0,5,0,5,5,1,10,10,5,0,9,10,0,5,10,10,80,80,5,16,8,25,3,7,1,55,1,3,3,7,1,1,1,213
65414834,5/8/2020,1027,1,7,7,3,7,5,9,9,8,8,9,5,8,8,8,8,0,51,49,5,4,8,3,5,7,7,7,6,8,8,5,8,8,8,8,4,9,7,9,9,6,9,10,7,8,7,8,9,10,5,8,5,7,6,0,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,40,40,6,2,5,25,3,4,1,69,3,3,5,6,1,1,1,213
65415340,5/8/2020,1046,1,9,5,8,9,8,8,9,10,9,10,9,9,9,10,10,98,1,1,6,5,5,10,10,10,10,5,1,3,3,5,10,5,10,0,3,8,9,10,5,9,1,9,6,6,7,7,7,5,5,6,8,9,7,1,3,3,3,3,3,5,5,5,2,5,2,5,5,5,2,5,50,50,8,1,3,25,3,7,1,54,3,2,1,6,1,1,1,213
